,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand
5097,AGLA - GSLA,Steinhausen,CH,Sennweidstrasse 46,,,0.0,17000.0,0.0,0.0,0.0,0.0,17000.0,hco,bayer,2016,sennweidstrasse 46,steinhausen,agla - gsla
10945,AGLA - GSLA,Steinhausen,CH,Sennweidstrasse 46,,,6480.0,4860.0,0.0,0.0,0.0,0.0,11340.0,hco,pfizer,2015,sennweidstrasse 46,steinhausen,agla - gsla
9017,AGLA Arbeitsgruppe Lipide und Atherosklerose,Steinhausen,CH,Sennweidstrasse 46,6312,,2000.0,6000.0,0.0,0.0,2040.0,0.0,10040.0,hco,astrazeneca,2015,sennweidstrasse 46,steinhausen,agla arbeitsgruppe lipide und atherosklerose
3216,AGLA Arbeitsgruppe Lipide und Atherosklerose,Steinhausen,CH,Sennweidstrasse 46,,,6480.0,2700.0,0.0,0.0,0.0,0.0,9180.0,hco,pfizer,2017,sennweidstrasse 46,steinhausen,agla arbeitsgruppe lipide und atherosklerose
275,Agla Arbeitsgruppe Lipide Und Atherosklerose,Steinhausen,CH,Sennweidstrasse 46,,,,45200.0,,,,,45200.0,hco,amgen,2017,sennweidstrasse 46,steinhausen,agla arbeitsgruppe lipide und atherosklerose
3573,Aglaea,Buchrain,CH,Hauptstrasse 12,,,,7000.0,,,,,7000.0,hco,sandoz,2017,hauptstrasse 12,buchrain,aglaea
2803,AGLAEA Präsident: Dr. Oliver Annen,Root,CH,Bahnhofstrasse 24,,,0.0,5370.0,0.0,0.0,0.0,0.0,5370.0,hco,novartis,2017,bahnhofstrasse 24,root,aglaea präsident: dr. oliver annen
10813,AGS Eltern- und Patienteninitiative Schweiz,Bülach,CH,Solibodenstrasse 21,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,novo,2015,solibodenstrasse 21,buelach,ags eltern- und patienteninitiative schweiz
3055,AGS- Eltern- und Patienteninitiative Schweiz,Bülach,CH,Solibodenstrasse 21,,,2000.0,,,,,,2000.0,hco,novo,2017,solibodenstrasse 21,buelach,ags- eltern- und patienteninitiative schweiz
10199,AGZO (Gesellschaft der Aerztinnen und Aerzte des Zürcher Oberlandes),Greifensee,CH,Tumigerstrasse 49,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,mepha,2015,tumigerstrasse 49,greifensee,agzo (gesellschaft der aerztinnen und aerzte des zürcher oberlandes)
6431,AGZO Aerztegesellschaft Zürcher Oberland,Uster,CH,"c/o Daniel Ambauen, Quellenstrasse 4",,,10000.0,,,,,,10000.0,hco,menarini,2016,cob daniel ambauen quellenstrasse 4,uster,agzo aerztegesellschaft zürcher oberland
8252,AGZO Dübendorf,Hittnau,CH,Jakob-Stutz-Strasse 32,,,,800.0,,,,,800.0,hco,vifor,2016,jakob-stutzstrasse 32,hittnau,agzo dübendorf
5362,aha! Allergiezentrum Schweiz,Bern,CH,Scheibenstrasse,,,,5000.0,,,,,5000.0,hco,biotest,2016,scheibenstrasse,bern,aha! allergiezentrum schweiz
6711,aha! Allergiezentrum Schweiz,Bern,CH,Scheibenstrasse 20,,,,6480.0,,,,,6480.0,hco,merck,2016,scheibenstrasse 20,bern,aha! allergiezentrum schweiz
1036,aha! Allergiezentrum Schweiz,Bern,CH,Scheibenstrasse 20,3000,,,6475.0,,,,,6475.0,hco,biotest,2017,scheibenstrasse 20,bern,aha! allergiezentrum schweiz
9110,aha! Allergiezentrum Schweiz,Bern,CH,Scheibenstrasse 20,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,baxalta,2015,scheibenstrasse 20,bern,aha! allergiezentrum schweiz
3899,AIU Grindelwald c/o friedeven,sPfäffikon,CH,Unterdorfstrasse 12,,,,13500.0,,,,,13500.0,hco,stallergenes,2017,unterdorfstrasse 12,spfaeffikon,aiu grindelwald 
7360,akj Fachverband Adipositas,Aarau,CH,Herzogstrasse 1,,,,2160.0,,,,,2160.0,hco,pfizer,2016,herzogstrasse 1,aarau,akj fachverband adipositas
9605,akj Fachverband Adipositas im Kindes- und Jugendalter,Aarau,CH,Herzogstrasse 1,,,0.0,800.0,0.0,0.0,0.0,0.0,800.0,hco,eli,2015,herzogstrasse 1,aarau,akj fachverband adipositas im kindes- und jugendalter
5,Albert Bruppacher Stiftung,Zürich,CH,Frauenklinikstrasse 24,,,,,,,2500.0,,2500.0,hco,abbvie,2017,frauenklinikstrasse 24,zuerich,albert bruppacher stiftung
193,Albert Bruppacher Stiftung,Zürich,CH,"Universitäts Augenklinik, Frauenklinikstrasse 24",8091,,,,,,1900.0,145.0,2045.0,hco,allergan,2017,universitaets augenklinik frauenklinikstrasse 24,zuerich,albert bruppacher stiftung
8814,Albert Bruppacher Stiftung,Zürich,CH,Frauenklinikstrasse 24,,,1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,hco,allergan,2015,frauenklinikstrasse 24,zuerich,albert bruppacher stiftung
6992,"Albert Bruppacher Stiftung c/o Universitätsspital Zürich, Augenklinik",Zürich,CH,Frauenklinikstrasse 24,,,,,,,1500.0,,1500.0,hco,novartis,2016,frauenklinikstrasse 24,zuerich,albert bruppacher stiftung 
2804,"Albert Bruppacher Stiftung c/o Universitätsspital Zürich, Augenklinik",Zürich,CH,Frauenklinikstrasse 24,,,0.0,0.0,0.0,0.0,9550.0,0.0,9550.0,hco,novartis,2017,frauenklinikstrasse 24,zuerich,albert bruppacher stiftung 
1694,Allergy & Immunology Update (AIU),Bern,CH,Scheibenstrasse 14,,,0.0,14580.0,0.0,0.0,0.0,0.0,14580.0,hco,glaxosmithkline,2017,scheibenstrasse 14,bern,allergy & immunology update (aiu)
6023,Allergy & Immunology Update (AIU),BERN,CH,Scheibenstrasse 14,,,0.0,14580.0,0.0,0.0,0.0,0.0,14580.0,hco,glaxosmithkline,2016,scheibenstrasse 14,bern,allergy & immunology update (aiu)
9812,Allergy & Immunology Update (AIU),Bern,CH,Scheibenstrasse 14,,,0.0,13500.0,0.0,0.0,0.0,0.0,13500.0,hco,glaxosmithkline,2015,scheibenstrasse 14,bern,allergy & immunology update (aiu)
6993,Alpine Oncology Foundation (AOF),Sils/Segl Maria,CH,Chesa Cotschna,,,,49100.49,,,,,49100.49,hco,novartis,2016,chesa cotschna,sils segl maria,alpine oncology foundation (aof)
9813,Alternative,Lausanne,CH,Av. Cecil 2,,,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0,hco,glaxosmithkline,2015,avenue cecil 2,lausanne,alternative
9475,Alternative Communication,Lausanne,CH,Avenue Cecil 2,,,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0,hco,csl,2015,avenue cecil 2,lausanne,alternative communication
10302,Alternative Communication,Lausanne,CH,Avenue Cecil 2,,,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0,hco,merck,2015,avenue cecil 2,lausanne,alternative communication
8521,Alternative Communication,Lausanne,CH,Avenue Cecil 2,,,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0,hco,menarini,2015,avenue cecil 2,lausanne,alternative communication
2409,Alternative Communication,Lausanne,CH,Avenue Cecil 2,,,,3900.0,,,,,3900.0,hco,merck,2017,avenue cecil 2,lausanne,alternative communication
10911,Alters- und Pflegeheim Allmend,Bad Ragaz,CH,Fläscherstrasse 12,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,otsuka,2015,flaescherstrasse 12,bad ragaz,alters- und pflegeheim allmend
7347,Altersheim Allmend,Bad Ragaz,CH,Fläscherstrasse 12,,,0.0,1250.0,0.0,0.0,0.0,0.0,1250.0,hco,otsuka,2016,flaescherstrasse 12,bad ragaz,altersheim allmend
1011,Alzheimer Forum Schweiz,Basel,CH,Burgfelderstrasse 101,,,,5000.0,,,,,5000.0,hco,biogen,2017,burgfelderstrasse 101,basel,alzheimer forum schweiz
10639,Alzheimer Forum Schweiz c/o Memory Clinic Felix Platter-Spital,Basel,CH,Schanzenstrasse 55,,,140300.0,0.0,0.0,0.0,0.0,0.0,140300.0,hco,novartis,2015,schanzenstrasse 55,basel,alzheimer forum schweiz 
2805,"Alzheimer Forum Schweiz c/o Memory Clinic,Univers. Altersmedizin Felix Platter-Spital",Basel,CH,Burgfelderstrasse 101,,,300.0,0.0,0.0,0.0,0.0,0.0,300.0,hco,novartis,2017,burgfelderstrasse 101,basel,alzheimer forum schweiz 
6994,"Alzheimer Forum Schweiz c/o Memory Clinic,Univers. Altersmedizin Felix Platter-Spital",Basel,CH,Burgfelderstrasse 191,,,125300.0,,,,,,125300.0,hco,novartis,2016,burgfelderstrasse 191,basel,alzheimer forum schweiz 
9375,Alzheimer Forum Schweiz c/o Memory Clinic Felix Platter-Spital,Basel,CH,Schanzenstrasse 55,4031,,0.0,15100.0,0.0,0.0,12850.0,0.0,27950.0,hco,boehringer,2015,schanzenstrasse 55,basel,alzheimer forum schweiz 
7304,AMACTI,Lugano,CH,"c/o Cardiocentro Ticino, Via Tesserete 48",6900,,3500.0,,,,,3500.0,7000.0,hco,orion,2016,presso cardiocentro ticino via tesserete 48,lugano,amacti
10877,AMACTI,Lugano,CH,"c/o Cardiocentro Ticino, Via Tesserete 48",6900,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,orion,2015,presso cardiocentro ticino via tesserete 48,lugano,amacti
3152,AMACTI,Lugano,CH,"c/o Cardiocentro Ticino, Via Tesserete 48",6900,,,3500.0,,,,,3500.0,hco,orion,2017,presso cardiocentro ticino via tesserete 48,lugano,amacti
703,AMACTI - Assoc. Medici Anestesisti Ticino,Lugano,CH,Via Tesserete 48,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,baxter,2017,via tesserete 48,lugano,amacti - assoc. medici anestesisti ticino
5073,AMACTI - Assoc. Medici Anestesisti Ticino,Lugano,CH,Via Tesserete 48,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,baxter,2016,via tesserete 48,lugano,amacti - assoc. medici anestesisti ticino
1327,AMACTI Associazione Medici,Lugano,CH,Via Tesserete 48,,,,2000.0,,,,,2000.0,hco,csl,2017,via tesserete 48,lugano,amacti associazione medici
5616,AMACTi Associazione Medici Anestesisti Canton Ticino,Lugano,CH,Via Tesserete 48,,,,3500.0,,,,,3500.0,hco,csl,2016,via tesserete 48,lugano,amacti associazione medici anestesisti canton ticino
4375,AMACTI Associazione Medici Anestesisti del Canton Ticino,Lugano,CH,c/o Fondazione Cardiocentro Ticino,,,,2315.0,,,,,2315.0,hco,abbvie,2016,presso fondazione cardiocentro ticino,lugano,amacti associazione medici anestesisti del canton ticino
6,AMACTI Associazione Medici Anestesisti del Canton Ticino,Lugano,CH,c/o Fondazione Cardiocentro Ticino,,,,2315.0,,,,,2315.0,hco,abbvie,2017,presso fondazione cardiocentro ticino,lugano,amacti associazione medici anestesisti del canton ticino
9476,AMACTI Associazione Medici Anestesisti del Canton Ticino,Lugano,CH,Via Tesserete 48,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,csl,2015,via tesserete 48,lugano,amacti associazione medici anestesisti del canton ticino
8644,AMACTI Associazione Medici Anestesisti del Canton Ticino,Lugano,CH,c/o Fondazione Cardiocentro Ticino,,,0.0,2315.0,0.0,0.0,0.0,0.0,2315.0,hco,abbvie,2015,presso fondazione cardiocentro ticino,lugano,amacti associazione medici anestesisti del canton ticino
2030,Ambulatorien Zentrum für Psychotische Erkrankungen,Basel,CH,Kornhausgasse 7,,,,,,,1400.0,,1400.0,hco,lundbeck,2017,kornhausgasse 7,basel,ambulatorien zentrum für psychotische erkrankungen
7,Ambulatorium Wiesendamm,Basel,CH,Wiesendamm 22,,,,1000.0,,,,,1000.0,hco,abbvie,2017,wiesendamm 22,basel,ambulatorium wiesendamm
3729,AMC - Association Médecins de la Côte,Nyon,CH,Rue Neuve 6,1260,AMCNyon,,750.0,,,,,750.0,hco,servier,2017,rue neuve 6,nyon,amc - association médecins de la côte
7855,AMC - Association Médecins de la Côte,Nyon,CH,Rue Neuve 6,,,,1500.0,,,,,1500.0,hco,servier,2016,rue neuve 6,nyon,amc - association médecins de la côte
7361,Ameisen Apotheke AG,Flawil,CH,Magdenauerstrasse 10,,,,,,,1296.0,,1296.0,hco,pfizer,2016,magdenauerstrasse 10,flawil,ameisen apotheke ag
10116,Amicale TCC Valais,Sion,CH,Rue de la Dixence 21,,,0.0,700.0,0.0,0.0,0.0,0.0,700.0,hco,lundbeck,2015,rue de la dixence 21,sion,amicale tcc valais
6332,Amicale TTC Valais Romand c/o  Daniel Antonioli,Sion,CH,Reue de la Dixence 21,,,,550.0,,,,,550.0,hco,lundbeck,2016,reue de la dixence 21,sion,amicale ttc valais romand 
4829,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,,,,39000.0,,,,,39000.0,hco,astrazeneca,2016,hirschengraben 84,zuerich,amis plus stiftung
11380,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,servier,2015,hirschengraben 84,zuerich,amis plus stiftung
9163,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,,,0.0,35000.0,0.0,0.0,0.0,0.0,35000.0,hco,bayer,2015,hirschengraben 84,zuerich,amis plus stiftung
490,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,,,0.0,24000.0,0.0,0.0,0.0,0.0,24000.0,hco,astrazeneca,2017,hirschengraben 84,zuerich,amis plus stiftung
745,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,8001,40529773,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0,hco,bayer,2017,hirschengraben 84,zuerich,amis plus stiftung
9018,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,8001,,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0,hco,astrazeneca,2015,hirschengraben 84,zuerich,amis plus stiftung
2806,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,,,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,hco,novartis,2017,hirschengraben 84,zuerich,amis plus stiftung
3396,AMITI,Paradiso,CH,Via Guisan 10,,,,1000.0,,,,,1000.0,hco,pierre,2017,via guisan 10,paradiso,amiti
9992,AMITI,Paradiso,CH,"Via Guisan 10, Paradiso",,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,janssen,2015,via guisan 10 paradiso,paradiso,amiti
276,Amiti,Paradiso,CH,Via Guisan 10,,,,500.0,,,,,500.0,hco,amgen,2017,via guisan 10,paradiso,amiti
5098,AMITI,Paradiso,CH,Via Guisan 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,2016,via guisan 10,paradiso,amiti
3730,AMITI - Associazione Medici Internisti del Cantone Ticino,Paradiso - Lugano,CH,Via General Guisan 10,6902,AMITIParadisoLugano,,1000.0,,,,,1000.0,hco,servier,2017,via general guisan 10,paradiso lugano,amiti - associazione medici internisti del cantone ticino
6432,AMITI Associazione Medici Internisti del Canton Ticino,Paradiso,CH,Via General Guisan 10,,,,1000.0,,,,,1000.0,hco,menarini,2016,via general guisan 10,paradiso,amiti associazione medici internisti del canton ticino
7362,AMITI Associazione medici internisti ticinesi,Paradiso,CH,Via Guisan 10,,,,1000.0,,,,,1000.0,hco,pfizer,2016,via guisan 10,paradiso,amiti associazione medici internisti ticinesi
9814,AMITI Associazione medici internisti ticinesi,Paradiso,CH,Via General Guisan 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,2015,via general guisan 10,paradiso,amiti associazione medici internisti ticinesi
10946,AMITI Associazione medici internisti ticinesi,Paradiso,CH,Via Guisan 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pfizer,2015,via guisan 10,paradiso,amiti associazione medici internisti ticinesi
11381,AMITI Associazione medici internisti ticinesi,Paradiso - Lugano,CH,Via General Guisan 10,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,servier,2015,via general guisan 10,paradiso lugano,amiti associazione medici internisti ticinesi
10200,AMITI Associazione medici internisti ticinesi,Paradiso,CH,Via G. Guisan 10,,,0.0,750.0,0.0,0.0,0.0,0.0,750.0,hco,mepha,2015,via g guisan 10,paradiso,amiti associazione medici internisti ticinesi
4376,AMUT - Associazione Medici Urologi Ticinesi,Mendrisio,CH,Via Lavizzari 4,,,,500.0,,,,,500.0,hco,abbvie,2016,via lavizzari 4,mendrisio,amut - associazione medici urologi ticinesi
277,Andreasklinik Cham Zug,Cham,CH,Rigistrasse 1,,,,2000.0,,,,,2000.0,hco,amgen,2017,rigistrasse 1,cham,andreasklinik cham zug
2807,AndreasKlinik Cham Zug,Cham,CH,Rigistrasse 1,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,2017,rigistrasse 1,cham,andreasklinik cham zug
9164,antemedia ag,Bern,CH,Hotelgasse 10,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,bayer,2015,hotelgasse 10,bern,antemedia ag
4551,AOCT Associazione Oculisti Canton Ticino,Lugano,CH,Via Canova 18,6900,,,1500.0,,,,,1500.0,hco,allergan,2016,via canova 18,lugano,aoct associazione oculisti canton ticino
746,AOCT Associazione Oculisti Canton Ticino,Bellinzona,CH,Piazza del Sole 5,6500,40528924,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,2017,piazza del sole 5,bellinzona,aoct associazione oculisti canton ticino
9131,Aospine Foundation,Dübendorf,CH,Stettbachstrasse,,,0.0,27600.0,0.0,0.0,0.0,0.0,27600.0,hco,baxter,2015,stettbachstrasse,duebendorf,aospine foundation
737,Aospine Foundation,Dübendorf,CH,Stettbachstrasse,,,0.0,0.0,5115.0,0.0,0.0,0.0,5115.0,hco,baxter,2017,stettbachstrasse,duebendorf,aospine foundation
11382,ApA - Ärzte mit Patientenapotheke,St. Gallen,CH,Kolumbanstrasse 2,,,400.0,0.0,0.0,0.0,0.0,0.0,400.0,hco,servier,2015,kolumbanstrasse 2,saint gallen,apa - ärzte mit patientenapotheke
6433,APA - Ärzte mit Patientenapotheke,St. Gallen,CH,Kolumbanstrasse 2,,,,,,,2000.0,,2000.0,hco,menarini,2016,kolumbanstrasse 2,saint gallen,apa - ärzte mit patientenapotheke
3731,ApA - Ärzte mit Patientenapotheke,St. Gallen,CH,Kolumbanstrasse 2,9008,ApAStGallen,400.0,,,,,,400.0,hco,servier,2017,kolumbanstrasse 2,saint gallen,apa - ärzte mit patientenapotheke
9019,ApA - Ärzte mit Patientenapotheke,Gallen,CH,Kolumbanstrasse 2,9008,,0.0,400.0,0.0,0.0,0.0,0.0,400.0,hco,astrazeneca,2015,kolumbanstrasse 2,gallen,apa - ärzte mit patientenapotheke
7856,ApA - Ärzte mit Patientenapotheke,St.Gallen,CH,Kolumbanstrasse 2,,,400.0,,,,,,400.0,hco,servier,2016,kolumbanstrasse 2,stora gallen,apa - ärzte mit patientenapotheke
3574,APA Aerzte mit Patientenapotheke,St. Gallen,CH,Kolumbanstrasse 2,,,,2400.0,,,,,2400.0,hco,sandoz,2017,kolumbanstrasse 2,saint gallen,apa aerzte mit patientenapotheke
3217,APA Ärzte mit Patientenapotheke,St. Gallen,CH,Kolumbanstrasse 2,,,0.0,0.0,0.0,0.0,400.0,0.0,400.0,hco,pfizer,2017,kolumbanstrasse 2,saint gallen,apa ärzte mit patientenapotheke
3659,"Apa, Ärzte mit Patientenapotheke",St. Gallen,CH,Kolumbanstrasse 2,9008,,,,,,400.0,,400.0,hco,sanofi,2017,kolumbanstrasse 2,saint gallen,"apa, ärzte mit patientenapotheke"
2137,APA. Ärzte mit Patientenapotheke,St. Gallen,CH,Kolumbanstrasse 2,,,,3400.0,,,,,3400.0,hco,menarini,2017,kolumbanstrasse 2,saint gallen,apa. ärzte mit patientenapotheke
7993,APCAG Ravi Anand,St. Moritz,CH,Via Tinus 36,,,,,,,2770.32,6579.52,9349.84,hco,takeda,2016,via tinus 36,saint moritz,apcag ravi anand
6623,"APFCT"" Corsi di aggiornamento Assistenti di Farmacia""",Claro,CH,case postale,,,,2500.0,,,,,2500.0,hco,mepha,2016,case postale,claro,"apfct"" corsi di aggiornamento assistenti di farmacia"""
11333,Apo zum Täfernhof,Dättwil,CH,Mellingerstrasse 207,,,0.0,0.0,232.0,431.0,0.0,0.0,663.0,hco,sandoz,2015,mellingerstrasse 207,daettwil,apo zum täfernhof
11335,Apotheke  Bruhin,Lachen Sz,CH,Seidenstrasse 5,,,0.0,0.0,232.0,431.0,0.0,0.0,663.0,hco,sandoz,2015,seidenstrasse 5,lachen sz,apotheke  bruhin
7730,Apotheke  Bruhin,Lachen,CH,Seidenstrasse 5,,,,,186.16,422.06,,,608.22,hco,sandoz,2016,seidenstrasse 5,lachen,apotheke  bruhin
11336,Apotheke  Langer AG,Berikon,CH,Bahnhofstrasse 3,,,0.0,0.0,232.0,431.0,0.0,0.0,663.0,hco,sandoz,2015,bahnhofstrasse 3,berikon,apotheke  langer ag
11334,Apotheke am Marktplatz,Büren A.D. Aare,CH,Hauptgasse 6,,,0.0,0.0,232.0,431.0,0.0,0.0,663.0,hco,sandoz,2015,hauptgasse 6,bueren ad aare,apotheke am marktplatz
3918,Apotheke Drogerie Reformhaus Kuhn AG,Brugg AG,CH,Bahnhofplatz 7,5201,,70.8,0.0,0.0,0.0,0.0,0.0,70.8,hco,takeda,2017,bahnhofplatz 7,brugg ag,apotheke drogerie reformhaus kuhn ag
3732,Apotheke Drogerie Rüegg Hinwil,Hinwil,CH,Dürntnerstrasse 19,8340,BonadeaHinwil,,,,,1500.0,177.0,1677.0,hco,servier,2017,duerntnerstrasse 19,hinwil,apotheke drogerie rüegg hinwil
7731,Apotheke Gossau,Gossau SG,CH,St. Gallenstr. 19,,,,,186.16,422.06,,,608.22,hco,sandoz,2016,sankt gallenstrasse 19,gossau sargento segundo,apotheke gossau
7732,Apotheke Wyss AG,Baden,CH,Bahnhofstrasse 36,,,,,186.16,422.06,1800.0,,2408.22,hco,sandoz,2016,bahnhofstrasse 36,baden,apotheke wyss ag
11337,Apotheke Wyss AG,Baden,CH,Bahnhofstrasse 36,,,0.0,0.0,232.0,431.0,0.0,0.0,663.0,hco,sandoz,2015,bahnhofstrasse 36,baden,apotheke wyss ag
5249,Apotheke zum Rebstock,Stäfa,CH,Grundstrasse 4,,,,6750.0,,,,,6750.0,hco,bgp,2016,grundstrasse 4,staefa,apotheke zum rebstock
1695,Apothekerverband des Kantons Zürich (AVKZ),Zürich,CH,Rotbuchstrasse 83,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,2017,rotbuchstrasse 83,zuerich,apothekerverband des kantons zürich (avkz)
7363,Apothekerverband Kantons Zürich,Zürich,CH,Rotbuchstrasse 83,,,,5000.0,,,,,5000.0,hco,pfizer,2016,rotbuchstrasse 83,zuerich,apothekerverband kantons zürich
3218,Apothekerverband Kantons Zürich,Zürich,CH,Rotbuchstrasse 83,,,0.0,15000.0,0.0,0.0,0.0,0.0,15000.0,hco,pfizer,2017,rotbuchstrasse 83,zuerich,apothekerverband kantons zürich
11500,Apothekerverein des Kanton Zug Martin Affentranger Anklin Apotheke AG,Zug,CH,Poststrasse 3,,,0.0,900.0,0.0,0.0,0.0,0.0,900.0,hco,takeda,2015,poststrasse 3,zug,apothekerverein des kanton zug martin affentranger anklin apotheke ag
10947,APOWAL Verband der Oberwalliser Apotheker/Innen,Naters,CH,Furkastrasse 1,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,pfizer,2015,furkastrasse 1,naters,apowal verband der oberwalliser apotheker/innen
3575,Appenzellerische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,sandoz,2017,dorfstrasse 50,buehler,appenzellerische ärztegesellschaft
2507,Appenzellische Ärztegesellschaf t,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,msd,2017,dorfstrasse 50,buehler,appenzellische ärztegesellschaf t
4830,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,astrazeneca,2016,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
4117,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,vifor,2017,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
468,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,2017,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
5732,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,eli,2016,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
9815,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,glaxosmithkline,2015,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
1415,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,eli,2017,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
6802,Appenzellische Ärztegesellschaft,Bühler,CH,Appenzellische Ärztegesellschaf t Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,msd,2016,appenzellische aerztegesellschaf t dorfstrasse 50,buehler,appenzellische ärztegesellschaft
10393,Appenzellische Ärztegesellschaft,Bühler,CH,Appenzellische Ärztegesellschaf t Dorfstrasse 50,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,msd,2015,appenzellische aerztegesellschaf t dorfstrasse 50,buehler,appenzellische ärztegesellschaft
6574,Appenzellische Ärztegesellschaft,Bühler,CH,,,,,2000.0,,,,,2000.0,hco,mepha,2016,nan,buehler,appenzellische ärztegesellschaft
9606,Appenzellische Ärztegesellschaft,Eggersriet,CH,Kellerswiesenstrasse 34,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,eli,2015,kellerswiesenstrasse 34,eggersriet,appenzellische ärztegesellschaft
2138,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,menarini,2017,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
3219,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,pfizer,2017,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
6434,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,menarini,2016,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
2396,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2060.0,hco,mepha,2017,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
1891,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,janssen,2017,dorfstrasse 50,buehler,appenzellische ärztegesellschaft
4118,APSI - Associazione pediatri della Svizzera Italiana,Paradisio,CH,Via delle Scuole 17,,,,3000.0,,,,,3000.0,hco,vifor,2017,via delle scuole 17,paradisio,apsi - associazione pediatri della svizzera italiana
3220,APSI Associazione Pediatri della Svizzera Italiana,Locarno,CH,Via Monte Boglia 5,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,pfizer,2017,via monte boglia 5,locarno,apsi associazione pediatri della svizzera italiana
