name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,group,main_address
"Hôpital du Jura, Porrentruy",Porrentruy,CH,Chemin de l'Hôpital 9,,,,1000.0,,,,,1000.0,hco,bgp,82,
"Hôpital du Jura, Site de Porrentruy (H-JU)",Porrentruy,CH,Chemin de l'Hôpital 9,2900,40538227,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,hco,bayer,82,
"Hôpital du Jura, groupement des médecins des Franches-Montagnes",Saignelégier,CH,Rue de l’Hôpital 11,,,,1000.0,,,,,1800.0,hco,menarini,928,1.0
"Hôpital du Jura, site de Delémont",Delémont,CH,Fbg des Capucins 30,,,,5500.0,,,,,5500.0,hco,menarini,81,
Hôpital du Valais,Sion,CH,Avenue Grand-Champsec 80,,,,,2333.0,8675.0,,,11008.0,hco,gilead,10,
Hôpital du Valais,Sion,CH,Ave sur Grand Champsec 86,1951,,,400.0,,,,,430,hco,mepha,10,
Hôpital du Valais,Sion,CH,Avenue Grand-Champsec 80,,,,2160.0,,,,,2160.0,hco,ucb,10,
Hôpital du Valais,Saxon,CH,Gottefrey 11,1907,,,1500.0,,,,,1530,hco,mepha,929,1.0
Hôpital du Valais,Sion,CH,Av. du Grand Champsec 86,,,0.0,5940.0,0.0,0.0,0.0,0.0,5940.0,hco,glaxosmithkline,10,
Hôpital du Valais,Sion,CH,Avenue Grand-Champsec 80,,,0.0,5700.0,0.0,0,0,0.0,5700.0,hco,jansen,10,
Hôpital du Valais,Sion,CH,Avenue du Grand-Champsec 80,1951,HôpitalValaisSion,,3500.0,,,1200.0,,4700,hco,servier,10,
Hôpital du Valais,Sion,CH,Avenue du Grand-Champsec 80,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,10,
Hôpital du Valais,Sion,CH,Rue du grandchamsec 86,1950,,,1000.0,,,,,1000.0,hco,orion,930,1.0
Hôpital du Valais,Sion,CH,Avenue du Grand-Champsec 80,,,0.0,1296,0.0,0,0,0.0,1296,hco,pfizer,10,
Hôpital du Valais,Sion,CH,Av du Grand-Champsec 86,,,,7100.0,,,,,7100.0,hco,menarini,10,
Hôpital du Valais,Sion,CH,Avenue Grand-Champsec 80,,,,540.0,,,,,540,hco,bristol,10,
Hôpital du Valais,Sion,CH,Av. du Grand-Champsec 86,,,,3996.0,,,,,3996.0,hco,vifor,10,
Hôpital du Valais,Sion,CH,Avenue Grand-Champsec 80,,,,2400.0,,,,,2400.0,hco,otsuka,10,
Hôpital du Valais,Sion,CH,Avenue du Grand-Champsec 80,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,10,
Hôpital du Valais,Sion,CH,Avenue du Grand-Champsec 80,,,0.0,0.0,0.0,0.0,800.0,0.0,800.0,hco,astrazeneca,10,
Hôpital du Valais,Sion,CH,"Av, Grand-Champsec 86",,,,2252.0,586.0,827.0,,,3665.0,hco,lundbeck,10,
Hôpital du Valais,Sion,CH,Avenue Grand-Champsec 80,,,0.0,2537.04,0.0,0.0,0.0,0.0,2537.04,hco,gruenenthal,10,
Hôpital du Valais,Sion,CH,Av. Du Grand-Champsec 80,1951,,,2300.0,,,,,2300.0,hco,orion,10,
Hôpital du Valais,Sion,CH,Avenue Grand-Champsec 80,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,astellas,10,
Hôpital du Valais,Sion,CH,Sion,,,2380.0,,,,,,2380.0,hco,mundipharma,10,
Hôpital du Valais - Hôpital de Sion,Sion,CH,Avenue Grand- Champsec 80,1951,,0,500.00,167.5,4698.11,0,0.0,5365.61,hco,takeda,10,
Hôpital du Valais - Hôpital de Sion,Sion,CH,Avenue Grand- Champsec 80,,,,500.0,,,,,500,hco,eli,10,
Hôpital du Valais - Hôpital de Sion,Sion,CH,Avenue Grand-Champsec 80,1951,40520335,0.0,6800.0,3266.05,9474.85,0.0,0.0,19540.9,hco,bayer,10,
Hôpital du Valais - Hôpital de Sion,Sion,CH,Avenue Grand-Champsec 80,,,,1760.0,,,,,1760.0,hco,abbvie,10,
Hôpital du Valais - Institut Central des Hôpitaux,Sion,CH,Av. Grand-Champsec 86,,,,,299.24,519.15,,,818.39,hco,celgene,10,
Hôpital du Valais / Spital Wallis,Sion,CH,Avenue du Grand Champsec 86,,,0,10500.00,0.0,0,0,0.0,10500.00,hco,novartis,10,
Hôpital du Valais CHCVS,Sion,CH,Ave du Grand Champsec 80,1951,,,1500.0,,,,,1550,hco,mepha,10,
Hôpital du Valais Hôpital de Sion (CHVR),Sion,CH,Avenue du Grand-Champsec 80,1950,,,4000.0,,,2057.0,,6057.0,hco,boehringer,10,
Hôpital du Valais Hôpital de Sion (CHVR),Sion,CH,"Avenue du Grand-Champsec 80, Sion",1950,,0.0,2681.5,666.67,566.67,0.0,0.0,3914.84,hco,roche,10,
Hôpital du Valais Hôpital de Sion (CHVR),Sion,CH,Avenue du Grand-Champsec 80,,,,2950.0,663.55,1930.2,,,5543.75,hco,msd,10,
Hôpital du jura bernois,Moutier,CH,Beausite 49Moutier,2740,,,2500.0,,,,,2500.0,hco,allergan,931,1.0
Hôpital fribourgeois,Fribourg,CH,Case postale,,,,1000.0,,,,,1000,hco,ferring,91,
Hôpital intercantonal de la Broye (HIB) Site de Payerne,Payerne,CH,Avenue de la Colline 3,,,0,2000.0,0.0,0,0,0.0,2000.00,hco,novartis,272,
Hôpital intercantonal de la Broye (HIB) Sited'Estavayer-le-Lac,Estavayer-le-Lac,CH,Rue de la Rochette,1470,,,2000.0,,,,,2000.0,hco,boehringer,155,
Hôpital neuchâtelois,Neuchâtel,CH,Neuchâtel,,,8000.0,,,,,,8000.0,hco,mundipharma,48,
Hôpital neuchâtelois,La Chaux-de-Fonds,CH,Rue de Chasseral 20,,,,,,1811.82,,,1811.82,hco,msd,93,
Hôpital neuchâtelois,Neuchâtel,CH,Rue de la Maladière 45,,,13000.0,,,,1500.0,,14500.0,hco,actelion,48,
Hôpital neuchâtelois,La Chaux-de-Fonds,CH,Rue Chasseral 20,,,,,199.62,742.13,,,941.75,hco,merck,93,
Hôpital neuchâtelois - Pourtalès,Neuchâtel,CH,"Rue de la Maladière 45, Neuchâtel",2000,,0.0,0.0,0.0,0.0,7270.0,0.0,7270.0,hco,roche,48,
Hôpital neuchâtelois La Chaux-de-Fonds,La Chaux-de-Fonds,CH,La Chaux-de-Fonds Rue de Chasseral 20,,,,,291.75,549.25,1000.0,,1841.0,hco,msd,93,
Hôpital neuchâtelois La Chaux-de-Fonds,La Chaux-de-Fonds,CH,Rue de Chasseral 20,2300,40519124,0.0,11000.0,0.0,0.0,0.0,0.0,11000.0,hco,bayer,93,
Hôpital neuchâtelois La Chaux-de-Fonds,La Chaux-de-Fonds,CH,"Rue de Chasseral 20, La Chaux-de-Fonds",2300,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,roche,93,
Hôpital neuchâtelois La Chaux-de-Fonds,La Chaux-de-Fonds,CH,Rue de Chasseral 20,,,,4000.0,,,,,4000.0,hco,abbvie,93,
Hôpital neuchâtelois Pourtalès,Neuchâtel,CH,Rue de la Maladière 45,,,,8000.0,400.0,,,,8400.0,hco,gilead,48,
Hôpital neuchâtelois Pourtalès,Neuchâtel,CH,Rue De La Maladière 45,,,,1000.0,,,,,1000.0,hco,ucb,48,
Hôpital neuchâtelois Pourtalès,Neuchâtel,CH,Rue Maladière 45,,WCHH04724377,,,,,500.0,130.2,630.2,hco,celgene,48,
Hôpital neuchâtelois Pourtalès,Neuchâtel,CH,Rue de la Maladière 45,,,,1200.0,,,,,1200.0,hco,abbvie,48,
Hôpital régional,Martigny,CH,Avenue de la Fusion 27,,,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,932,1.0
Hôpital régional,Delémont,CH,Faubourg des Capucins 30,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,427,1.0
Hôpital régional,Delémont,CH,Faubourg des Capucins 30,,,0.0,550.0,0.0,0.0,0.0,0.0,550.0,hco,astrazeneca,427,
Hôpitaux Universitaire Genève,Genève,CH,Rue Gabrielle-Perret- Gentil 4,,Hopitaux_Universitaire _Geneve,,3000.0,,,,,3000.0,hco,galderma,6,
Hôpitaux Universitaire Genève - Unité de Dermatopathologie,Genève,CH,Rue Gabrielle-Perret- Gentil 4,,HUG- Unite_de_Dermatopat hologie,,500.0,,,1000.0,,1500.0,hco,galderma,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,30000.0,,,,,,30000.0,hco,actelion,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,,15422.0,,,1620.0,,17042.0,hco,ucb,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle Perret-Gentil 4,,7601002116763,,1000.0,275.28,,,,1275.28,hco,pierre,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,10000.0,30030.0,0.0,0,1100,0.0,41130.0,hco,jansen,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,4525.0,16104.0,34942.0,6107.0,,,61678.0,hco,gilead,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,gruenenthal,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,4000.0,24929.0,513.3,1539.7,2286.2,90.0,33358.1,hco,astellas,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,68110.15,4121.09,,555.43,3362.0,,76148.67,hco,shire,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,41500.0,3091.51,11616.59,19950.0,1141.4,77299.5,hco,amgen,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,,4277.77,,,,,4277.77,hco,leo,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,,12700.0,,,,,12700.0,hco,bgp,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,1000.0,,,,,1000.0,hco,otsuka,6,
Hôpitaux Universitaires Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,WCHH03030208,5000.0,2500.0,,,,,7500.0,hco,celgene,6,
Hôpitaux Universitaires Genève - Centre du sein,Genève,CH,Boulevard de la Cluse 30,,,,,2000.0,,,,2000.0,hco,pierre,933,1.0
Hôpitaux Universitaires Genève - Sce de Radio-Oncologie,Genève,CH,Avenue de la Roseraie 53,,,,,1000.0,,,,1000.0,hco,pierre,934,1.0
Hôpitaux Universitaires Genève - Service de dermatologie,Genève,CH,Rue Gabrielle-Perret -Gentil 4 Service de dermatologie,,,,3780.0,,,,,3780.0,hco,almirall,6,
Hôpitaux Universitaires Genève - Swiss Hepatitis C Cohort Study,Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,100000.0,,,,,,100000.0,hco,gilead,6,
Hôpitaux Universitaires de Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,,22500.0,,,2150.0,,24650.0,hco,boehringer,6,
Hôpitaux Universitaires de Genève,Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,,71311.11,6082.2,11857.9,1500.0,,90751.21,hco,msd,6,
Hôpitaux Universitaires de Genève,Thônex,CH,Ch. du Petit-Bel-Air 2,,,5000.0,10000.0,,,,,15000,hco,ferring,935,1.0
Hôpitaux Universitaires de Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,31000.0,51036.64,0.0,0.0,0.0,0.0,82036.64,hco,glaxosmithkline,6,
Hôpitaux Universitaires de Genève,Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,5006.00,36425.92,2147.74,2192.31,9650.00,986.98,56402.95,hco,novartis,6,
Hôpitaux Universitaires de Genève,Genève,CH,Rue Willy-Donzé 6,,,,4504.0,,,2100.0,,6604,hco,biogen,411,1.0
Hôpitaux Universitaires de Genève,Genève,CH,"Rue Gabrielle-Perret-Gentil 4, Genève",1205,,0.0,27500.0,0.0,0.0,7131.5,0.0,34631.5,hco,roche,6,
Hôpitaux Universitaires de Genève (HUG),Gèneve,CH,Rue Gabrielle-Perret-Gentil 4,,,29778.0,13611.0,,,926.0,,44315,hco,novo,6,
Hôpitaux Universitaires de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,59600.0,42650.0,1420.0,3315.0,3725.0,,110710.0,hco,abbvie,6,
Hôpitaux Universitaires de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,40518666,0.0,53200.0,4200.0,0.0,7184.4,0.0,64584.4,hco,bayer,6,
Hôpitaux Universitaires de Genève (HUG),Genève,CH,Rue Gabrielle-Perret- Gentil 4,1205,,0,8000.00,490.11,5670.68,1000.00,0.0,15160.78,hco,takeda,6,
"Hôpitaux Universitaires de Genève (HUG) - Département de médecine communautaire, de premier recours et des urgences",Genève,CH,RueGabrielle- Perret-Gentil 4,,,,6000.0,,,,,6000,hco,eli,6,
Hôpitaux Universitaires de Genève (HUG) - Service de Gastro- entérologie et hépatologie,Genève,CH,Rue Gabrielle-Perret- Gentil 4,1205,,0,0,390.61,899.28,0,0.0,1289.89,hco,takeda,6,
Hôpitaux Universitaires de Genève (HUG) - Service de Rhumatologie,Genève,CH,Avenue de Beau- Séjour 26,,,,3000.0,,,,,3000,hco,eli,936,1.0
Hôpitaux Universitaires de Genève (HUG) - Service de dermatologie et vénéréologie,Genève,CH,"Service de dermatologie, Rue Gabrielle- Perret-Gentil 4",,,,5000.0,,,,,5000,hco,eli,6,
Hôpitaux Universitaires de Genève (HUG) - Service des maladies osseuses,Genève,CH,RueGabrielle- Perret-Gentil 4,,,,3852.0,,,,,3852,hco,eli,6,
Hôpitaux Universitaires de Genève - Unité d'hématologie clinique,Genève,CH,Rue Gabrielle-Perret- Gentil 4,1211,,10000.00,0,0.0,0,0,0.0,10600.00,hco,takeda,6,
Hôpitaux Universitaires de Genève HUG,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,zambon,6,
"Hôpitaux Universitaires de Genève, Pharmacie",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,35000.0,,,,,,35000.0,hco,cls,6,
"Hôpitaux Universitaires de Genève, Service d'angiologie et d'hémostase",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,14000.0,,,,,,14000.0,hco,cls,6,
"Hôpitaux Universitaires de Genève, Service d'immunologie et d'allergologie",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,7950.0,,,,,7950.0,hco,cls,6,
"Hôpitaux Universitaires de Genève, Service d'oncologie et d'hématologie",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,2000.0,,,,,2000.0,hco,cls,6,
Hôpitaux Universitäres Genève,Genève,CH,Rue Gabrielle Perret-Gentil 4,1205,,,13750.0,590.0,890.0,1200.0,,16430.0,hco,daiichi,6,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,astrazeneca,6,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,astrazeneca,6,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,9000.0,0.0,0.0,0.0,0.0,9000.0,hco,astrazeneca,6,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,6,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,6,
Hôpitaux universitaires de Genève,Genève,CH,RUE GABRIELLE-PERRET -GENTIL 4,,,,500.0,,,,,500.0,hco,sandoz,6,
Hôpitaux universitaires de Genève,Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,,4814.82,,,,,4814.82,hco,sandoz,6,
Hôptial neuchâtelois,Basel,CH,Maladière 45,2000,,,500.0,,,,,500.0,hco,orion,937,1.0
IBD Net - Swiss Research and Communications Network,Zürich,CH,,8000,,0,33600.0,0.0,0,0,0.0,33600.00,hco,takeda,938,1.0
IBDnet,Zürich,CH,Weinbergstrasse 102,,,,23500.0,,,,,23500.0,hco,vifor,192,
IBDnet,Zürich,CH,,,,0.0,25000.0,0.0,0,0,0.0,25000.0,hco,jansen,192,
IBDnet,Zürich,CH,Birmensdorferstrasse 497,,,,42500.0,,,,,42500.0,hco,abbvie,192,1.0
IBDnet.ch,Zürich,CH,,,,12000.0,7000.0,,,,,19000,hco,ferring,192,
ICML - International Conference on Malignant Lymphoma,Lugano,CH,Lugano,,,36250.0,,,,,,36250.0,hco,mundipharma,939,1.0
ICML Oncology Institute / Ospedale San Giovanni / EOC,Bellinzona,CH,Via Ospedale 12,,,,13572.62,,,,,13572.62,hco,sandoz,14,
IELSG - International Extranodal Lymphoma Study Group,Bellinzona,CH,Bellinzona,,,3000.0,,,,,,3000.0,hco,mundipharma,940,1.0
IELSG Unità Linfomi,Bellinzona,CH,Via Ospedale,,,10000.0,0.0,0.0,0,0,0.0,10000.0,hco,jansen,941,1.0
IG Swiss-PDNS,Zürich,CH,Rotachstrasse 51,,,,3000.0,,,,,3000.0,hco,abbvie,942,1.0
"IG eHealth c/o Köhler, Stüdeli & Partner GmbH",Bern,CH,Amthausgasse 18,,,3988.00,0,0.0,0,0,0.0,3988.00,hco,novartis,943,1.0
IGOMED,Thun,CH,Höheweg 26A,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,95,
IGOMED,Thun,CH,Höheweg 26a,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,95,
IGOMED - Ärztenetzwerk Raum Thun,Thun,CH,Thun,,,5600.0,,,,,,5600.0,hco,mundipharma,944,1.0
IGOMED Ärztenetzwerk Raum Thun,Thun,CH,Höheweg 26a,,,,1512.0,,,,,1512.0,hco,lundbeck,95,
IGOMED Ärztenetzwerk Raum Thun,Thun,CH,Höheweg 26a,3600,40700119,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,95,
IGOMED-Ärztenetzwerk Raum Thun,Thun,CH,Goldiwilstrasse 36a,,,,4000.0,,,,,4280,hco,mepha,945,1.0
"IGSA"" Intressensgemeinschaft Schweizer Aerzte""",Luzern,CH,Denkmalstrasse 2,6006,,,1000.0,,,,,1030,hco,mepha,428,1.0
"IGSA"" Intressensgemeinschaft Schweizer Aerzte""",Luzern,CH,Denkmalstrasse 2,6006,,,1000.0,,,,,1008,hco,mepha,428,
IHAM & CC LUZERN,Luzern,CH,Schwanenplatz 7,,,,5000.0,,,,,5000,hco,bristol,59,1.0
"IHAM & CC Luzern""Institut für Hausarztmedizin & Community Care Luzern""",Luzern,CH,Schwanenplatz 7,6004,,,3500.0,,,,,3520,hco,mepha,59,
IHAM&CC Luzern,Luzern,CH,Schwanenplatz 7,6004,,,,10000.0,,,,10000.0,hco,daiichi,59,
IMK AG,Basel,CH,Münsterberg 1,,,,3888.0,,,,,3888.0,hco,pierre,23,
IMK Institut für Medizin und Kommunikation AG,Basel,CH,Münsterberg 1,4001,,,1650.0,,,,,1650.0,hco,orion,23,
IMK Institut für Medizin und Kommunikation AG,Basel,CH,"Münsterberg 1, Basel",4001,,18000.0,0.0,0.0,192.0,0.0,0.0,18192.0,hco,roche,23,
IMK c/o Swiss Association of YoungNeurologists (SAYN),Basel,CH,Münsterberg 1,,,,3000.0,,,,,3000,hco,biogen,946,1.0
IMK c/o Swiss Federation of ClinicalNeuro-Societies (SFCNS),Basel,CH,Münsterberg 1,,,,4320.0,,,,,4320,hco,biogen,23,
IMK c/o Swiss Neurological Society(SNG),Basel,CH,Münsterberg 1,,,,68000.0,,,,,68000,hco,biogen,947,1.0
INRswiss,Thalwil,CH,,,,,250.0,,,,,250.0,hco,meda,948,1.0
INSELGRUPPE AG,BERN,CH,FREIBURGSTRASSE 4,,,12314.82,16550.0,,,1000.0,215.0,30079.82,hco,sandoz,3,
IOR,Bellinzona,CH,Via Vincenzo Vela 6,,,0.0,0.0,0.0,0,500,0.0,500.0,hco,jansen,14,
IOSI,Bellinzona,CH,Via Ospedale,,,0.0,1000.0,0.0,0,0,0.0,1000.0,hco,jansen,14,
IOSI - Inst. Oncologico della Svizzera Italiana,Bellinzona,CH,Ospedale San Giovanni,,,,2500.0,,,,,2500.0,hco,merck,14,
IOSI Istituto Oncologico della Svizzera Italiana,Bellinzona,CH,"Ospedale San Giovanni, Via Ospedale",,,,3000.0,,,,,3000,hco,eli,14,
IOSI Ospedale San Giovanni,Bellinzona,CH,Via Ospedale 12,6501,IOSIOspedaleSanGiovanniBellinzona,,,,,600.0,,600,hco,servier,14,
IPW - Integrierte Psychiatrie Winterthur - Zürcher,Winterthur,CH,"Unterland - Römerweg 51, Postfach 144",,,,1500.0,,,,,1500.0,hco,vifor,193,1.0
IPW- Psychiatrie-Zentrum Hard,Embrach,CH,Römerweg 51,,,0.0,2000.0,0.0,0,0,0.0,2000.0,hco,jansen,949,1.0
ISCP International Society of Cardiovascular Pharmacotherapy,Plan-les-Ouates,CH,Route de Saint-Dulien 19 7A,,,0,22804.50,0.0,0,0,0.0,22804.50,hco,novartis,950,1.0
ISPPD,Genève,CH,Rue François-Versonnex 7,,,0.0,100250,0.0,0,0,0.0,100250,hco,pfizer,951,1.0
ITHSAB - Isviçre Türk Hekimleri Ve Saglik çalisanlari Birligi,Zürich,CH,Franklinstrasse 31,,,,3000.0,,,,,3000.0,hco,vifor,952,1.0
IZZ Immunologie-Zentrum Zürich,Zürich,CH,Walchestrasse 11,,,,,,1229.12,,,1229.12,hco,shire,953,1.0
Idrizi Ismet Praktischer Arzt c/o Herr Dr.Mustafa Ghafier,Münchwilen TG,CH,Waldeggstrasse 18,9542,,,,,,200.0,,200.0,hco,boehringer,954,1.0
Impulze,Zürich,CH,Sonnenbergstrasse 48,,,,10000.0,,,,,10000,hco,eli,955,1.0
Innovamed,Basel,CH,Missionsstrasse 57,,,0.0,0,0.0,0,1200,0.0,1200,hco,pfizer,956,1.0
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,19000.0,0.0,0.0,6850.0,0.0,25850.0,hco,astrazeneca,60,1.0
Insel Gruppe AG,Bern,CH,Freiburgstrasse,,,15000.0,15404.0,,,2626.0,,33030,hco,ferring,3,
Insel Gruppe AG,Bern,CH,Bern,,,40472.0,,,,,,40472.0,hco,mundipharma,3,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,2700.0,0.0,0.0,1600.0,0.0,4300.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,,13100.0,72519,809.0,6558,6110,925.0,100021,hco,pfizer,3,1.0
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,0.0,195.0,185.25,1940.0,0.0,2320.25,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,21000.0,0.0,0.0,800.0,0.0,21800.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,3000.0,1000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,7601002154536,,500.0,,,,,500.0,hco,pierre,3,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,1900.0,0.0,0.0,0.0,0.0,1900.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,,0.0,33090.0,0.0,0.0,9010.0,0.0,42100.0,hco,glaxosmithkline,3,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,1500.0,4000.0,0.0,0.0,0.0,0.0,5500.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,3010,InselGruppeAGBern,,5000.0,,,,,5000,hco,servier,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,3010,,0,7000.0,0.0,0,2600.00,0.0,9600.00,hco,takeda,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,,5000.0,17500.0,0.0,0,8000,0.0,30500.0,hco,jansen,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,,,1000.0,,,,,1000.0,hco,bgp,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,,0.0,7620.0,0.0,0.0,1000.0,0.0,8620.0,hco,zambon,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,3010,1066372371,0.0,446576.3,0.0,0.0,27774.38,984.8,475335.48,hco,bayer,3,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,17440.0,0.0,0.0,600.0,0.0,18040.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Effingerstrasse 77,,,0.0,0.0,0.0,0.0,1600.0,5000.0,6600.0,hco,astrazeneca,60,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 8,3010,,10000.0,,29400.0,,,,39400.0,hco,daiichi,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,3010,,0,1900.00,0.0,0,0,0.0,1900.00,hco,takeda,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,,,9750.0,,3403.9,,,13153.9,hco,shire,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,3010,,0,1000.0000000000002,341.7,1949.80,0,0.0,3291.50,hco,takeda,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,,14040.0,34228.0,,,39748.5,,88016.5,hco,vifor,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,3010,,0,0,773.85,5237.19,0,0.0,6611.04,hco,takeda,3,
Insel Gruppe AG,Bern,CH,Freiburgstrasse 18,,,5000.0,51600.0,667.0,1583.0,32675.0,56.0,91581.0,hco,abbvie,3,
Insel Gruppe AG MA,Bern,CH,Freiburgstrasse 18,,,0.0,8244.0,0.0,0.0,0.0,0.0,8244.0,hco,gruenenthal,3,
Insel Gruppe AG Stiftungen und Fonds,Bern,CH,Freiburgstrasse 18,,,91500.0,14072.0,4146.0,7426.0,7500.0,308.0,124952,hco,novo,3,
Insel Gruppe AG on behalf of Universitätsklinik für Diabetologie Endokrinologie Ernährungsmedizin,Bern,CH,Freiburgstraße 4,,,,,,,2000.0,,2000.0,hco,shire,3,
Insel Gruppe AG on behalf of Universitätsklinik für Neurologie,Bern,CH,Freiburgstraße 4,,,,6800.0,,,,,6800.0,hco,shire,3,
Insel Gruppe AG on behalf of Universitätsklinik für Viszerale Chirurgie und Medizin,Bern,CH,Inselspital,,,,,,,3600.0,,3600.0,hco,shire,957,1.0
"Insel Gruppe AG, Inselspital Bern,Universitätsklinik für Neurologie",Bern,CH,Freiburgstrasse 18,,,20000.0,,,,,,20000,hco,teva,3,
"Insel Gruppe AG, Universitätsklinik fürNeurologie",Bern,CH,Freiburgstrasse,,,,0.0,,,1000.0,,1000,hco,teva,3,
