name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand,r_location,r_address,r_name,group,main_address
Epatocentro Ticino SA Via Soldino 5 Lugano,Lugano,CH,Epatocentro Ticino SA Via Soldino 5,,,,,819.2,935.0,,,1754.2,hco,msd,2017,epatocentro ticino salerno via soldino 5,lugano,epatocentro ticino sa via soldino 5 lugano,57,,,109,
EPFL - Ecole polytechnique f^rale de Lausanne PRES,Lausanne,CH,CE 3 316 (Centre Est) Station 1,,,,,,,3000.0,2911.02,5911.02,hco,novartis,2016,ce 3 316 centre estate station 1,lausanne,epfl - ecole polytechnique f^rale de lausanne pres,100,,68.0,586,
EPFL - Ecole polytechnique fédérale de Lausanne PRES,Lausanne,CH,CE 3 316 (Centre Est) Station 1,,,3000.0,2000.0,0.0,0.0,0.0,0.0,5000.0,hco,novartis,2015,ce 3 316 centre estate station 1,lausanne,epfl - ecole polytechnique fédérale de lausanne pres,100,30.0,89.0,586,
EPFL - Ecole polytechnique fédérale de Lausanne PRES,Lausanne,CH,CE 3 316 (Centre Est) Station 1,,,115000.0,0.0,0.0,0.0,0.0,5120.8,120120.8,hco,novartis,2017,ce 3 316 centre estate station 1,lausanne,epfl - ecole polytechnique fédérale de lausanne pres,100,30.0,89.0,586,1.0
EPGL / pharmaGenève,Genève,CH,Boulevard d'Yvoy,,,,2500.0,,,,,2500.0,hco,mepha,2016,boulevard d'yvoy,geneve,epgl / pharmagenève,29,,,1405,1.0
EPOS European Paediatric,St. Gallen,CH,Rohrschacherstrasse 161,,,0.0,3705.0,0.0,0.0,0.0,0.0,3705.0,hco,bayer,2016,rohrschacherstrasse 161,saint gallen,epos european paediatric,40,,,1406,1.0
EQUAM Stiftung,Bern,CH,Effingerstrasse 25,,,5400.0,,,,,,5400.0,hco,astrazeneca,2016,effingerstrasse 25,bern,equam stiftung,17,,,1407,1.0
Equipage-UTC,Zénauva,CH,chemin des Botchets 24,,,,1080.0,,,,,1080.0,hco,pierre,2017,chemin des botchets 24,zenauva,equipage-utc,40,,,292,1.0
Equipage-UTC,Zénauva,CH,Ch. Des Botchets 24,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bgp,2015,chemin des botchets 24,zenauva,equipage-utc,40,,,292,
Equipage-UTC,Zénauva Fr,CH,Chemin des Botchets 24,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,eli,2015,chemin des botchets 24,zenauva father,equipage-utc,27,,,292,
Equipage-UTC,Zénauva,CH,Ch. Des Botchets 24,,,,2160.0,,,,,2160.0,hco,bgp,2016,chemin des botchets 24,zenauva,equipage-utc,40,,,292,
Equipage-UTC,Zénauva FR,CH,Chemin des Botchets 24,,,,2000.0,,,,,2000.0,hco,eli,2017,chemin des botchets 24,zenauva father,equipage-utc,27,,,292,
Equipage-UTC,Zénauva FR,CH,Chemin des Botchets 24,,,,2000.0,,,,,2000.0,hco,eli,2016,chemin des botchets 24,zenauva father,equipage-utc,27,,,292,
Equipage-UTC,Zénauva,CH,chemin des Botchets 24,,,,2000.0,,,,,2000.0,hco,bgp,2017,chemin des botchets 24,zenauva,equipage-utc,40,,,292,
ERS,Lausanne,CH,Avenue Sainte-Luce 4,,,0.0,219866.33,0.0,0.0,0.0,0.0,219866.33,hco,bayer,2016,avenue sainte-luce 4,lausanne,ers,100,,14.0,110,
ERS European Respiratory Society,Lausanne,CH,"4, Ave Sainte-Luce",,,,333761.0,,,,,333761.0,hco,menarini,2016,4 avenue sainte-luce,lausanne,ers european respiratory society,100,,39.0,110,
ERS European Respiratory Society ERS Headquarters,Lausanne,CH,Avenue Sainte-Luce 4,,,52445.8,795512.03,1797.12,0.0,0.0,0.0,849754.95,hco,novartis,2015,avenue sainte-luce 4,lausanne,ers european respiratory society ers headquarters,100,,37.0,110,
ERS European Respiratory Society ERS Headquarters,Lausanne,CH,Avenue Sainte-Luce 4,,,0.0,1210742.86,0.0,0.0,0.0,0.0,1210742.86,hco,novartis,2017,avenue sainte-luce 4,lausanne,ers european respiratory society ers headquarters,100,,37.0,110,1.0
ERS European Respiratory Society ERS Headquarters,Lausanne,CH,Avenue Sainte-Luce 4,,,,691077.52,,,83722.2,,774799.72,hco,novartis,2016,avenue sainte-luce 4,lausanne,ers european respiratory society ers headquarters,100,,37.0,110,
ERS European Respiratory Society ERS Headquarters,Lausanne,CH,Avenue Sainte-Luce 4Lausanne,1003,,18532.89,864020.91,0.0,0.0,0.0,0.0,882553.8,hco,boehringer,2016,avenue sainte-luce 4lausanne,lausanne,ers european respiratory society ers headquarters,100,,37.0,110,
"ERS, European Respiratory Society",Lausanne,CH,"4, Ave Sainte-Luce",,,,89054.4,,,,,289854.4,hco,menarini,2017,4 avenue sainte-luce,lausanne,"ers, european respiratory society",100,,39.0,110,
ES MO Head office,Viganello-Lugano,CH,Via Luigi Taddei 4,6962,,195980.0,,,,,,195980.0,hco,daiichi,2017,via luigi taddei 4,viganello-lugano,es mo head office,50,,,1408,1.0
ES Scientific Consulting,Peseux,CH,Rue Du Clos 33,,,,,,,1280.0,,1280.0,hco,ucb,2016,rue du clos 33,peseux,es scientific consulting,29,,,1409,1.0
ESACT 2017,Satigny,CH,Rue du Pré-Bouvier 9,,,0.0,21641.0,0.0,0.0,0.0,0.0,21641.0,hco,pfizer,2017,rue du pre-bouvier 9,satigny,esact 2017,40,,,1410,1.0
ESCMID,Basel,CH,ESCMID Aeschenvorstadt 57,,,,207407.0,,,,,207407.0,hco,astellas,2016,escmid aeschenvorstadt 57,basel,escmid,46,,,191,
ESCMID,Basel,CH,Postfach,,,0.0,103006.2,0.0,0.0,0.0,0.0,103006.2,hco,astellas,2017,postfach,basel,escmid,46,,,820,
ESCMID,Basel,CH,"ESCMID, Aeschenvorstadt 57",,,0.0,186768.1,0.0,0.0,0.0,0.0,186768.1,hco,astellas,2015,escmid aeschenvorstadt 57,basel,escmid,46,,,191,
ESCMID,Basel,CH,. Postfach 214,,,33503.0,89897.0,,,,,123400.0,hco,gilead,2017,postfach 214,basel,escmid,46,,,820,1.0
ESCMID European Society of Clinical Microbiology and Infectious Diseases,Basel,CH,Aeschenvorstadt 57,,,30070.0,366323.0,0.0,0.0,0.0,0.0,396393.0,hco,pfizer,2017,aeschenvorstadt 57,basel,escmid european society of clinical microbiology and infectious diseases,46,,,191,1.0
ESDR,Genève,CH,Rue Cingria 7,1205,,,9910.71,,,,,9910.71,hco,leo,2017,rue cingria 7,geneve,esdr,29,,,136,
ESDR - Dermatological Research,Genève,CH,Rue Cingria 7,,,0.0,74417.0,0.0,0.0,0.0,0.0,74417.0,hco,pfizer,2017,rue cingria 7,geneve,esdr - dermatological research,29,,,136,1.0
ESDR - EUROPEAN SOCIETY FOR DERMATOLOGICAL RESEARCH,Genève,CH,Rue Cingria 7,,,0.0,31368.0,0.0,0.0,0.0,0.0,31368.0,hco,abbvie,2015,rue cingria 7,geneve,esdr - european society for dermatological research,29,,,136,
ESDR - European Society for Dermatological Research,Genève,CH,Rue Cingria 7,,,,218095.0,,,,,218095.0,hco,eli,2016,rue cingria 7,geneve,esdr - european society for dermatological research,29,,,136,
ESDR Society for dermatological research,Genève,CH,Rue Cingria 7,,,0.0,26692.0,0.0,0.0,0.0,0.0,26692.0,hco,galderma,2015,rue cingria 7,geneve,esdr society for dermatological research,29,,,136,
ESIO e.V.,Richterswil,CH,Dorfstrasse,,,,500.0,,,,,500.0,hco,eisai,2016,dorfstrasse,richterswil,esio e.v.,11,,,1411,1.0
Esmo,Viganello-Lugano,CH,Via Luigi Taddei ESMO Head Office,6962,,,216540.24,,,,,216540.24,hco,eisai,2017,via luigi taddei esmo head office,viganello-lugano,esmo,50,,,28,
ESMO,Viganello,CH,Via Luigi Taddei 4,,,255869.8,22293.57,98365.39,,,,376528.76,hco,celgene,2016,via luigi taddei 4,viganello,esmo,35,,,28,
ESMO,Viganello,CH,via Luigi Taddei 4,,,0.0,433030.43,0.0,0.0,0.0,0.0,433030.43,hco,bayer,2016,via luigi taddei 4,viganello,esmo,35,,,28,
ESMO,Lugano,CH,Via L. Taddei 4,,,0.0,265335.0,0.0,0.0,0.0,0.0,265335.0,hco,merck,2015,via level taddei 4,lugano,esmo,57,,,28,
ESMO,Lugano,CH,Via L Taddei 4,,,,91485.33,,,,,91485.33,hco,merck,2016,via level taddei 4,lugano,esmo,57,,,28,
ESMO,Viganello,CH,"ESMO, via Luigi Taddei 4",,,84089.6,0.0,0.0,0.0,0.0,0.0,84089.6,hco,astellas,2015,esmo via luigi taddei 4,viganello,esmo,35,,,28,
ESMO,Viganello,CH,Via Luigi Taddei 4Viganello,6962,,0.0,412102.26,0.0,0.0,0.0,0.0,412102.26,hco,astrazeneca,2015,via luigi taddei 4viganello,viganello,esmo,35,,,28,
ESMO,Viganello,CH,via Luigi Taddei 4,,WCHH00004984,,55614.16,,4348.15,,,59962.31,hco,celgene,2017,via luigi taddei 4,viganello,esmo,35,,,28,1.0
ESMO,Viganello,CH,via Luigi Taddei 4,,,54162.0,1230058.0,50912.0,,,,1335132.0,hco,bristol,2016,via luigi taddei 4,viganello,esmo,35,,,28,
ESMO,Viganello,CH,ESMO via Luigi Taddei 4,,,244246.6,357333.3,,,,,601579.9,hco,astellas,2016,esmo via luigi taddei 4,viganello,esmo,35,,,28,
Esmo,Viganello,CH,Via Luigi Taddei 4,,,106776.43,411529.4,,,,,518305.83,hco,amgen,2017,via luigi taddei 4,viganello,esmo,35,,,28,
ESMO,Viganello,CH,via Luigi Taddei 4,,,0.0,59027.4,0.0,0.0,0.0,0.0,59027.4,hco,otsuka,2016,via luigi taddei 4,viganello,esmo,35,,,28,
ESMO,Viganello,CH,via Luigi Taddei 4,,,,951398.0,,,,,951398.0,hco,bristol,2017,via luigi taddei 4,viganello,esmo,35,,,28,
Esmo,Viganello,CH,Via Luigi Taddei 4,,,,2109.65,,,,,2109.65,hco,amgen,2016,via luigi taddei 4,viganello,esmo,35,,,28,
ESMO,Viganello,CH,via Luigi Taddei 4,,,139633.0,111706.4,0.0,0.0,0.0,0.0,251339.4,hco,astellas,2017,via luigi taddei 4,viganello,esmo,35,,,28,
ESMO,Lugano,CH,Via L. Taddei 4,,,,16422.52,,,,,16422.52,hco,merck,2017,via level taddei 4,lugano,esmo,57,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,via Luigi Taddei 4,,,,783370.0,,,,,783370.0,hco,eli,2017,via luigi taddei 4,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,"Via Luigi Taddei 4, Viganello",6962,,365731.0,544288.0,0.0,0.0,0.0,0.0,910019.0,hco,roche,2015,via luigi taddei 4 viganello,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,via Luigi Taddei 4,,,,355432.0,,,,,355432.0,hco,abbvie,2016,via luigi taddei 4,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,Via L. Taddei 4,,,,,308.0,,,,308.0,hco,pierre,2016,via level taddei 4,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,via Luigi Taddei 4,,,,145966.0,,,,,145966.0,hco,abbvie,2017,via luigi taddei 4,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,"Via L. Taddei 4, Viganello",,,399412.0,0.0,0.0,0.0,0.0,0.0,399412.0,hco,janssen,2015,via lago taddei 4 viganello,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,Via Luigi Taddei 4,,,0.0,73383.0,0.0,0.0,0.0,0.0,73383.0,hco,abbvie,2015,via luigi taddei 4,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,via Luigi Taddei 4,,,27369.0,907218.0,,,,,934587.0,hco,eli,2016,via luigi taddei 4,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,Via Luigi Taddei 4,,,174750.0,,,,,,174750.0,hco,future,2017,via luigi taddei 4,viganello,esmo (european society for medical oncology),35,,,28,
ESMO (European Society for Medical Oncology),Viganello,CH,via Luigi Taddei 4,,,0.0,399520.0,0.0,0.0,0.0,0.0,399520.0,hco,eli,2015,via luigi taddei 4,viganello,esmo (european society for medical oncology),35,,,28,
ESMO - European Society for Medical Oncology,Viganello-Lugano,CH,Via Luigi Taddei 4,Viganello-Lugano,ESMOLugano,,392040.0,34800.0,,83398.0,,510239.0,hco,servier,2017,via luigi taddei 4,viganello-lugano,esmo - european society for medical oncology,50,,,28,
ESMO European Society for Medical Oncology,Viganello,CH,"Via Luigi Taddei 4, Viganello",6962,,0.0,1310470.99,0.0,0.0,0.0,0.0,1310470.99,hco,roche,2017,via luigi taddei 4 viganello,viganello,esmo european society for medical oncology,35,,,28,
ESMO European Society for Medical Oncology,Viganello,CH,Via Luigi Taddei 4Viganello,6962,,89393.94,501205.66,0.0,0.0,0.0,0.0,590599.6,hco,boehringer,2016,via luigi taddei 4viganello,viganello,esmo european society for medical oncology,35,,,28,
ESMO European Society for Medical Oncology,Viganello,CH,Via Luigi Taddei 4,,,,195545.0,1509717.0,0.0,0.0,0.0,0.0,hco,roche,2016,via luigi taddei 4,viganello,esmo european society for medical oncology,35,,,28,
ESMO European Society for Medical Oncology,Viganello-Lugano,CH,Via Luigi Taddei 4,,,17223.0,1295717.0,,,2417.0,,1315357.0,hco,pfizer,2016,via luigi taddei 4,viganello-lugano,esmo european society for medical oncology,50,,,28,
ESMO European Society for Medical Oncology,Viganello-Lugano,CH,Via Luigi Taddei 4,,,17337.0,1243219.0,0.0,0.0,0.0,0.0,1260556.0,hco,pfizer,2017,via luigi taddei 4,viganello-lugano,esmo european society for medical oncology,50,,,28,
ESMO European Society for MedicalOncology,Viganello,CH,Via Luigi Taddei 4,6962,,234386.55,,,,,,234386.55,hco,boehringer,2017,via luigi taddei 4,viganello,esmo european society for medicaloncology,35,,,28,
ESMO European Society of Medical Oncology,Viganello,CH,Via Luidi Taddei 4,,,,54722.65,,,,,54722.65,hco,sandoz,2017,via luidi taddei 4,viganello,esmo european society of medical oncology,35,,,28,
ESMO European Society of Medical Oncology,Viganello,CH,Via Luidi Taddei 4,,,,38790.97,3112.54,,,,41903.51,hco,sandoz,2016,via luidi taddei 4,viganello,esmo european society of medical oncology,35,,,28,
ESMO Events Sponsorship Department,Viganello-Lugano,CH,Via Luigi Taddei 4,,,,475756.37,,,,,475756.37,hco,merck,2017,via luigi taddei 4,viganello-lugano,esmo events sponsorship department,50,,,28,
ESMO Events Sponsorship Department,Viganello-Lugano,CH,Via Luigi Taddei4,,,,304868.05,,,,,304868.05,hco,merck,2016,via luigi taddei4,viganello-lugano,esmo events sponsorship department,50,,,28,
ESMOViganelloLugano,Viganello - Lugano,CH,Membership Department - Via Luigi Taddei 4,,,111.0,0.0,0.0,0.0,0.0,0.0,111.0,hco,servier,2015,membership department via luigi taddei 4,viganello lugano,esmoviganellolugano,50,,,1412,1.0
ESO,Basel,CH,Peter Merian-Strasse 80,,,0.0,97511.87,0.0,0.0,0.0,0.0,97511.87,hco,bayer,2016,peter merianstrasse 80,basel,eso,46,,,226,
ESO-European Stroke Organisation,Basel,CH,Peter Merian-Strasse 80,,,0.0,91620.0,0.0,0.0,0.0,0.0,91620.0,hco,pfizer,2017,peter merianstrasse 80,basel,eso-european stroke organisation,46,,,226,1.0
Espace compétences,Cully,CH,Route de Grandvaux 14,,,,1250.0,,,,,1250.0,hco,eli,2017,route de grandvaux 14,cully,espace compétences,15,,,587,1.0
Espace Compétences Centre de formation de la santé,Cully,CH,Route de Grandvaux 14,,,,350.0,,,,,350.0,hco,astrazeneca,2016,route de grandvaux 14,cully,espace compétences centre de formation de la santé,15,,,587,
Espace Compétences Centre de formation de la santé,Cully,CH,Route de Grandvaux 14,,,0.0,900.0,0.0,0.0,0.0,0.0,900.0,hco,astrazeneca,2017,route de grandvaux 14,cully,espace compétences centre de formation de la santé,15,,,587,
Espace de chimiothérapie,Lausanne,CH,Avenue du Théâtre 7,,,,2000.0,,,,,2000.0,hco,astrazeneca,2016,avenue du theatre 7,lausanne,espace de chimiothérapie,100,,42.0,821,1.0
Espace de Chimiothérapie et d'Oncologie,Lausanne,CH,Avenue du Théâtre 7,,,,2000.0,,,,,2000.0,hco,eli,2016,avenue du theatre 7,lausanne,espace de chimiothérapie et d'oncologie,100,,38.0,821,
ESPD Summerschool 2015 c/o MCI Suisse SA,Genève,CH,Rue de Lyon 75,,,0.0,3630.0,0.0,0.0,0.0,0.0,3630.0,hco,pierre,2015,rue de lyon 75,geneve,espd summerschool 2015 ,29,,,1413,1.0
ESRA - The European Society of Regional Anaesthesia & Pain Therapy,Genève,CH,Rue Daubin 7,,,0.0,15696.0,0.0,0.0,0.0,0.0,15696.0,hco,gruenenthal,2015,rue daubin 7,geneve,esra - the european society of regional anaesthesia & pain therapy,29,,,482,
ESRA - The European Society of Regional Anaesthesia & Pain Therapy,Genève,CH,Rue Daubin 7,,,43680.4,38227.7,0.0,0.0,0.0,0.0,81908.1,hco,gruenenthal,2016,rue daubin 7,geneve,esra - the european society of regional anaesthesia & pain therapy,29,,,482,
ESRA - The European Society of Regional Anaesthesia & Pain Therapy,Genève,CH,Rue Daubin 7,,,0.0,38530.1,0.0,0.0,0.0,0.0,38530.1,hco,gruenenthal,2017,rue daubin 7,geneve,esra - the european society of regional anaesthesia & pain therapy,29,,,482,
ESRA European Society of Regional Anaesthesia,Genève,CH,Rue Daubin 7,,,0.0,53097.0,0.0,0.0,0.0,0.0,53097.0,hco,pfizer,2017,rue daubin 7,geneve,esra european society of regional anaesthesia,29,,,482,1.0
eSwiss Medical,St. Gallen,CH,Brauerstrasse 97,,,0.0,2500.0,0.0,0.0,3385.0,0.0,5885.0,hco,bayer,2016,brauerstrasse 97,saint gallen,eswiss medical,40,,,151,
Eswiss Medical,St. Gallen,CH,Brauerstrasse 97,,,,2500.0,,,,,2500.0,hco,amgen,2016,brauerstrasse 97,saint gallen,eswiss medical,40,,,151,
eSwiss Medical & Surgial Center AG,St. Gallen,CH,Brauerstrasse 97,,,,2500.0,,,1250.0,116.0,3866.0,hco,astrazeneca,2016,brauerstrasse 97,saint gallen,eswiss medical & surgial center ag,40,,,151,
eSwiss Medical & Surgial Center AG,St. Gallen,CH,Brauerstrasse 97,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,astrazeneca,2017,brauerstrasse 97,saint gallen,eswiss medical & surgial center ag,40,,,151,
eSwiss Medical & Surgical Center,St. Gallen,CH,Brauerstrasse 97,,,,2500.0,,,1000.0,,3500.0,hco,eli,2016,brauerstrasse 97,saint gallen,eswiss medical & surgical center,40,,,151,
eSwiss Medical & Surgical Center,St. Gallen,CH,Brauerstrasse 97,,,0.0,0.0,0.0,0.0,800.0,0.0,800.0,hco,eli,2015,brauerstrasse 97,saint gallen,eswiss medical & surgical center,40,,,151,
eSwiss Medical & Surgical Center AG,St. Gallen,CH,Brauerstrasse 95,9016,1055040521,0.0,2500.0,0.0,0.0,1875.0,0.0,4375.0,hco,bayer,2017,brauerstrasse 95,saint gallen,eswiss medical & surgical center ag,40,,,151,
eSwiss Medical & Surgical Center AG,St. Gallen,CH,Brauerstrasse 95,,,,2500.0,,,,,2500.0,hco,eli,2017,brauerstrasse 95,saint gallen,eswiss medical & surgical center ag,40,,,151,
eSwiss Medical & Surgical Center AG,St. Gallen,CH,Brauerstrasse 97,,,,4352.0,,,1926.0,,6278.0,hco,novo,2017,brauerstrasse 97,saint gallen,eswiss medical & surgical center ag,40,,,151,1.0
eSwiss Medical & Surgical Center AG,St. Gallen,CH,Brauerstrasse 97,,,,2315.0,,,2926.0,,5241.0,hco,novo,2016,brauerstrasse 97,saint gallen,eswiss medical & surgical center ag,40,,,151,
eSwiss Medical and Surgical Center AG Brauerstrasse 97 St. Gallen,St. Gallen,CH,eSwiss Medical and Surgical Center AG Brauerstrasse 97,,,,2500.0,,,,,2500.0,hco,msd,2016,eswiss medical and surgical center ag brauerstrasse 97,saint gallen,eswiss medical and surgical center ag brauerstrasse 97 st. gallen,40,,,151,
eSwiss Medical and Surgical Center AG Brauerstrasse 97 St. Gallen,St. Gallen,CH,Brauerstrasse 97,,,,2500.0,,,,,2500.0,hco,msd,2017,brauerstrasse 97,saint gallen,eswiss medical and surgical center ag brauerstrasse 97 st. gallen,40,,,151,
"Etabl. Hosp. Multisite cantonal, Département de pédiatrie",Neuchâtel,CH,Maladière 45,,,,700.0,,,,,700.0,hco,vifor,2016,maladiere 45,neuchatel,"etabl. hosp. multisite cantonal, département de pédiatrie",35,,,1414,1.0
Etablissement Hospitalier Multisite Cantonal,Neuchâtel,CH,,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,zambon,2017,,neuchatel,etablissement hospitalier multisite cantonal,35,,,588,
Etablissement Hospitaliere Multisite cantonal - EHM,Neuchâtel,CH,domicilier à,,,,,,,1000.0,,1000.0,hco,abbvie,2017,domicilier a,neuchatel,etablissement hospitaliere multisite cantonal - ehm,35,,,588,1.0
Etablissement Hospitaliere Multisite cantonal - EHM,Neuchâtel,CH,,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,abbvie,2015,,neuchatel,etablissement hospitaliere multisite cantonal - ehm,35,,,588,
ETH Zürich ,Zürich,CH,Rämistrasse 101,,,249000.0,0.0,0.0,0.0,0.0,0.0,249000.0,hco,novartis,2017,raemistrasse 101,zuerich,eth zürich ,27,,,589,1.0
ETH Zürich Foundation,Zürich,CH,"Auf der Mauer 17, Zürich",8001,,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,hco,roche,2015,auf der mauer 17 zuerich,zuerich,eth zürich foundation,27,,,822,
ETH Zürich Foundation,Zürich,CH,Auf der Mauer 17,,,,500000.0,0.0,0.0,0.0,0.0,0.0,hco,roche,2016,auf der mauer 17,zuerich,eth zürich foundation,27,,,822,1.0
ETH Zürich Hauptgebäude,Zürich ETH Zentrum,CH,Rämistrasse 101,,,,15000.0,,,111080.0,,126080.0,hco,novartis,2016,raemistrasse 101,zuerich eth zentrum,eth zürich hauptgebäude,15,,,589,
ETH Zürich Hauptgebäude,Zürich Sonderdienste,CH,Rämistrasse 101,,,199398.08,1000.0,0.0,0.0,97955.56,0.0,298353.64,hco,novartis,2015,raemistrasse 101,zuerich sonderdienste,eth zürich hauptgebäude,28,,,589,
"ETH, Departement of Biology",Zürich,CH,Otto-Stern-Weg 7,,,716.0,,,,,,716.0,hco,meda,2017,otto-sternweg 7,zuerich,"eth, departement of biology",27,,,1415,1.0
ETOP,Bern,CH,Effingerstrasse 40,,,,25708.0,,,,,25708.0,hco,bristol,2017,effingerstrasse 40,bern,etop,17,,,258,1.0
ETOP,Bern,CH,Effingerstrasse 40,,,,25812.0,,,,,25812.0,hco,bristol,2016,effingerstrasse 40,bern,etop,17,,,258,
Etop,Bern,CH,Effingerstrasse 40,,,10443.57,0.0,0.0,0.0,0.0,0.0,10443.57,hco,amgen,2015,effingerstrasse 40,bern,etop,17,,,258,
Etop,Bern,CH,Effingerstrasse 40,,,11046.41,16266.44,,1083.46,2000.0,,30396.31,hco,amgen,2016,effingerstrasse 40,bern,etop,17,,,258,
Etop,Bern,CH,Effingerstrasse40,,,7630.73,,,,,,7630.73,hco,amgen,2017,effingerstrasse40,bern,etop,17,,,258,
"EULAP, Euopean League Against Pain",Zürich,CH,Lintheschergasse 3,,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,pfizer,2017,lintheschergasse 3,zuerich,"eulap, euopean league against pain",27,,,823,1.0
EULAR - European League Against Rheumatism,Kilchberg,CH,Seestrasse 240,,,0.0,760317.0,0.0,0.0,0.0,0.0,760317.0,hco,abbvie,2015,seestrasse 240,kilchberg,eular - european league against rheumatism,24,,,259,
EULAR - European League Against Rheumatism,Kilchberg,CH,Seestrasse 240,,,,1205304.0,,,,,1205304.0,hco,abbvie,2017,seestrasse 240,kilchberg,eular - european league against rheumatism,24,,,259,1.0
EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,,274979.0,,,,,274979.0,hco,eli,2016,seestrasse 240,kilchberg zh,eular - europäische rheumaliga,20,,,227,
EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,0.0,67808.11,0.0,0.0,0.0,0.0,67808.11,hco,bayer,2016,seestrasse 240,kilchberg zh,eular - europäische rheumaliga,20,,,227,
EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,gruenenthal,2017,seestrasse 240,kilchberg zh,eular - europäische rheumaliga,20,,,227,
EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,,761324.0,,,,,761324.0,hco,pfizer,2016,seestrasse 240,kilchberg zh,eular - europäische rheumaliga,20,,,227,
EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,10000.0,945560.0,,,,,955560.0,hco,abbvie,2016,seestrasse 240,kilchberg zh,eular - europäische rheumaliga,20,,,227,
EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,0.0,1299201.0,0.0,0.0,10000.0,0.0,1309201.0,hco,pfizer,2017,seestrasse 240,kilchberg zh,eular - europäische rheumaliga,20,,,227,1.0
EULAR - Europäsche Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,10000.0,,,,,,10000.0,hco,takeda,2016,seestrasse 240,kilchberg zh,eular - europäsche rheumaliga,20,,,227,
