internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,name_expand,parent
7517,ESMO European Society of Medical Oncology,Viganello,CH,Via Luidi Taddei 4,,,82483.32,33896.77,,,,,116380.09,hco,sandoz,via luidi taddei 4,viganello,esmo european society of medical oncology,9021
8077,ESPGHAN,Genève,CH,Rue De-Candolle 16,,,,14667.02,,,,,14667.02,hco,shire,rue de-candolle 16,geneve,espghan,-1
326,ESPGHAN,Genève,CH,Rue De-Candolle 16,,,,110637.0,,,,,110637.0,hco,abbvie,rue de-candolle 16,geneve,espghan,-1
6791,eSwiss Medical & Surgical Center AG,St. Gallen,CH,Brauerstrasse 97,,,,,,,2553.0,,2553.0,hco,novo,brauerstrasse 97,saint gallen,eswiss medical & surgical center ag,9027
4123,eSwiss Medical & Surgical Center AG,St. Gallen,CH,Brauerstrasse 97,,,,,,,1000.0,,1000.0,hco,eli,brauerstrasse 97,saint gallen,eswiss medical & surgical center ag,9027
9103,Etablissement Hospitalier Multisite Cantonal,Neuchâtel,CH,,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,zambon,nan,neuchatel,etablissement hospitalier multisite cantonal,9029
7375,ETH Zürich Foundation,Zürich,CH,Auf der Mauer 17,8001,,3000.0,0.0,0.0,0.0,5000.0,0.0,8000.0,hco,roche,auf der mauer 17,zuerich,eth zürich foundation,9030
8883,ETHZ Eidg.Tech.Hochschule,Zürich,CH,Rämistrasse 101,,,,,,,1500.0,,1500.0,hco,vifor,raemistrasse 101,zuerich,ethz eidg.tech.hochschule,-1
3321,ETOP,Bern,CH,Effingerstrasse 40,,,,23229.0,,,,,23229.0,hco,bristol,effingerstrasse 40,bern,etop,9031
327,EULAR - European League Against Rheumatism,Kilchberg ZH,CH,Seestrasse 240,,,,1092881.0,,,,,1092881.0,hco,abbvie,seestrasse 240,kilchberg zh,eular - european league against rheumatism,9033
4893,EULAR - Europäische,K Rilchhebuemrga liZgHa,CH,Seestrasse 240,,,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,hco,gruenenthal,seestrasse 240,k rilchhebuemrga lizgha,eular - europäische,-1
7376,EULAR - Europäische Rheumaliga,Kilchberg,CH,Seestrasse 240,8802,,0.0,325346.45,0.0,0.0,0.0,0.0,325346.45,hco,roche,seestrasse 240,kilchberg,eular - europäische rheumaliga,-1
6049,EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,,20187.39,,,,,20187.39,hco,msd,seestrasse 240,kilchberg zh,eular - europäische rheumaliga,-1
3254,EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,10000.0,,,,,,10000.0,hco,bristol,seestrasse 240,kilchberg zh,eular - europäische rheumaliga,-1
1066,Eular -Europäische Rheumaliga,Kilchberg Zh,CH,Seestrasse 240,,,,10000.0,,,,,10000.0,hco,amgen,seestrasse 240,kilchberg zh,eular -europäische rheumaliga,-1
1067,Eupati Switzerland,Basel,CH,Petersplatz 13,,,8000.0,,,,,,8000.0,hco,amgen,petersplatz 13,basel,eupati switzerland,9034
6792,Eurobesitas Association,Vevey,CH,Quai Perdonnet 14,,,14000.0,,,,,,14000.0,hco,novo,quai perdonnet 14,vevey,eurobesitas association,-1
5070,European Academy Dermatology Venereology,Lugano,CH,Via delle Scuole 12,,,121993.0,166155.0,0.0,0.0,0.0,0.0,288148.0,hco,janssen,via delle scuole 12,lugano,european academy dermatology venereology,9036
1552,European Academy Of Allergy and Clinical Immunology (EAACI),Zürich,CH,Hagenholzstrasse 111,,,0.0,194168.79,0.0,0.0,0.0,0.0,194168.79,hco,astrazeneca,hagenholzstrasse 111,zuerich,european academy of allergy and clinical immunology (eaaci),8975
3641,European Academy of Dermatology and Venereology,Lugano,CH,Via S. Balestra 22B,,,,159225.12,,,,,159225.12,hco,celgene,via santo balestra 22b,lugano,european academy of dermatology and venereology,8977
5164,European Academy of Dermatology and Venereology,Lugano,CH,Via S. Balestra 22B,6900,,,369466.83,,,,,369466.83,hco,leo,via santo balestra 22b,lugano,european academy of dermatology and venereology,8977
3058,European Academy of Dermatology and Venerology(EADV),Lugano,CH,Via Serafino Balestra 22b,6900,,,40617.72,,,,,40617.72,hco,boehringer,via serafino balestra 22b,lugano,european academy of dermatology and venerology(eadv),8977
4701,European Academy of Dermatology andVenereology (EADV),Lugano,CH,Via S. Balestra 22b,,,0.0,122287.5,0.0,0.0,0.0,0.0,122287.5,hco,glaxosmithkline,via santo balestra 22b,lugano,european academy of dermatology andvenereology (eadv),8977
1877,European Association for the Study of the Liver (EASL),Genève,CH,Rue Daubin 7,1203,40524913,0.0,227631.0,0.0,0.0,0.0,0.0,227631.0,hco,bayer,rue daubin 7,geneve,european association for the study of the liver (easl),8979
6050,European Association for the Study of the Liver (EASL),Genève,CH,European Association for the Study - of the Liver (EASL) Rue Daubin 7,,,56180.99,385494.0,,,,,441674.99,hco,msd,european association for the study of the liver easl rue daubin 7,geneve,european association for the study of the liver (easl),8979
3059,European Association for the Study of the Liver (EASL),Genève,CH,Rue Daubin 7,1203,,,75218.0,,,,,75218.0,hco,boehringer,rue daubin 7,geneve,european association for the study of the liver (easl),8979
3889,European Association For The Study Of The Liver - Easl,Genève,CH,rue Daubin,1203,,,55979.91,,,,,55979.91,hco,eisai,rue daubin,geneve,european association for the study of the liver - easl,8979
6051,European Association of Dermato-Oncology (EADO),Glattbrugg,CH,European Association of Dermato-Oncology - (EADO) Flugofstrasse 54,,,,257529.51,,,,,257529.51,hco,msd,european association of dermato-oncology eado flugofstrasse 54,glattbrugg,european association of dermato-oncology (eado),8976
7377,European Association of Dermato-Oncology (EADO),Glattbrugg,CH,Flugofstrasse 54,8152,,27741.0,0.0,0.0,0.0,0.0,0.0,27741.0,hco,roche,flugofstrasse 54,glattbrugg,european association of dermato-oncology (eado),8976
7518,"European Center of Pharmaceutical Medicine (ECPM), Universität Basel",Basel,CH,Klingelbergstrasse 61,,9041102312,,,,,10928.0,,10928.0,hco,sandoz,klingelbergstrasse 61,basel,"european center of pharmaceutical medicine (ecpm), universität basel",9423
7378,European Committee for Treatment and Research in Multiple Sclerosis (ECTRIMS) c/o Congrex Switzerland Ltd.,Basel,CH,Peter Merian-Strasse 80,4002,,0.0,707476.76,0.0,0.0,0.0,0.0,707476.76,hco,roche,peter merianstrasse 80,basel,european committee for treatment and research in multiple sclerosis (ectrims) ,8988
3642,European Dermatology Forum,Zürich,CH,Gloriastrasse 31,,,13494.0,,,,,,13494.31,hco,celgene,gloriastrasse 31,zuerich,european dermatology forum,9039
5071,European Dermatology Forum,Zürich,CH,Gloriastrasse 31,,,28963.0,0.0,0.0,0.0,0.0,0.0,28963.0,hco,janssen,gloriastrasse 31,zuerich,european dermatology forum,9039
1553,European League Against Rheumatism (EULAR),Kilchberg ZH,CH,Seestrasse 240,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,astrazeneca,seestrasse 240,kilchberg zh,european league against rheumatism (eular),9033
3060,European League Against Rheumatism (EULAR),Kilchberg ZH,CH,Seestrasse 240,8802,,,190770.2,,,,,190770.2,hco,boehringer,seestrasse 240,kilchberg zh,european league against rheumatism (eular),9033
7519,EUROPEAN NEUROENDOCRINE ASSOCIATION,LAUSANNE,CH,AVENUE DU GREY 38A,,,21357.59,,,,,,21357.59,hco,sandoz,avenue du grey 38a,lausanne,european neuroendocrine association,-1
8208,European Respiratory Society,Lausanne,CH,Avenue Ste-Luce 4,,,,20000.0,,,,,20000.0,hco,teva,avenue ste-luce 4,lausanne,european respiratory society,9014
9156,"European Respiratory Society (ERS International Congress 2018, Paris)",Lausanne,CH,"4, Avenue Sainte- Luce",,,0.0,40332.0,0.0,0.0,0.0,0.0,40332.0,hco,zambon,4 avenue sainte luce,lausanne,"european respiratory society (ers international congress 2018, paris)",9014
4702,European Respiratory Society (ERS),Lausanne,CH,Av. Ste-Luce 4,,,0.0,1286595.3,0.0,0.0,0.0,0.0,1286595.3,hco,glaxosmithkline,avenue ste-luce 4,lausanne,european respiratory society (ers),9014
1554,European Respiratory Society (ERS),Lausanne,CH,Avenue Ste-Luce 4,,,0.0,365942.58,0.0,0.0,0.0,0.0,365942.58,hco,astrazeneca,avenue ste-luce 4,lausanne,european respiratory society (ers),9014
1878,European School for Advanced Studies in Ophthalmology,Lugano,CH,Viale Stefano Franscini 9,6900,1066195842,0.0,58221.58,0.0,0.0,0.0,0.0,58221.58,hco,bayer,viale stefano franscini 9,lugano,european school for advanced studies in ophthalmology,9043
1555,European School of Oncology (ESO),Bellinzona,CH,Piazza Indipendenza 2,,,0.0,2095.8,0.0,0.0,0.0,0.0,2095.8,hco,astrazeneca,piazza indipendenza 2,bellinzona,european school of oncology (eso),9044
8203,European Sleep Foundation,Lugano,CH,Viale Stefano Franscini 9,,,,3000.0,,,,,3000.0,hco,teva,viale stefano franscini 9,lugano,european sleep foundation,-1
5072,European Society Dermatological Research,Genève,CH,Rue Cingria 7,,,90365.0,0.0,0.0,0.0,0.0,0.0,90365.0,hco,janssen,rue cingria 7,geneve,european society dermatological research,9019
7735,European Society for Dermatological Research,Genève,CH,Rue Cingria 7,1205,,17361.15,,,,,,17361.15,hco,sanofi,rue cingria 7,geneve,european society for dermatological research,9019
3643,European Society For Dermatological Research,Genève,CH,"Rue Cingria 7, Rue Cingria 7",,,,40072.23,,,,,40072.23,hco,celgene,rue cingria 7 rue cingria 7,geneve,european society for dermatological research,9019
4703,European Society for Immunodeficiencies,Genève,CH,Rue François-Versonnex 7,,,0.0,0.0,0.0,0.0,17770.53,0.0,17770.53,hco,glaxosmithkline,rue francois-versonnex 7,geneve,european society for immunodeficiencies,9045
1879,European Society for Medical Oncology,Lugano,CH,Via Ginevra 4,6900,40523577,0.0,1068535.58,0.0,0.0,0.0,0.0,1068535.58,hco,bayer,via ginevra 4,lugano,european society for medical oncology,-1
4704,European Society for Medical Oncology (ESMO),Viganello-Lugano,CH,Via Luigi Taddei 4,,,110562.36,0.0,0.0,0.0,0.0,0.0,110562.36,hco,glaxosmithkline,via luigi taddei 4,viganello-lugano,european society for medical oncology (esmo),9021
5740,European Society for Medical Oncology (ESMO),Lugano,CH,Via Ginevra 4,,,,140184.27,,,,,140184.27,hco,merck,via ginevra 4,lugano,european society for medical oncology (esmo),-1
5073,European Society for Medical Oncology (ESMO),Viganello,CH,Via L. Taddei 4,,,304694.0,9660.0,0.0,0.0,0.0,0.0,314354.0,hco,janssen,via level taddei 4,viganello,european society for medical oncology (esmo),9021
1551,European Society for Medical Oncology (ESMO),Viganello,CH,Via Luigi Taddei 4,,,0.0,707794.71,0.0,0.0,20462.27,0.0,728256.98,hco,astrazeneca,via luigi taddei 4,viganello,european society for medical oncology (esmo),9021
6052,European Society for Medical Oncology (ESMO),Lugano,CH,European Society for Medical Oncology - (ESMO) Via Ginevra 4,,,1568160.2,932937.16,,,,,2501097.36,hco,msd,european society foro medical oncology  esmo via ginevra 4,lugano,european society for medical oncology (esmo),-1
1880,European Society of Clinical Microbiology and Infectious Diseases (ESCMID),Basel,CH,P.O. Box 214,4010,1052941986,0.0,59366.84,0.0,0.0,0.0,0.0,59366.84,hco,bayer,post office box 214,basel,european society of clinical microbiology and infectious diseases (escmid),9018
1556,European Society Of Clinical Microbiology and Infectious Diseases (ESCMID),Basel,CH,P.O. Box 214,,,0.0,32019.23,0.0,0.0,0.0,0.0,32019.23,hco,astrazeneca,post office box 214,basel,european society of clinical microbiology and infectious diseases (escmid),9018
6053,European Society of Clinical Microbiology and Infectious Diseases ESCIMD Executive Office,Basel,CH,European Society of Clinical - Microbiology and Infectious Diseases - ESCIMD Executive Office P.O. Box 214,,,15021.59,450511.95,,,,,465533.54,hco,msd,european society of clinical  microbiology and infectious diseases  escimd executive office post office box 214,basel,european society of clinical microbiology and infectious diseases escimd executive office,9018
1557,European Society Of Gynaecological Oncology (ESGO),Genève,CH,Rue Chantepoulet 1-3,,,0.0,98125.21,0.0,0.0,0.0,0.0,98125.21,hco,astrazeneca,rue chantepoulet 1-3,geneve,european society of gynaecological oncology (esgo),9047
6054,European Society of Gynaecological Oncology (ESGO) c/o Kenes International SA,Genève,CH,European Society of Gynaecological - Oncology (ESGO) - c/o Kenes International SA Rue François-Versonn ex 7,,,,17066.21,,,,,17066.21,hco,msd,european society of gynaecological  oncology  esgo presso kenes international salerno rue francois-versonn ex 7,geneve,european society of gynaecological oncology (esgo) ,9047
7379,European Society of Gynaecological Oncology (ESGO) c/o Kenes International SA,Genève,CH,Rue François-Versonnex 7,1207,,22192.8,194187.0,0.0,0.0,0.0,0.0,216379.8,hco,roche,rue francois-versonnex 7,geneve,european society of gynaecological oncology (esgo) ,9047
3061,European Society of Hypertension InternationalMedical Specialty Society,Zug,CH,Bahnhofstrasse 10,6301,,,5786.0,,,,,5786.0,hco,boehringer,bahnhofstrasse 10,zug,european society of hypertension internationalmedical specialty society,-1
1881,European Society of Neuroradiology (ESNR),Zürich,CH,Bahnhofstrasse 106,8001,40529046,0.0,28211.46,0.0,0.0,0.0,0.0,28211.46,hco,bayer,bahnhofstrasse 106,zuerich,european society of neuroradiology (esnr),9048
1068,European Stroke Organisation,Basel,CH,Peter Merian Strasse 80,,,,56254.34,,,,,56254.34,hco,amgen,peter merian strasse 80,basel,european stroke organisation,9022
1882,European Stroke Organisation (ESO),Basel,CH,Peter Merian-Strasse 80,4002,40521749,0.0,99281.81,0.0,0.0,0.0,0.0,99281.81,hco,bayer,peter merianstrasse 80,basel,european stroke organisation (eso),9022
3062,European Stroke Organisation (ESO) Administration,Basel,CH,Peter Merian-Strasse 80,4002,,692098.17,165479.6,,,,,857577.77,hco,boehringer,peter merianstrasse 80,basel,european stroke organisation (eso) administration,9022
4124,European Thoracic Oncology Platform,Bern,CH,"c/o IBCSG, Effingerstrasse 40",,,,52713.0,,,,,52713.0,hco,eli,cob ibcsg effingerstrasse 40,bern,european thoracic oncology platform,-1
1069,European Thoracic Oncology Platform,Bern,CH,Effingerstrasse 40,,,5000.0,,,,,,5000.0,hco,amgen,effingerstrasse 40,bern,european thoracic oncology platform,-1
6055,European Thoracic Oncology Platform (ETOP),Bern,CH,European Thoracic Oncology - Platform (ETOP) Effingerstrasse 40,,,,17600.0,,,,,17600.0,hco,msd,european thoracic oncology platform etop effingerstrasse 40,bern,european thoracic oncology platform (etop),9031
5418,Evangelische Lepra- Mission,Herzogenbuchsee,CH,Bernstrasse 15A,,,600.0,,,,,,600.0,hco,meda,bernstrasse 15a,herzogenbuchsee,evangelische lepra- mission,-1
328,EWRR - European Workshop for Rheumatology Research,Satigny,CH,Rue Du Pré-Bouvier 9,,,,10000.0,,,,,10000.0,hco,abbvie,rue du pre-bouvier 9,satigny,ewrr - european workshop for rheumatology research,-1
5741,EXCEMED - Excellence in Medical Education,Genève,CH,"14, rue du Rhône",,,2722032.35,,,,,,2722032.35,hco,merck,14 rue du rhone,geneve,excemed - excellence in medical education,9054
4125,Externer Psychiatrischer Dienst Thurgau,Münsterlingen,CH,Seeblickstrasse 3,,,,700.0,,,,,700.0,hco,eli,seeblickstrasse 3,muensterlingen,externer psychiatrischer dienst thurgau,9056
1883,Eyeparc AG,Bern,CH,Spitalgasse 26,3011,1068773671,0.0,0.0,0.0,0.0,1700.0,0.0,1700.0,hco,bayer,spitalgasse 26,bern,eyeparc ag,-1
329,F.L.A.VA Fondation Latine des Voies Aériennes,Lausanne,CH,Rue Du Bugnon 46,,,,1000.0,,,,,1000.0,hco,abbvie,rue du bugnon 46,lausanne,f.l.a.va fondation latine des voies aériennes,9058
3762,Fachschaft Medizin,Bern,CH,Murtenstrasse 11,,,,500.0,,,,,500.0,hco,csl,murtenstrasse 11,bern,fachschaft medizin,-1
7520,Fachverband Adipositas im Kindes- und Jugendalter (AKJ),Aarau,CH,Herzogstrasse 1,,,,2000.0,,,,,2000.0,hco,sandoz,herzogstrasse 1,aarau,fachverband adipositas im kindes- und jugendalter (akj),8564
2714,FAMMID,Lausanne,CH,Pont Charles Bessières 3 c/o Fiduciaire Maillard S.A.,,,,10000.0,,,,,10000.0,hco,bgp,pont charles bessieres 3 centreo fiduciaire maillard son altesse,lausanne,fammid,9064
4568,FAMMID,Lausanne,CH,Pont Charles Bessières 3 c/o Fiduciaire Maillard S.A.,,,,10770.0,,,,,10770.0,hco,gilead,pont charles bessieres 3 centreo fiduciaire maillard son altesse,lausanne,fammid,9064
4705,FDI World Dental Federation,Genève,CH,Av. Louis Casai 51,,,40000.01,0.0,0.0,0.0,0.0,0.0,40000.01,hco,glaxosmithkline,avenue louis casai 51,geneve,fdi world dental federation,-1
8884,Felix Platter Spital,Basel,CH,Burgdorfstrasse 101,,,,15500.0,,,9435.5,,24935.5,hco,vifor,burgdorfstrasse 101,basel,felix platter spital,9066
1884,Felix Platter-Spital,Basel,CH,Burgfelderstrasse 101,4055,40526764,0.0,2000.0,0.0,0.0,529.99,0.0,2529.99,hco,bayer,burgfelderstrasse 101,basel,felix platter-spital,9066
3246,Felix Platter-Spital,Basel,CH,Burgfelderstrasse 101,,,,2500.0,,,,,2500.0,hco,bristol,burgfelderstrasse 101,basel,felix platter-spital,9066
5074,Felix Platter-Spital,Basel,CH,Burgfelderstrasse 101,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,janssen,burgfelderstrasse 101,basel,felix platter-spital,9066
7380,Felix Platter-Spital Universitäre Altersmedizin und Rehabilitation,Basel,CH,Burgfelderstrasse 101,4055,,0.0,0.0,0.0,0.0,7666.65,4599.85,12266.5,hco,roche,burgfelderstrasse 101,basel,felix platter-spital universitäre altersmedizin und rehabilitation,9066
3813,FelixPlatter Spital,Basel,CH,Burgfelderstrasse 101,4002,,,,,79.2,1200.0,,1279.2,hco,daiichi,burgfelderstrasse 101,basel,felixplatter spital,9066
6386,Felixplatterspital,Basel,CH,"Basel, Burgfelderstrasse 101",,,2000.0,,,,,,2000.0,hco,mundipharma,basel burgfelderstrasse 101,basel,felixplatterspital,9066
2715,FentEvent GmbH,Bronschhofen,CH,Eggwilstrasse 16b,,,,4300.0,,,,,4300.0,hco,bgp,eggwilstrasse 16b,bronschhofen,fentevent gmbh,9068
4288,fertisuisse AG,Olten,CH,Tannwaldstrasse 2,,,,,,,1000.0,,1000.0,hco,ferring,tannwaldstrasse 2,olten,fertisuisse ag,9069
8185,fertisuisse AG,Olten,CH,Tannwaldstrasse 2,,,,,,,1200.0,,1200.0,hco,teva,tannwaldstrasse 2,olten,fertisuisse ag,9069
8885,fertiSuisse AG,Olten,CH,Tannwaldstrasse 2,,,,,,,1500.0,,1500.0,hco,vifor,tannwaldstrasse 2,olten,fertisuisse ag,9069
3299,Finanzen,Basel,CH,Hebelstrasse 36,,,50000.0,700.0,,,,,50700.0,hco,bristol,hebelstrasse 36,basel,finanzen,-1
6056,"firstlove Leiterin: Dr. med. Ruth Draths Neue Frauenklinik, Kantonsspital Luzern",Luzern,CH,"firstlove - Leiterin: Dr. med. Ruth Draths - Neue Frauenklinik, Kantonsspital Luzern Spitalstrasse",,,,1500.0,,,,,1500.0,hco,msd,firstlove  leiterin doktor der medizin ruth draths neue frauenklinik kantonsspital luzern spitalstrasse,luzern,"firstlove leiterin: dr. med. ruth draths neue frauenklinik, kantonsspital luzern",9480
6938,FLAVA (Fondation Latine des Voies Aériennes)p.a. CHUV,Lausanne,CH,"BH-10-315,Service d'Anesthésie",1011,,,2000.0,,,,,2000.0,hco,orion,bh-10-315 service d'anesthesie,lausanne,flava (fondation latine des voies aériennes)p.a. chuv,9073
6057,Fluentis GmbH,Zürich,CH,Seefeldstrasse 90,,,,,,4750.0,,,4750.0,hco,msd,seefeldstrasse 90,zuerich,fluentis gmbh,-1
8886,Fluentis GmbH,Zürich,CH,Seefeldstrasse 90,,,,3769.5,,,,,3769.5,hco,vifor,seefeldstrasse 90,zuerich,fluentis gmbh,-1
5639,FMH Consulting Service AG,Oberkirch,CH,Burghöhe 1,6208,,,13500.0,,,,,13500.0,hco,mepha,burghoehe 1,oberkirch,fmh consulting service ag,9077
1885,FMH Consulting Services AG,Oberkirch LU,CH,Burghöhe 1,6208,1056543093,0.0,13500.0,0.0,0.0,0.0,0.0,13500.0,hco,bayer,burghoehe 1,oberkirch lu,fmh consulting services ag,9077
1886,Fokus Herz Bern,Basel,CH,Dornacherstrasse 82,4053,1057392352,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,bayer,dornacherstrasse 82,basel,fokus herz bern,-1
3327,Fokus Herz Bern,Bern,CH,Freiburgstrasse 10,,,,2500.0,,,,,2500.0,hco,bristol,freiburgstrasse 10,bern,fokus herz bern,9081
3814,Fokus Herz Bern,Bern,CH,Schänzlistrasse 33,3013,,,12000.0,,,,,12000.0,hco,daiichi,schaenzlistrasse 33,bern,fokus herz bern,9081
6793,Fokus Herz Bern,Bern,CH,Schänzlistrasse 33,,,,7500.0,,,,,7500.0,hco,novo,schaenzlistrasse 33,bern,fokus herz bern,9081
6058,Fokus Herz Bern c/o CCE Services GmbH,Basel,CH,Fokus Herz Bern - c/o CCE Services GmbH Dornacherstrasse 82,,,,,,7500.0,,,7500.0,hco,msd,fokus herz bern  cob cce services gmbh dornacherstrasse 82,basel,fokus herz bern ,-1
7964,FomF - Forum für medizinische Fortbildung GmbH,Baar,CH,Oberneuhofstrasse 6,6340,FomFBaar,,131000.0,,,,,131000.0,hco,servier,oberneuhofstrasse 6,baar,fomf - forum für medizinische fortbildung gmbh,9132
6794,FomF GmbH Forum für medizinische Fortbildung,Baar,CH,Oberneuhofstrasse 6,,,,120300.0,,,,,120300.0,hco,novo,oberneuhofstrasse 6,baar,fomf gmbh forum für medizinische fortbildung,9132
7736,Fond. Cardiocentro Ticino - Concetta Di Parenti,Lugano,CH,via Tesserete 48,6900,,,5800.0,,,30000.0,,35800.0,hco,sanofi,via tesserete 48,lugano,fond. cardiocentro ticino - concetta di parenti,8794
5075,Fond. frib. recherche sur cancer,Fribourg,CH,Chemin des Pensionnats 2,,,0.0,1857.0,0.0,0.0,0.0,0.0,1857.0,hco,janssen,chemin des pensionnats 2,fribourg,fond. frib. recherche sur cancer,9084
7965,Fond. fribourgeoise p/la recherche et la formation sur le cancer,Fribourg,CH,Hôpital cantonal,1708,FondationfribourgeoiserechercheetformationcancerFribourg,,2000.0,,,,,2000.0,hco,servier,hopital cantonal,fribourg,fond. fribourgeoise p/la recherche et la formation sur le cancer,-1
5076,Fond. Ricerca Psicooncologica,Lugano,CH,Via Antonio Fogazzaro 3,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,janssen,via antonio fogazzaro 3,lugano,fond. ricerca psicooncologica,9085
7381,Fondation ADMed PATHOLOGIE AD,Boudevilliers,CH,Landeyeux,2043,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,roche,landeyeux,boudevilliers,fondation admed pathologie ad,9087
1887,Fondation Asile des aveugles,Lausanne,CH,Avenue de France 15,1004,40535377,0.0,22000.0,0.0,0.0,750.0,0.0,22750.0,hco,bayer,avenue de france 15,lausanne,fondation asile des aveugles,9088
