,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,parent,r_name,r_location,r_address,r_ratio,log
2890,Hirslanden Clinique Bois-Cerf,Lausanne,CH,Avenue d'Ouchy 31,,,1000.00,0,0,0,0,0,1000.00,hco,novartis,avenue d'ouchy 31,lausanne,56,31,48,30,109,"name=100,location=100,address=100,total=300"
3834,Hirslanden Klinik Aarau,Aarau,CH,Schänisweg,,,,,,,900.0,,900.0,hco,shire,schaenisweg,aarau,3834,28,22,44,94,
55,Hirslanden Klinik St. Anna,Luzern,CH,Sankt Annastrasse 32,,,,463.0,678.0,1831.0,,,2972.0,hco,abbvie,sankt annastrasse 32,luzern,814,32,42,28,102,"name=100,location=100,address=100,total=300"
814,Hirslanden Klinik St. Anna,Luzern,CH,Sankt Annastrasse 32,6006,40517562,0.0,6388.89,0.0,0.0,0.0,0.0,6388.89,hco,bayer,sankt annastrasse 32,luzern,620,32,42,28,102,"name=100,location=100,address=100,total=300"
620,Hirslanden Klinik St. Anna,Luzern,CH,St. Anna-Strasse 32,,,0.0,925.93,0.0,0.0,0.0,0.0,925.93,hco,astrazeneca,sankt annastrasse 32,luzern,55,32,42,28,102,"name=100,location=100,address=100,total=300"
320,Hirslanden Klinik St.Anna,Luzern,CH,Sanktannastrasse 32,,,,,,,3630.0,,3630.0,hco,amgen,sanktannastrasse 32,luzern,320,32,42,23,97,
3833,Hirslanden Klinik im Park,Zürich,CH,Seestrasse 220,,,,2000.0,,,,,2000.0,hco,shire,seestrasse 220,zuerich,3925,32,30,27,89,"name=100,location=100,address=86,total=286"
56,Hirslanden Lausanne SA Clinique Bois-Cerf,Lausanne,CH,Avenue d'Ouchy 31,,,,4000.0,,,,,4000.0,hco,abbvie,avenue d'ouchy 31,lausanne,56,37,48,30,115,
321,Hochgebirgsklinikdavos,Davoswolfgang,CH,Hermanburchardstrasse 1,,,,,916.95,4091.45,,,5008.4,hco,amgen,hermanburchardstrasse 1,davoswolfgang,321,26,38,31,95,
3835,Hopital Fribourgeois,Fribourg,CH,Chemin Des Pensionnats,,,,2000.0,,,,,2000.0,hco,shire,chemin des pensionnats,fribourg,1746,29,29,26,84,"name=88,location=100,address=100,total=288"
1260,Hopital Neuchatelois,La Chaux-De-Fonds,CH,Formation Continue,,,,1200.0,,,,,1200.0,hco,celgene,formation continue,la chaux-de-fonds,1260,27,33,18,78,
3673,Hopital Riviera,Vevey,CH,Site De Mottex,1800,,,1620.0,,,,,1620.0,hco,sanofi,site de mottex,vevey,3673,26,22,20,68,
2443,"Hopital Riviera-Chablais , Vaud-Valais",Vevey,CH,Avenue de la Prairie 3,,,,1500.0,199.62,652.76,,,2352.38,hco,merck,avenue delaware la prairie 3,vevey,1463,43,22,32,97,"name=88,location=100,address=100,total=288"
2567,Hopital Universitaires de Geneve,Genève,CH,"4, rue-gabrielle-pe rret-gentil service des maladies osseuses",,,,30080.0,,2440.0,,,32520.0,hco,msd,4 rue-gabrielle-pe rret-gentil service des maladies osseuses,geneve,2568,43,32,21,96,"name=92,location=100,address=86,total=278"
728,Hopital du Jura,Delément,CH,Fbg des Capucins 30,,,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,hco,baxter,fbg des capucins 30,delement,3672,23,38,29,90,"name=97,location=88,address=95,total=280"
2441,Hopital du Valais  Centre Hospitalier du Valais Romand (CHVR),Sion,CH,Avenue du Grand-Champsec 80,,,,1000.0,,,,,1000.0,hco,merck,avenue du grand-champsec 80,sion,708,42,24,33,99,"name=81,location=100,address=100,total=281"
708,"Hopital du Valais, Hopital de Sion",Sion,CH,Avenue du Grand-Champsec 80,,,2364.0,0.0,0.0,0.0,0.0,0.0,2364.0,hco,baxter,avenue du grand-champsec 80,sion,1462,34,24,33,91,"name=98,location=100,address=100,total=298"
1395,Hopitaux Universitaire De Geneve Secteur Facturation Aux Tiers,Chene-Bourg,CH,Chemin du Petit-Bel- Air 2,1225,,,2500.0,,,,,2500.0,hco,eisei,chemin du petit-bel air 2,chene-bourg,1395,40,33,34,107,
3588,Hopitaux Universitaires de Genève (HUG),Genève,CH,Rue de Lausanne 20bis,,,,2000.0,,,,,2000.0,hco,sandoz,rue de lausanne 20bis,geneve,3588,39,32,27,98,
3589,Hopitaux Universitaires des Genève (HUG),Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,,1500.0,,,,,1500.0,hco,sandoz,rue gabrielle-perret gentil 4,geneve,3753,38,32,31,101,"name=97,location=100,address=100,total=297"
3084,Hormon Zentrum Zürich AG,Zürich,CH,Witellikerstrasse 40,,,,1000.0,,,,,1000,hco,novo,witellikerstrasse 40,zuerich,2900,31,30,39,100,"name=100,location=100,address=77,total=277"
2900,Hormon Zentrum Zürich AG Klinik Hirslanden,Zürich,CH,Witellikerstrass e 36,,,0,1000.0,0,0,0,0,1000.00,hco,novartis,witellikerstrass east 36,zuerich,2583,41,30,30,101,"name=100,location=100,address=93,total=293"
2708,Hospiz im Park,Arlesheim,CH,,,,1000.0,,,,,,1000.0,hco,mundipharma,nan,arlesheim,2708,21,36,11,68,
710,Hypertension Research Foundation,St. Légier,CH,Derrey le Motty 8,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,baxter,derrey le motty 8,saint legier,4176,34,40,30,104,"name=100,location=86,address=100,total=286"
4176,Hypertension Research Foundation,St-Légier,CH,Derrey le Motty 8,,,,5000.0,,,,,5000.0,hco,vifor,derrey le motty 8,st-legier,4176,34,36,30,100,
2198,Hypertension Research Foundation,St-Légier,CH,"c/o Michel Bumier, Detrey le Motty 8",,,,2600.0,,,,,2600.0,hco,menarini,centreo michel bumier detrey le motty 8,st-legier,2198,34,36,33,103,
547,Hôp. intercant. Broye,Estavayer-le-Lac,CH,Rue de la Rochette,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,rue de la rochette,estavayer-le-lac,547,28,28,29,85,
530,Hôp.du Pays-d'Enhaut,Château-d'Oex,CH,Route de l'Hôpital 17,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,route de l'hopital 17,chateau-doex,2196,27,32,27,86,"name=82,location=100,address=100,total=282"
322,Hôpital De Nyon - Ghol,Nyon,CH,Cheminmonastier 10,,,,3200.0,,,,,3200.0,hco,amgen,cheminmonastier 10,nyon,3073,25,24,29,78,"name=100,location=100,address=97,total=297"
3672,Hôpital Du Jura,Delémont,CH,Fbg des Capucine 30,2800,,,1500.0,,,,,1500.0,hco,sanofi,fbg des capucine 30,delemont,2193,24,38,34,96,"name=100,location=100,address=95,total=295"
2191,Hôpital Du Jura Bernois SA,Moutier,CH,Rue de Beausite 49,,,,2500.0,,,,,2500.0,hco,menarini,rue de beausite 49,moutier,1105,39,30,35,104,"name=100,location=100,address=100,total=300"
323,"Hôpital Du Jura,Porrentruy",Porrentruy,CH,Chemin Del'Hôpital 9,,,,1500.0,,,,,1500.0,hco,amgen,chemin delhopital 9,porrentruy,1590,30,17,34,81,"name=100,location=100,address=90,total=290"
324,Hôpital Du Valais,Sion,CH,Avenue Grand-Champsec 80,,,,1500.0,615.18,4667.22,,,6782.4,hco,amgen,avenue grand-champsec 80,sion,647,28,24,35,87,"name=100,location=100,address=100,total=300"
3674,Hôpital Fribourgeois,Fribourg,CH,Case postale,1708,,,3700.0,,,,,3700.0,hco,sanofi,case postale,fribourg,1558,27,29,21,77,"name=100,location=100,address=100,total=300"
1746,Hôpital Fribourgeois (HFR),Fribourg,CH,Chemin des pensionnats 2-6,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,glaxosmithkline,chemin des pensionnats 2-6,fribourg,3081,31,29,29,89,"name=90,location=100,address=100,total=290"
3081,Hôpital Fribourgeois Freiburger Spital,Fribourg,CH,Chemin des Pensionnats 2,,,15000.0,,,,800.0,,15800,hco,novo,chemin des pensionnats 2,fribourg,3081,36,29,30,95,
3675,Hôpital Intercantonal De La Broye,Payerne,CH,Case postale 192,1530,,,2000.0,,,,,2000.0,hco,sanofi,case postale 192,payerne,3675,32,40,25,97,
3082,Hôpital Intercantonal de la Broye,Estavayer-le-Lac,CH,Rue de la Rochette,,,,2000.0,,,,,2000,hco,novo,rue de la rochette,estavayer-le-lac,1107,32,28,29,89,"name=100,location=100,address=100,total=300"
731,Hôpital Intercantonal de la Broye,Payerne,CH,Estavayer-le-Lac,,,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,hco,baxter,estavayer-le-lac,payerne,731,32,40,31,103,
2195,Hôpital Intercantonal de la Broye,Estavayer-Ie-Lac,CH,Rue de la Rochette,,,,2000.0,,,,,2800.0,hco,menarini,rue de la rochette,estavayer-ie-lac,3082,32,28,29,89,"name=100,location=94,address=100,total=294"
820,"Hôpital Intercantonal de la Broye, HIB Site de Payerne",Payerne,CH,Avenue de la Colline 3,1530,40699479,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,avenue de la colline 3,payerne,58,36,40,32,108,"name=100,location=100,address=100,total=300"
58,"Hôpital Intercantonal de la Broye, HIB Site de Payerne",Payerne,CH,Avenue de la Colline 3,,,1500.0,,,,,,1500.0,hco,abbvie,avenue de la colline 3,payerne,2896,36,40,32,108,"name=100,location=100,address=100,total=300"
3402,Hôpital La Chaux-de-Fonds,La Chaux-de-Fonds,CH,Rue de Chasseral 20,,7601002000277,,,689.46,1170.69,,,1860.15,hco,pierre,rue de chasseral 20,la chaux-de-fonds,821,33,33,29,95,"name=100,location=100,address=100,total=300"
1224,Hôpital La Tour Réseau de Soins,Meyrin,CH,Avenue Jean-Daniel Maillard 3,,,,1500.0,,,,,1500,hco,bristol,avenue jean-daniel maillard 3,meyrin,325,37,32,27,96,"name=84,location=100,address=100,total=284"
611,Hôpital La Tour SA,Meyrin,CH,Avenue J.-D.-Maillard 3,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,avenue j.-d.-maillard 3,meyrin,3147,28,32,27,87,"name=90,location=100,address=100,total=290"
325,Hôpital La Tourréseau De Soins,Meyrin,CH,Avenue Jean-Daniel Maillard 3,,,,,,460.54,,,460.54,hco,amgen,avenue jean-daniel maillard 3,meyrin,325,36,32,27,95,
1016,Hôpital Neuchatelois La Chaux-de-Fonds,La Chaux-de-Fonds,CH,Rue du Chasseral 20,,,,2000.0,,,,,2000,hco,biogen,rue du chasseral 20,la chaux-de-fonds,3402,36,33,29,98,"name=100,location=100,address=95,total=295"
1747,Hôpital Neuchâtelois,Neuchâtel,CH,Maladière 45,,,0.0,1800.0,0.0,0.0,650.0,0.0,2450.0,hco,glaxosmithkline,maladiere 45,neuchatel,3266,25,36,36,97,"name=100,location=100,address=100,total=300"
2897,Hôpital Neuchâtelois - Pourtalès,Neuchâtel,CH,Rue de la Maladifere 45,,,0,4000.00,0,0,1400.00,0,5400.00,hco,novartis,rue de la maladifere 45,neuchatel,3266,29,36,31,96,"name=100,location=100,address=98,total=298"
3266,Hôpital Neuchâtelois Pourtalès,Neuchâtel,CH,Rue de la Maladière 45,,,0.0,3400,0,0,2100,0,5500,hco,pfizer,rue de la maladiere 45,neuchatel,165,29,36,32,97,"name=100,location=100,address=100,total=300"
4169,"Hôpital Neuchâtelois, Département de pédiatrie",Neuchâtel,CH,Maladière 45,,,,600.0,,,,,600.0,hco,vifor,maladiere 45,neuchatel,1747,41,36,36,113,"name=100,location=100,address=100,total=300"
326,Hôpital Neuchâteloispourtalès,Neuchâtel,CH,Rue De Lamaladière 45,,,,,,451.18,1000.0,,1451.18,hco,amgen,rue de lamaladiere 45,neuchatel,3266,27,36,32,95,"name=98,location=100,address=98,total=296"
61,Hôpital Ophtalmique Jules Gonin,Lausanne,CH,Avenue De France 15,,,,3200.0,,,7500.0,,10700.0,hco,abbvie,avenue de france 15,lausanne,61,37,48,34,119,
2196,Hôpital Pays d'Enhaut,Chateau-d'Oex,CH,Route de l'Hôpital,,,,1000.0,,,,,1000.0,hco,menarini,route de l'hopital,chateau-doex,2196,29,32,29,90,
1017,Hôpital Riviera Chablais,Vevey,CH,Boulevard Paderewski 3,,,,1389.0,,,,,1389,hco,biogen,boulevard paderewski 3,vevey,1185,35,22,26,83,"name=100,location=100,address=100,total=300"
1185,Hôpital Riviera Chablais VD-VS,Vevey,CH,Boulevard Paderewski 3,,,,3780.0,,,,,3780,hco,bristol,boulevard paderewski 3,vevey,3267,37,22,26,85,"name=100,location=100,address=100,total=300"
1647,Hôpital Riviera Chablais VD-VS,Monthey,CH,Route de Morgins 54,,,,,354.0,455.0,,,810.0,hco,gilead,route de morgins 54,monthey,4040,37,20,29,86,"name=100,location=100,address=100,total=300"
3267,Hôpital Riviera Chablais VD-VS Vevey,Vevey,CH,Boulevard Paderewski 3,,,0.0,1620,0,0,0,0,1620,hco,pfizer,boulevard paderewski 3,vevey,1017,35,22,26,83,"name=100,location=100,address=100,total=300"
1463,"Hôpital Riviera Chablais Vaud- Valais, Site de la Providence - Vevey",Vevey,CH,Avenue de la Prairie 3,,,,500.0,,,,,500,hco,eli,avenue delaware la prairie 3,vevey,1463,40,22,32,94,
1464,"Hôpital Riviera Chablais Vaud- Valais, Site du Samaritain - Vevey",Vevey,CH,Boulevard Paderewski 3,,,,,,,1020.0,,1020,hco,eli,boulevard paderewski 3,vevey,1017,38,22,26,86,"name=100,location=100,address=100,total=300"
62,"Hôpital Riviera Chablais Vaud-Valais, Site de Monthey",Monthey,CH,Route de Morgins 54,,,,1500.0,,,,,1500.0,hco,abbvie,route de morgins 54,monthey,4040,41,20,29,90,"name=100,location=100,address=100,total=300"
1360,Hôpital Riviera Chabläs VD-VS,Vevey,CH,Boulevard Paderewski 3,1800,,,1500.0,,,,,1500.0,hco,daiichi,boulevard paderewski 3,vevey,1185,36,22,26,84,"name=96,location=100,address=100,total=296"
4321,Hôpital Riviera-Chablais,Vevey,CH,Boulevard Paderewski 3,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,zambon,boulevard paderewski 3,vevey,1017,35,22,26,83,"name=100,location=100,address=100,total=300"
4040,Hôpital Riviera-Chablais,Monthey,CH,Rte de Morgins,,,,1500.0,,,,,1500,hco,teva,route de morgins,monthey,4040,35,20,25,80,
2898,Hôpital Riviera-Chablais Site du Samaritain,Vevey,CH,Boulevard Paderewski 3,,,0,1000.0,0,0,1700.00,0,2700.00,hco,novartis,boulevard paderewski 3,vevey,1017,40,22,26,88,"name=100,location=100,address=100,total=300"
3476,Hôpital Riviera-Chablais Site du Samaritain,Vevey,CH,Boulevard Paderewski 3,1800,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,roche,boulevard paderewski 3,vevey,1017,40,22,26,88,"name=100,location=100,address=100,total=300"
1206,Hôpital Saint-Loup (eHnv),Pompaples,CH,St-Loup 1,,,,1500.0,,,,,1500,hco,bristol,st-loup 1,pompaples,1648,29,27,16,72,"name=100,location=100,address=82,total=282"
1648,Hôpital Saint-Loup (eHnv),Pompaples,CH,Saint-Loup 13,,,,,526.0,514.0,,,1041.0,hco,gilead,saint-loup 13,pompaples,1648,29,27,21,77,
327,"Hôpital Sudfribourgeois, Riaz",Riaz,CH,Rue De L'Hôpital9,,,,,691.86,1442.52,,,2134.38,hco,amgen,rue de l'hopital9,riaz,327,29,12,30,71,
2326,Hôpital Universitaire Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,0.0,,,1250.0,,1250,hco,mepha,rue gabrielle-perret-gentil 4,geneve,1610,34,32,31,97,"name=94,location=100,address=100,total=294"
328,Hôpital Yverdon-Les-Bains,Yverdon-les-Bains,CH,Rued'Entremonts 11,,,,,389.55,218.77,,,608.32,hco,amgen,ruedentremonts 11,yverdon-les-bains,328,30,33,30,93,
561,Hôpital cantonal,Fribourg,CH,Chemin des Pensionnats 2-6,,,0.0,0.0,117.0,58.5,0.0,0.0,175.5,hco,astrazeneca,chemin des pensionnats 2-6,fribourg,4166,26,29,29,84,"name=100,location=100,address=100,total=300"
562,Hôpital cantonal,Fribourg,CH,Chemin des Pensionnats 2-6,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,chemin des pensionnats 2-6,fribourg,4166,26,29,29,84,"name=100,location=100,address=100,total=300"
559,Hôpital cantonal,Fribourg,CH,Chemin des Pensionnats 2-6,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,chemin des pensionnats 2-6,fribourg,4166,26,29,29,84,"name=100,location=100,address=100,total=300"
560,Hôpital cantonal,Fribourg,CH,Chemin des Pensionnats 2-6,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,astrazeneca,chemin des pensionnats 2-6,fribourg,4166,26,29,29,84,"name=100,location=100,address=100,total=300"
2189,"Hôpital cantonal de Fribourg, Clinique de rhumatologie",Fnbourg,CH,Chemin des Pensionate 2-6,,,,1000.0,,,,,1800.0,hco,menarini,chemin des pensionate 2-6,fnbourg,2189,40,30,29,99,
3146,Hôpital de Fribourg,Fribourg,CH,Chemin des Pensionnats 2-6,1708,,,1200.0,,,,,1200.0,hco,orion,chemin des pensionnats 2-6,fribourg,1457,28,29,29,86,"name=100,location=100,address=100,total=300"
2190,Hôpital de La Tour,Genève,CH,Avenue J.-D.-Maillard 3,,,,6000.0,,,,,6800.0,hco,menarini,avenue j.-d.-maillard 3,geneve,2190,28,32,27,87,
3178,Hôpital de Malévoz - Service Ambulatoire,Monthey,CH,Route de Morgins 10,,,,1000.0,,,,,1000.0,hco,otsuka,route de morgins 10,monthey,3178,35,20,23,78,
2891,Hôpital de Morges Ensemble Hospitaller de la Côte (EHC),Morges,CH,Chemin du Crêt 2,,,0,1000.0,0,0,0,0,1000.00,hco,novartis,chemin du cret 2,morges,1606,44,21,38,103,"name=98,location=100,address=90,total=288"
614,Hôpital de Nyon,Nyon,CH,Chemin Monastier 10,,,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0,hco,astrazeneca,chemin monastier 10,nyon,3073,21,24,29,74,"name=100,location=100,address=100,total=300"
1228,Hôpital de Nyon - GHOL,Nyon,CH,Chemin Monastier 10,,,,1400.0,,,,,1400,hco,bristol,chemin monastier 10,nyon,3073,25,24,29,78,"name=100,location=100,address=100,total=300"
2892,Hôpital de Nyon / GHOL,Nyon,CH,Chemin Monastier 10,,,0,2900.0,450.00,743.10,0,0,4093.10,hco,novartis,chemin monastier 10,nyon,3073,25,24,29,78,"name=100,location=100,address=100,total=300"
1103,Hôpital de Nyon / GHOL,Nyon,CH,Chemin Monastier 10,1260,,,1900.0,,,,,1900.0,hco,boehringer,chemin monastier 10,nyon,3073,25,24,29,78,"name=100,location=100,address=100,total=300"
815,Hôpital de Zone de Nyon - GHOL,Nyon,CH,Chemin Monastier 10,1260,40518918,0.0,800.0,133.35,0.0,0.0,0.0,933.35,hco,bayer,chemin monastier 10,nyon,3669,30,24,29,83,"name=100,location=100,address=100,total=300"
1459,Hôpital de Zone de Nyon - GHOL,Nyon,CH,Chemin Monastier 10,,,,900.0,,,,,900,hco,eli,chemin monastier 10,nyon,3669,30,24,29,83,"name=100,location=100,address=100,total=300"
1460,Hôpital de Zone de Nyon - GHOL - Unité d'Oncologie Médicale,Nyon,CH,Chemin Monastier 10,,,,1500.0,,,,,1500,hco,eli,chemin monastier 10,nyon,614,38,24,29,91,"name=100,location=100,address=100,total=300"
583,Hôpital de l'Enfance,Lausanne,CH,Chemin de Montétan 16,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,chemin de montetan 16,lausanne,583,32,48,32,112,
3147,Hôpital de la Tour Meyrin,Meyrin,CH,Avenue J.-D. Maillard 3,1217,,,650.0,,,,,650.0,hco,orion,avenue j d maillard 3,meyrin,1224,33,32,27,92,"name=83,location=100,address=89,total=272"
1257,Hôpital des Trois Chênes,Thônex,CH,Chemin du Pont-Bochet 3,,WCHH03116564,,6000.0,,,,,6000.0,hco,celgene,chemin du pont-bochet 3,thonex,1257,36,21,26,83,
816,Hôpital du Chablais,Aigle,CH,Chemin du Grand-Chêne,1860,40536207,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,bayer,chemin du grand-chene,aigle,816,25,44,32,101,
2893,Hôpital du Jura,Delémont,CH,Faubourg des Capucins 30,,,0,5300.00,0,0,0,0,5300.00,hco,novartis,faubourg des capucins 30,delemont,1104,24,38,25,87,"name=100,location=100,address=100,total=300"
2705,Hôpital du Jura,Delémont,CH,,,,2000.0,,,,,,2000.0,hco,mundipharma,nan,delemont,3672,24,38,11,73,"name=100,location=100,address=18,total=218"
1104,Hôpital du Jura,Delémont,CH,Faubourg des Capucins 30,2800,,,6500.0,,,,,6500.0,hco,boehringer,faubourg des capucins 30,delemont,2563,24,38,25,87,"name=100,location=100,address=100,total=300"
4340,Hôpital du Jura,Porrentruy,CH,Chemin de l'Hôpital,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,zambon,chemin de l'hopital,porrentruy,1590,24,17,29,70,"name=100,location=100,address=100,total=300"
3749,Hôpital du Jura,Porrentruy,CH,Service des finances,2900,HôpitalJuraPorrentruy,,500.0,,,,,500,hco,servier,service des finances,porrentruy,3749,24,17,33,74,
1590,Hôpital du Jura,Porrentruy,CH,Chemin de l'Hôpital 9,,7601002114783,,,,,8100.0,,8100.0,hco,future,chemin de l'hopital 9,porrentruy,3080,24,17,32,73,"name=100,location=100,address=100,total=300"
3079,Hôpital du Jura Bernois S.A.,St-Imier,CH,Les Fontenayes 17,,,,2500.0,,,,,2500,hco,novo,les fontenayes 17,st-imier,3750,39,19,36,94,"name=94,location=100,address=100,total=294"
817,"Hôpital du Jura Bernois, Moutier",Moutier,CH,Rue de Beausite 49,2740,40537201,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,bayer,rue de beausite 49,moutier,1105,37,30,35,102,"name=100,location=100,address=100,total=300"
3080,Hôpital du Jura Delémont und Porrentruy,Porrentruy,CH,Chemin de l'Hôpital 9,,,,2500.0,,,,,2500,hco,novo,chemin de l'hopital 9,porrentruy,4340,36,17,32,85,"name=100,location=100,address=100,total=300"
3472,Hôpital du Jura Site de Porrentruy,Porrentruy,CH,Chemin de l'Hôpital 9,2900,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,chemin de l'hopital 9,porrentruy,4340,34,17,32,83,"name=100,location=100,address=100,total=300"
2563,Hôpital du Jura [H_R084],Delémont,CH,Hôpital du Jura Faubourg des Capucins 30,,,,1000.0,,,,,1000.0,hco,msd,hopital du jura faubourg des capucins 30,delemont,2893,24,38,18,80,"name=100,location=100,address=100,total=300"
3750,Hôpital du Jura bernois SA,St-Imier,CH,Site de  - Les Fontenayes 17,2610,HôpitalJuraBernoisStImier,,2500.0,,,,,2500,hco,servier,site de les fontenayes 17,st-imier,3750,39,19,29,87,
1105,Hôpital du Jura bernois SA Site de Moutier,Moutier,CH,Rue de Beausite 49,2740,,,2500.0,,,,,2500.0,hco,boehringer,rue de beausite 49,moutier,2894,43,30,35,108,"name=100,location=100,address=100,total=300"
2894,Hôpital du Jura bernois SA Site de Moutier,Moutier,CH,Rue de Beausite 49,,,0,2500.00,0,0,0,0,2500.00,hco,novartis,rue de beausite 49,moutier,2191,43,30,35,108,"name=100,location=100,address=100,total=300"
3264,"Hôpital du Jura, Delémont",Delémont,CH,Faubourg des Capucins 30,,,0.0,1500,0,0,0,0,1500,hco,pfizer,faubourg des capucins 30,delemont,2893,31,38,25,94,"name=100,location=100,address=100,total=300"
1924,"Hôpital du Jura, Delémont",Delémont,CH,Faubourg des Capucins 30,,,0.0,1000.0,0,0,0,0,1000.0,hco,jansen,faubourg des capucins 30,delemont,2893,31,38,25,94,"name=100,location=100,address=100,total=300"
1461,"Hôpital du Jura, Delémont - Diabétologie- endocrinologie",Delémont,CH,Faubourg des Capucins 30,,,,2750.0,,,,,2750,hco,eli,faubourg des capucins 30,delemont,2893,38,38,25,101,"name=100,location=100,address=100,total=300"
1258,"Hôpital du Jura, Porrentruy",Porrentruy,CH,Chemin de l'Hôpital 9,,WCHH04140046,,500.0,,,,,500.0,hco,celgene,chemin de l'hopital 9,porrentruy,4340,30,17,32,79,"name=100,location=100,address=100,total=300"
3179,"Hôpital du Jura, Porrentruy",Porrentruy,CH,Chemin de l'Hôpital 9,,,,1500.0,,,,,1500.0,hco,otsuka,chemin de l'hopital 9,porrentruy,4340,30,17,32,79,"name=100,location=100,address=100,total=300"
963,"Hôpital du Jura, Porrentruy",Porrentruy,CH,Chemin de l'Hôpital 9,,,,1000.0,,,,,1000.0,hco,bgp,chemin de l'hopital 9,porrentruy,4340,30,17,32,79,"name=100,location=100,address=100,total=300"
818,"Hôpital du Jura, Site de Porrentruy (H-JU)",Porrentruy,CH,Chemin de l'Hôpital 9,2900,40538227,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,hco,bayer,chemin de l'hopital 9,porrentruy,4340,34,17,32,83,"name=100,location=100,address=100,total=300"
2192,"Hôpital du Jura, groupement des médecins des Franches-Montagnes",Saignelégier,CH,Rue de l’Hôpital 11,,,,1000.0,,,,,1800.0,hco,menarini,rue de l'hopital 11,saignelegier,2192,36,40,29,105,
