name,location,address,type,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
Université d'éte d'électroencéphalographie,Genève,Rue Gabrielle-Perret-Gentil 4,hco,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
Opsedale Rgionale die Lugano,Lugano,"LVoiau iTse Gssireoruedte S, t6ra9s0s0e L 2u6gano",hco,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
Schweizerische Menopausengesellschaft SMG,Lausanne,Rue de la Vigie 5,hco,5000.0,500.0,0.0,0.0,0.0,0.0,5500.0
Stiftung zur Förderung der Ausbildung in medizinischer Radiologie,Wallisellen,Hertistrasse 26,hco,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
Pediatric Emergency Medicine,Zürich,Steinwiesstrasse 75,hco,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
FentEvent GmbH,Bronschhofen,Eggwilstrasse 16b,hco,0.0,5460.0,0.0,0.0,0.0,0.0,5460.0
Ordre Neuchâtelois Des Pharmaciens,Neuchâtel,Rue De La Serre 4,hco,0.0,5453.0,0.0,0.0,0.0,0.0,5453.0
Meier Augen AG,Rapperswil SG,Merkurstrasse 50,hco,0.0,0.0,0.0,200.0,4500.0,712.33,5412.33
Groupement des pneumologues Vaudois,Montreux,Grand-Rue 62,hco,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
Ärztezentrum Attiswil-Wiedslichbach AG,Wiedlisbach,Oeleweg 3,hco,0.0,5350.0,0.0,0.0,0.0,0.0,5382.0
Grischa Pharma,Domat,Via Sogn Pieder 1,hco,5347.0,0.0,0.0,0.0,0.0,0.0,5347.0
Associazione Triangolo,Locarno,VIA CISERI 19,hco,3300.0,2000.0,0.0,0.0,0.0,0.0,5300.0
Schweizerische Gesellschaft für Tropenmedizin und Parasitologie,Basel,Socinstrasse 57,hco,0.0,5201.0,0.0,0.0,0.0,0.0,5201.0
Circolo medico tre Valli,Dongio,Via Cantonale,hco,700.0,4500.0,0.0,0.0,0.0,0.0,5200.0
Psychiatrische Dienste Aargau AG,Baden,Zentrum Psychiatrie und Psychotherapie ambulant Ambulatorium Baden Haselstrasse 1,hco,0.0,5160.0,0.0,0.0,0.0,0.0,5160.0
"BMR, Biomedical Research AG",Liestal,Oristalstrasse 29,hco,0.0,5160.0,0.0,0.0,0.0,0.0,5160.0
ASROMM,Chêne-Bourg,Rue Peillonnex 28 c/o Dr Sacroug Tatiana,hco,1000.0,4100.0,0.0,0.0,0.0,0.0,5130.0
Bündner Ärzteverein,Chur,St. Martinsplatz 8,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5070.0
Arbeitsgruppe Koloproktologie,St. Gallen,Rorschacherstrasse 95,hco,0.0,5050.0,0.0,0.0,0.0,0.0,5050.0
Kopfwehzentrum Hirslanden,Zollikon,Forchstrasse 424,hco,0.0,4580.0,0.0,169.77,0.0,0.0,5029.77
Center da sandà Val Müstair,Val müstair,Sielva 122,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5020.0
HAV Hausärzteverein Gossau,Gossau SG,Lerchenstrasse 32,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Sensler Ärzteverein,Tafers,Zelgstrasse 25,hco,1000.0,4000.0,0.0,0.0,0.0,0.0,5000.0
Verein Quartier-Ärzte Kreis 9,Zürich,Postfach,hco,3000.0,2000.0,0.0,0.0,0.0,0.0,5000.0
Ligue pulmonaire fribourgeoise,Fribourg,Route Saint-Nicolas-de -Flüe 2,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Bündnis Türkischer Ärzte und Gesundheizspersonals - ITHSAB,Zürich,Franklinstrasse 31,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Kantonale Ärztegesellschaft Schaffhausen,Schaffhausen,Geissbergstrasse 81,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Monvia AG,Luzern,Neuweg 10,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Ospidal Scuol,Scuol,Via da l' Ospidal 280,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Arbeitsgruppe Lipide und Atherosklerose,Diessenhofen,Hintergasse 65,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Association Research in Surgery (ARS),Genève,Rue Gabrielle-Perret-Gentil 4,hco,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Health Insurance Days,Zürich,Heinrichstrasse 267b,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Lungenliga Schweiz,Bern,Chutzenstrasse 10,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Pharmacieplus SA,Bremblens,Les Corbes 5,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Sektion Praktizierende Endokrinologen,Nürensdorf,Haldenweidstrasse 5,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
SGH Schweizer Hirnschlaggesellschaft,Münsingen,Postfach,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Swiss Eye Week (SEW),St. Margrethen SG,Bahnhofplatz 12,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
University de Lausanne (UNIL) Service Financier Quartier UNIL-Centre,Lausanne,Bâtiment Unithèque,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Hôpital de Malévoz - Service Ambulatoire,Monthey,Route de Morgins 10,hco,0.0,3600.0,0.0,0.0,1350.0,0.0,4950.0
Société Suisse de Sexologie,Lausanne,Rue Caroline 3,hco,0.0,4927.0,0.0,0.0,0.0,0.0,4927.0
Clinique Générale Ste-Anne,Fribourg,Rue Hans-Geiler 6,hco,0.0,4925.95,0.0,0.0,0.0,0.0,4925.95
"Global Research on Infectious Diseases, Ltd.(GRID)",Küsnacht,Grundwiesstrasse 24,hco,0.0,0.0,0.0,0.0,2600.0,2309.1,4909.1
Spital Männedorf AG,Männedorf,Asylstrasse 10,hco,0.0,2400.0,0.0,0.0,2475.0,0.0,4875.0
CARDIOMAXX Consulting GmbH,Küsnacht ZH,Güstrasse 38a,hco,0.0,0.0,0.0,0.0,4727.6900000000005,80.11,4807.8
Center For Molecular Cardiology,Schlieren,Wagistrasse 12,hco,0.0,0.0,902.94,3888.92,0.0,0.0,4791.86
Circolo Medico del Mendrisiotto (CMM),Coldrerio,Via Mercole 2b,hco,0.0,4750.0,0.0,0.0,0.0,0.0,4750.0
Unité de Traitement Oncologique,Lausanne,Rue du Bugnon 46,hco,0.0,0.0,0.0,0.0,4560.0,92.0,4652.0
GIOTI,Breganzona,Via Carà 11,hco,0.0,4650.0,0.0,0.0,0.0,0.0,4650.0
Schweizerische Gesellschaft für medizinische Laseranwendungen SGML,Kilchberg,Grütstrasse 55,hco,0.0,1650.0,0.0,0.0,3000.0,0.0,4650.0
Praxis Tulpenstrasse Ag,Kirchberg SG,Tulpenstrasse 1,hco,0.0,4600.0,0.0,0.0,0.0,0.0,4600.0
Fondazione Per La Soliderietà Della Clinica Luganese,Lugano,Via Soldiniclinica Luganese,hco,0.0,4600.0,0.0,0.0,0.0,0.0,4600.0
Schweizerischer Verband Medizinischer PraxisAssistentinnen SVA,Bern,Elfenstrasse 19,hco,0.0,4278.7,0.0,0.0,260.0,0.0,4538.7
Clinique des Grangettes SA,Chêne-Bougeries,Chemin des Grangettes 7,hco,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Swiss Association of Obstetric Anästhesia SAOA,Genève,Rue Gabrielle-Perret-Gentil 4,hco,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Pathologie Institut Enge,Zürich,"Hardturmstrasse 133, 5. Stock",hco,0.0,0.0,0.0,0.0,3000.0,1500.0,4500.0
Schweizerische Fachgesellschaft ADHS,Büren an der Aare,Mühlematt 11,hco,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Arbeitsgruppe für Echokardiographie,Bern,Sidlerstrasse 4,hco,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Positivrat Schweiz,Zürich,,hco,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Sociéte Suisse de Psychothérapie Interpersonnelle,Crans-Montana,Rue Marigny 4,hco,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Zentrum für Suchtmedizin ZfS,Basel,Haltingerstrasse 65,hco,0.0,4025.85,300.0,172.0,0.0,0.0,4497.85
Schweizerischer Fachverband Adipositas im Kindes- und Jugendalter AKJ,Aarau,Herzogstrasse 1,hco,1000.0,3460.0,0.0,0.0,0.0,0.0,4460.0
Frauenpraxis Buchenhof AG,Sursee,Buchenstrasse 8,hco,0.0,0.0,0.0,0.0,4425.0,0.0,4425.0
HEdS Haute école de santé,Genève,Avenue de Champel 47,hco,4300.0,0.0,0.0,0.0,0.0,0.0,4300.0
Clemens von Pirquet Foundation,Genève,"6, rue Willy-Donzé",hco,4290.08,0.0,0.0,0.0,0.0,0.0,4290.08
Sagb,Weinfelden,postfach 59,hco,0.0,4250.0,0.0,0.0,0.0,0.0,4250.0
Praxis Dr. Hasler Loretta Ag,Biel/Bienne,Hans-Hugi-Strasse 3,hco,0.0,2000.0,0.0,0.0,2246.0,0.0,4246.0
Hôpital Saint-Loup (eHnv),Pompaples,St-Loup 1,hco,0.0,3200.0,526.0,514.0,0.0,0.0,4241.0
Fachgruppe Rheumatologie des Kantons Baselland,Liestal,Rheinstrasse 16,hco,0.0,4200.0,0.0,0.0,0.0,0.0,4200.0
Institut für histologische und zytologische Diagnostik AG,Aarau,Dammweg 1,hco,0.0,0.0,0.0,0.0,4200.0,0.0,4200.0
MediZentrum Schüpfen AG,Schüpfen,Dorfstrasse 1 Postfach 51,hco,4200.0,0.0,0.0,0.0,0.0,0.0,4200.0
Schweizerische Gesellschaft für Notfall- und Rettungsmedizin SGNOR,Bern,Wattenwylweg 21,hco,0.0,3675.0,0.0,0.0,500.0,0.0,4175.0
Hausarztverein Gersag,Emmenbrücke,Rüeggisingerstrasse29,hco,0.0,3864.0,0.0,0.0,0.0,0.0,4064.0
"Hôpital Sud Fribourgeois, Riaz",Riaz,Rue De L'Hôpital9,hco,0.0,500.0,1150.68,2383.2799999999997,0.0,0.0,4033.96
Foundation For The Advancement Of Bmt Switzerland,Ebmatingen,Vorderrainholzstrasse 3,hco,0.0,0.0,0.0,0.0,3840.0,185.0,4025.0
Pharmactuel Zentralschweiz,Luzern,Neustadtstrasse 43,hco,0.0,4017.0,0.0,0.0,0.0,0.0,4017.0
VZK Vereinigung Zürcher Kinderärzte,Zürich,Breitingerstrasse 13,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Etablissement Hospitaliere Multisite cantonal - EHM,Neuchâtel,domicilier à,hco,0.0,2000.0,0.0,0.0,2000.0,0.0,4000.0
F.L.A.VA Fondation Latine des Voies Aériennes,Lausanne,Rue Du Bugnon 21,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Ligue Genevoise Contre Le Rhumatisme,Genève,Rue Merle D'Aubigne 22,hco,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
STAI Società Ticinese Allergologi e Immunologi,Lugano-Paradiso,Via Guisan 10,hco,350.0,3650.0,0.0,0.0,0.0,0.0,4000.0
AGS- Eltern- und Patienteninitiative Schweiz,Bülach,Solibodenstrasse 21,hco,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
Andreasklinik Cham Zug,Cham,Rigistrasse 1,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Centre médico-chirurgical des Eaux-Vives,Genève,Rue du Nant 4,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Fortbildungspool Ärzte c/o Kantonsspital Uri,Altdorf UR,Spitalstrasse 1,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
GDNE (groupe des dermatologues de Neuchâtel et environs),La Chaux-de-Fonds,Dr Ghislain Faivre,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Gesellschaft für Physikalische Medizin und Rheumatologie,Zofingen,Mühlemattstrasse 5,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Hausärzteverein M.R.S. Gossau Präsident Dr. med. Andreas Bärlocher Praxis im Gerbhof,Gossau SG,St. Gallerstrasse 77,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
MEDECIN GRIMM,Sion,"26, rue Chanoine Berchtold",hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Qualitatszirkel Zürich Ost,Zürich,Zeltweg 50,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Swiss Institut of Allergy and Asthma Research (SIAF),Davos Platz,Obere Strasse 22,hco,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
Arbeitsgemeinschaft Fortbildung für Apothekenmitarbeiter (agfam) c/o Frau Monika Mogavero,Winterthur,Postfach,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Ass. des Gastroentérologues valaisans,Muraz,Rue de la Vanire 18,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Hôpital du Chablais,Aigle,Chemin du Grand-Chêne,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Neurologica GmbH,Zollikon,Forchstrasse 424,hco,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0
"SALVEO Ferdinand Memmi, Vice-President",Veyrier,Case postale 256,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Schweizerischen Gesellschaft für Schlafforschung,Basel,Wilhelm-Klein Strasse 27,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
SGSSC,Basel,Wilhelm Klein-Strasse 27,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
United States Mission to Intn. Org.,Chambésy,"11, route de Pregny",hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Verein HAP,Uerikon,"cIo Dr G. Saladin, Gerbi 10",hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Verein PAPE c/o Doris Fischer-Taeschler,Seengen,Riedweg 16,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
frauenarztzentrum aargau ag,Baden,Bernerstrasse 27,hco,0.0,0.0,0.0,38.8,3875.0,0.0,3913.8
Schweizerische Vereinigung für Transfusionsmedizin SVTM,Bern,Laupenstrasse 37,hco,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0
Associazione Medico In Pratica (MIP-cis),Manno,Via Cantonale 35d,hco,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0
Qualitätszirkel Ärzte Niederamt,Lostorf,Stüsslingerstrasse 16,hco,0.0,3865.4,0.0,0.0,0.0,0.0,3865.4
DocEvent SA,Lausanne,Chemin Craivavers 11,hco,0.0,0.0,0.0,0.0,3865.0,0.0,3865.0
Académie Dr. Ney,Vevey,Rue des Moulins 4,hco,0.0,0.0,0.0,0.0,3800.0,60.0,3860.0
"Schweizerische Gesellschalt für Ultraschall in der Medizin, SGUM",Zürich,Postfach,hco,0.0,3840.0,0.0,0.0,0.0,0.0,3840.0
Université de Fribourg,Fribourg,Avenue de l'Europe 20,hco,0.0,2000.0,0.0,0.0,1800.0,0.0,3800.0
Researchers for Global Health,Zürich,c/o Freigutpartners,hco,3800.0,0.0,0.0,0.0,0.0,0.0,3800.0
SHCV,Zürich,Goldregenweg 21 c/o Chandra Duncan,hco,0.0,3766.0,0.0,0.0,0.0,0.0,3766.0
"Vereinigung der Psychiaterinnen und Psychiater des Kantons Luzern Dr, Jeffrey Mc Cutchan",Luzern,Mühleplatz 10,hco,0.0,3750.0,0.0,0.0,0.0,0.0,3750.0
Rheumapraxis Sursee,Sursee,Buchenstrasse 4,hco,0.0,3740.0,0.0,0.0,0.0,0.0,3740.0
Groupe Dermatologues Vaudois - GDV,Vevey,"Präsident Dr. S. Vollenweider, rue de Lausanne 15",hco,0.0,3706.4900000000002,0.0,0.0,0.0,0.0,3706.4900000000002
Steffel C&E,Zürich,Rebbergstrasse1,hco,0.0,0.0,0.0,0.0,3650.0,33.0,3683.0
MIOS SA,Lausanne,Avenue du Léman 32,hco,0.0,0.0,0.0,0.0,3500.0,177.0,3677.0
Clinica Santa Chiara SA,Locarno,Via Stefano Franscini 4,hco,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Association CRAL,Le Mont sur Lausanne,Ch des Buchilles 8,hco,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Innovamed,Basel,Missionsstrasse 57,hco,0.0,0.0,0.0,0.0,3600.0,0.0,3600.0
Schweizerische Gesellschaft Zum Studium Des Schmerzens,Zuerich,Sgss Zentralsekretariat,hco,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Société Médicale du Canton du Jura,Delémont,Rue de TAvenir 12,hco,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
PSOMA,Bern,Hochfeldstrasse 101,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3580.0
Ärzteverein Thurtal Untersee,Müllheim,Kreuzlingerstrasse43a,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3570.0
Schweizerischer Verband Medizinischer PraxisAssistentinnen Aargau,Aarau,Erlinsbacherstrasse 21,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Cardiovascular and Thoracic Anaesthesia,Zürich,c/o Group SGAR,hco,1500.0,500.0,0.0,0.0,0.0,1500.0,3500.0
Medical Center im Waldhotel,Bürgenstock,Bürgenstock 30,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Zeller Medical,Romanshorn,Seeblickstrasse 4,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Cyberderm,Zürich,c/o Klinik für Dermatologie,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
swiss YPG Swiss Young Pharmacists Group,Bern-Liebefeld,c/o pharmaSuisse,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
"Zurich Heart House, Foundation for Cardiovascular research",Zürich,Hottingerstrasse 14,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Zürcher RehaZentrum Wald,Wald,Faltigbergstrasse 7,hco,750.0,1750.0,0.0,0.0,888.0,0.0,3388.0
SIGOP Schweiz. IG für Operationspflege,Genève,Rue de la Potiere 4,hco,3345.0,0.0,0.0,0.0,0.0,0.0,3345.0
Associazione dei Reumatologi della Svizzera Italiana,Lugano,Viale Castagnola 21a,hco,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
Schweizerische Gesellschaft für Pädiatrische Pneumologie (SGPP) Sekretariat: Prof. Dr. med. C. Barazzone,Genève,Rue Willy-Donzé 6,hco,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
Congrès Medi-Labo-Tech 2017,Lausanne,Rue du Bugnon 21,hco,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Fachtagung Neuro-Psycho. Geriatrie,Hünibach,Parkweg 9,hco,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Medgate Health Center,Basel,Gellertstrasse 19,hco,0.0,3200.0,0.0,0.0,0.0,0.0,3240.0
Centre Compétence Rhumatologie SA,Sierre,Place Beaulieu 10,hco,0.0,0.0,0.0,0.0,3200.0,0.0,3200.0
Krebsliga Zug,Zug,Alpenstrasse 14,hco,2880.0,0.0,0.0,0.0,300.0,0.0,3180.0
"Schweizerische Gesellschaft für Perfusionstechniken, SGfP",Zürich,Rämistrasse 100,hco,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
"Schweizerischer Verein für Pflegewissenschaften, VIP",Bern,Laupenstrasse 7,hco,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
"Swiss Cardiovascular Therapists, SCT",Kilchberg,Grütstrasse 60,hco,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
Centre ophtalmologique du Valais SA,Sion,Avenue de la Gare 11,hco,0.0,0.0,442.0,805.0,1750.0,128.0,3125.0
Société Neuchâteloise de Pédiatrie,Le Locle,Côte 2,hco,0.0,3100.0,0.0,0.0,0.0,0.0,3100.0
Associazione ticinese di reumatologia,Lugano,Viale Castagnola 21A,hco,0.0,3100.0,0.0,0.0,0.0,0.0,3100.0
Spital Uster,Uster,Brunnenstrasse 42,hco,460.0,300.0,1799.3200000000002,533.33,0.0,0.0,3092.65
Krankenhausgesellschaft Schwyz,Schwyz,Waldeggstrasse 10,hco,0.0,3080.0,0.0,0.0,0.0,0.0,3080.0
Associazione Ticinese per i Diabetici,Bellinzona,Via Motto di Mornera 4,hco,2300.0,200.0,0.0,0.0,555.6,0.0,3055.6
Gruppo dei Cardiologi Ticinesi c/o Dr. med.Marco Facchini,Muralto,Via della Stazione 9,hco,0.0,3050.0,0.0,0.0,0.0,0.0,3050.0
Leimapharm AG,Therwil,Erlenstrasse 29,hco,0.0,2900.0,0.0,0.0,0.0,0.0,3050.0
"IGSA ""Intressensgemeinschaft Schweizer Aerzte""",Luzern,Denkmalstrasse 2,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3038.0
Praxis Dr. Kell Claudia,Männedorf,Asylstrasse 10,hco,0.0,2500.0,129.28,388.5,0.0,0.0,3017.7799999999997
Hausärzteverein Angenstein (HAV),Bättwil,Rebenstrasse 24,hco,0.0,3000.24,0.0,0.0,0.0,0.0,3000.24
Médecins de Famille Valais,Saxon,Gottefrey 11,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Quartierärzte Kreis 9,Zürich,Altstetterstrasse 159,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
SVA Sektion Solothurn,Küttigkofen,Dorfstrasse 48,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
GAAA Gesellschaft Aargauischer Anästhesieärztinnen und Ärzte,Mühlethal,c/o. Dr. Markus Rehsteiner,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Gastropraxis Luzern GmbH,Luzern,Hirschengraben 33,hco,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0
Netzwerk für Fortbildung am oberen Zürichsee,Rapperswil,Alte Jonastrasse 24,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Pädiatrischer Notfalldienst Lausanne und Umgebung,Ecublens,Rte du Bois 17,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Rhythmologie Aargau,Aarau,Rain 34,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schweiz. Gynäkologische Chefärztekonferenz,Fribourg,Chemin des Pensionnats 2,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
STPP - Sociétà Ticinese di Psichiatria e Psicoterapia,Lugano,STPP,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Swiss Society of Sexologie,Lausanne,3 rue Caroline,hco,1000.0,2000.0,0.0,0.0,0.0,0.0,3000.0
Who is Who im Kreis 2,Zürich,Bodmerstrasse 10,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Ass. Mendrisio,Bedano,Via Belvedere 10,hco,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0
Associazione Medical Meeting,Minusio,Associazione Medical Meeting,hco,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Bürgenstock Klinik,Bürgenstock,Bürgenstock 30,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Cardiocentro Lugano,Lugano,Via Tesserete 48,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Centre cantonal d'addictologie,Fribourg,Rue de Morat 8,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
CIPRA / IGAPT Madame Kathleen Grant,Lausanne,Rue de Bugnon,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
IG Swiss-PDNS,Zürich,Rotachstrasse 51,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
ITHSAB - Isviçre Türk Hekimleri Ve Saglik çalisanlari Birligi,Zürich,Franklinstrasse 31,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Kantonsspital Liestal,Basel,Mühlemattstrasse 26,hco,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Les Éditions Médicales du Léman (Guide Médical du Canton de Genève & Vaud),Genève,Route de Florissant 11,hco,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Magen Darm Liga Schweiz,Bern,Postfach,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Medicus Curiosus Regional c/o Bernhard Sorg,Wallisellen,Zentralstrasse 6,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Ostschweizer Gesellschaft der ORL Ärzte (OSGORL),St. Gallen,Rorschacherstrasse 150,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Praxis Dr. Annen Noëlle / Dr. Annen Oliver,Root,Bahnhofstrasse 24,hco,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0
Praxis Levy Francis,Zürich,Löwenstrasse 42,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schwindelsymposium,Boll,c/o Spyra & Partners GmbH - Im Obermoos 12,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Symporg SA,Genève,Rue Rousseau 30,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Verein GYNeLEARNING,Zürich,Frauenklinikstrasse 10,hco,1000.0,2000.0,0.0,0.0,0.0,0.0,3000.0
Die Schweizer Chirurginnen und Chirurgen,Aarau,,hco,2925.95,0.0,0.0,0.0,0.0,0.0,2925.95
Ges. für Neurologie und Neurochirurgie Regio Basilensis c/o   Matthias Stallmach,Münchenstein,Emil Frey-Str. 85,hco,0.0,2900.0,0.0,0.0,0.0,0.0,2900.0
MediCongress,Dübendorf,Auenstrasse 6,hco,0.0,0.0,2899.0,0.0,0.0,0.0,2899.0
Gastrozentrum Obach AG,Solothurn,Obachstrasse 23,hco,0.0,500.0,341.22,2021.46,0.0,0.0,2862.68
European College of Gerodontology (ECG),Bern,Freiburgstrasse 7,hco,2834.82,0.0,0.0,0.0,0.0,0.0,2834.82
"Thurgau Spital, Frauenklinik Spital Frauenfeld",Frauenfeld,Blasenzentrum- und Beckenboden,hco,0.0,2808.0,0.0,0.0,0.0,0.0,2808.0
Pneumoclub Lugano Dr. med. CalderariGianluca,Lugano,Corso Pestalozzi 11,hco,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0
SASRO Annual Meeting c/o MediCongress GmbH,Dübendorf,Auenstrasse 6,hco,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0
Ärztenetzwerk Grauholz,Worblaufen,Worblaufenstrasse 178,hco,2800.0,0.0,0.0,0.0,0.0,0.0,2800.0
Centre Valaisan de Pneumologie,Crans-Montana,Route De La Moubra 87,hco,0.0,2730.0,0.0,0.0,0.0,0.0,2730.0
Hausärzteverein HAV,St. Gallen,Parkstrasse 16,hco,700.0,2000.0,0.0,0.0,0.0,0.0,2700.0
fiore LAB AG,St. Gallen,Rorschacher Strasse 267,hco,0.0,2000.0,0.0,0.0,700.0,0.0,2700.0
HautZentrum Zürich AG,Zürich,Schaffhauserstrasse 355,hco,0.0,0.0,0.0,0.0,2650.0,0.0,2650.0
"Schweizerischer Verband Medizinischer Praxis Assistentinnen, Sektion Thurgau",Aadorf,Bohlstrasse 25,hco,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0
Spital Münsingen,Münsingen,Krankenhausweg 18,hco,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0
PharmActuel Regionalgruppe Zürich (pharmaSuisse),Wil SG,zHd. Frau Simone Widmer- Hungerbühler,hco,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0
Schweizerische Gesellschaft Für Senologie,Binningen,Hauptstrasse 1,hco,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0
