name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand,group,main_address
"Hôpitaux Universitaires de Genève (HUG), le service de dermatologie et le service d'immunologie et d'allergologie",Genève,CH,Rue Gabrielle Perret-Gentil 4,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,csl,2015,rue gabrielle perret-gentil 4,geneve,"hôpitaux universitaires de genève (hug), le service de dermatologie et le service d'immunologie et d'allergologie",4,
Hôpitaux Universitaires de Genève - Service d'Oncologie,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,,,103.18,811.4,,,914.58,hco,takeda,2016,rue gabrielle perret-gentil 4,geneve,hôpitaux universitaires de genève - service d'oncologie,4,
"Hôpitaux Universitaires de Genève - Service d'endocrinologie, diabétologie et nutrition",Genève,CH,Rue Gabrielle Perret-Gentil 4,,,,,,,1600.0,,1600.0,hco,takeda,2016,rue gabrielle perret-gentil 4,geneve,"hôpitaux universitaires de genève - service d'endocrinologie, diabétologie et nutrition",4,
Hôpitaux Universitaires de Genève - Service ddes maladies osseuses,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,,,659.62,617.17,,,1276.79,hco,takeda,2016,rue gabrielle perret-gentil 4,geneve,hôpitaux universitaires de genève - service ddes maladies osseuses,4,
Hôpitaux Universitaires de Genève - Unité d'hématologie clinique,Genève,CH,Rue Gabrielle-Perret- Gentil 4,1211,,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,hco,takeda,2017,rue gabrielle-perret gentil 4,geneve,hôpitaux universitaires de genève - unité d'hématologie clinique,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,50000.0,11000.0,497.0,1610.0,0.0,0.0,63107.0,hco,novo,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universitaires de genève hug,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,"4, rue Gabrielle Perret-Gentil",,,30000.0,12000.0,344.96,652.91,1500.0,0.0,44497.87,hco,merck,2015,4 rue gabrielle perret-gentil,geneve,hôpitaux universitaires de genève hug,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,70C Rue Grand-Pré,,,0.0,6780.0,0.0,0.0,6140.0,0.0,12920.0,hco,lundbeck,2015,70c rue grand-pre,geneve,hôpitaux universitaires de genève hug,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,CAPPI Eaux-Vives Rue du 31 Décembre 6-8,,,0.0,0.0,0.0,0.0,1400.0,176.0,1576.0,hco,lundbeck,2015,cappi eaux-vives rue du 31 decembre 6-8,geneve,hôpitaux universitaires de genève hug,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,700.0,1000.0,0.0,0.0,0.0,0.0,1700.0,hco,pierre,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universitaires de genève hug,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,zambon,2017,rue gabrielle perret-gentil 4,geneve,hôpitaux universitaires de genève hug,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,,2000.0,,,2400.0,,4400.0,hco,zambon,2016,rue gabrielle perret-gentil 4,geneve,hôpitaux universitaires de genève hug,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1211,,0.0,4850.0,0.0,0.0,0.0,0.0,4850.0,hco,orion,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universitaires de genève hug,4,
Hôpitaux Universitaires de Genève HUG,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,menarini,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universitaires de genève hug,4,
"Hôpitaux Universitaires de Genève, Hemato-Oncology Unit",Genève,CH,"4, rue Gabrielle-Perret-Gentil",,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,csl,2015,4 rue gabrielle-perret-gentil,geneve,"hôpitaux universitaires de genève, hemato-oncology unit",4,
"Hôpitaux Universitaires de Genève, Michael Muhlstadt",Genève,CH,"Service de dermatologie et vénérologie, Rue Gabrielle-Perret-Gentil 4",,,,,,,1000.0,,1000.0,hco,galderma,2016,service de dermatologie etage venerologie rue gabrielle-perret-gentil 4,geneve,"hôpitaux universitaires de genève, michael muhlstadt",4,
"Hôpitaux Universitaires de Genève, Pharmacie",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,35000.0,,,,,,35000.0,hco,csl,2017,rue gabrielle-perret-gentil 4,geneve,"hôpitaux universitaires de genève, pharmacie",4,
"Hôpitaux Universitaires de Genève, Service d'angiologie et d'hémostase",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,14000.0,,,,,,14000.0,hco,csl,2017,rue gabrielle-perret-gentil 4,geneve,"hôpitaux universitaires de genève, service d'angiologie et d'hémostase",4,
"Hôpitaux Universitaires de Genève, Service d'immunologie et d'allergologie",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,7950.0,,,,,7950.0,hco,csl,2017,rue gabrielle-perret-gentil 4,geneve,"hôpitaux universitaires de genève, service d'immunologie et d'allergologie",4,
"Hôpitaux Universitaires de Genève, Service d'oncologie et d'hématologie",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,2000.0,,,,,2000.0,hco,csl,2017,rue gabrielle-perret-gentil 4,geneve,"hôpitaux universitaires de genève, service d'oncologie et d'hématologie",4,
Hôpitaux Universitäres Genève,Genève,CH,Rue Gabrielle Perret-Gentil 4,1205,,,13750.0,590.0,890.0,1200.0,,16430.0,hco,daiichi,2017,rue gabrielle perret-gentil 4,geneve,hôpitaux universitäres genève,4,
Hôpitaux universit. de Genève,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,astrazeneca,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève,4,
Hôpitaux universit. de Genève,Genève,CH,Rue  Gabrielle-Perret-Gentil 4,,,40000.0,0.0,0.0,0.0,0.0,0.0,40000.0,hco,biogen,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève,4,
Hôpitaux universit. de Genève,Genève,CH,Rue Willy-Donzé 6,,,,2500.0,,,,,2500.0,hco,biogen,2016,rue willy-donze 6,geneve,hôpitaux universit. de genève,4,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,astrazeneca,2017,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève (hug),4,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,9000.0,0.0,0.0,0.0,0.0,9000.0,hco,astrazeneca,2017,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève (hug),4,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,astrazeneca,2017,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève (hug),4,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,2017,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève (hug),4,
Hôpitaux universit. de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,2017,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève (hug),4,
Hôpitaux universit. de Genève Dermatologie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,roche,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève dermatologie,4,
Hôpitaux universit. de Genève Génétique médicale,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,roche,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève génétique médicale,4,
Hôpitaux universit. de Genève Méd.Allergologie/Immunologie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève méd.allergologie/immunologie,4,
Hôpitaux universit. de Genève Méd.Allergologie/Immunologie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,roche,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève méd.allergologie/immunologie,4,
Hôpitaux universit. de Genève Méd.Cardiologie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,boehringer,2016,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève méd.cardiologie,4,
Hôpitaux universit. de Genève Méd.Hématologie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,15000.0,2500.0,0.0,0.0,0.0,0.0,17500.0,hco,roche,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève méd.hématologie,4,
Hôpitaux universit. de Genève Méd.Néphrologie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,roche,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève méd.néphrologie,4,
Hôpitaux universit. de Genève Médecine Oncologie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,9000.0,0.0,0.0,0.0,0.0,9000.0,hco,astrazeneca,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève médecine oncologie,4,
Hôpitaux universit. de Genève Médecine Oncologie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,0.0,40000.0,0.0,0.0,8300.0,0.0,48300.0,hco,roche,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève médecine oncologie,4,
Hôpitaux universit. de Genève Pharmacie Hôpital,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1205,,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,hco,roche,2015,rue gabrielle-perret-gentil 4,geneve,hôpitaux universit. de genève pharmacie hôpital,4,
Hôpitaux universitaire de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,6000.0,,,,,6000.0,hco,astrazeneca,2016,rue gabrielle-perret-gentil 4,geneve,hôpitaux universitaire de genève (hug),4,
Hôpitaux universitaire de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,4500.0,,,,,4500.0,hco,astrazeneca,2016,rue gabrielle-perret-gentil 4,geneve,hôpitaux universitaire de genève (hug),4,
Hôpitaux universitaire de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,10000.0,,,,,10000.0,hco,astrazeneca,2016,rue gabrielle-perret-gentil 4,geneve,hôpitaux universitaire de genève (hug),4,
Hôpitaux universitaire de Genève (HUG),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,,2000.0,,,,,2000.0,hco,astrazeneca,2016,rue gabrielle-perret-gentil 4,geneve,hôpitaux universitaire de genève (hug),4,
Hôpitaux universitaires de Genève,Genève,CH,RUE GABRIELLE-PERRET -GENTIL 4,,,,500.0,,,,,500.0,hco,sandoz,2017,rue gabrielle-perret gentil 4,geneve,hôpitaux universitaires de genève,4,
Hôpitaux universitaires de Genève,Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,,4814.82,,,,,4814.82,hco,sandoz,2017,rue gabrielle-perret gentil 4,geneve,hôpitaux universitaires de genève,4,
"Hôpitaux universitaires de Genève (HUG), Service d'immunologie et d'allergologie",Genève,CH,Rue Gabrielle Perret-Gentil 4,,,0.0,15000.0,0.0,0.0,0.0,0.0,15000.0,hco,csl,2015,rue gabrielle perret-gentil 4,geneve,"hôpitaux universitaires de genève (hug), service d'immunologie et d'allergologie",4,
Höpitaux Universitaires Geneve,Genève,CH,Rue Gabrielle-Perret-Gentil 4,1211,,,2500.0,,,,,2500.0,hco,teva,2016,rue gabrielle-perret-gentil 4,geneve,höpitaux universitaires geneve,4,
Höpitaux Universitaires Geneve,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,121240.0,48893.2,4000.0,,,,174133.2,hco,gilead,2016,rue gabrielle perret-gentil 4,geneve,höpitaux universitaires geneve,4,
Höpitaux Universitaires Geneve - Swiss Hepatitis C Cohort Study,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,120000.0,,,,,,120000.0,hco,gilead,2016,rue gabrielle-perret-gentil 4,geneve,höpitaux universitaires geneve - swiss hepatitis c cohort study,4,
"Höpitaux Universitaires de Geneve - Service d'endocrinologie, diabätologie et nutrition",Genève,CH,Rue Gabrielie-Perret-Gentii 4,,,0.0,0.0,0.0,0.0,2700.0,0.0,2700.0,hco,takeda,2015,rue gabrielie-perret-gentii 4,geneve,"höpitaux universitaires de geneve - service d'endocrinologie, diabätologie et nutrition",4,
Höpitaux Universitaires de Geneve - Service de Gastro-enterologie et hepatologie,Genève,CH,Rue GabrieHe-Perret-Gentil4,,,0.0,2800.0,0.0,866.75,0.0,0.0,3666.75,hco,takeda,2015,rue gabriehe-perret-gentil4,geneve,höpitaux universitaires de geneve - service de gastro-enterologie et hepatologie,4,
Höpitaux Universitaires de Genève,Genève,CH,Rue Gabrielle Perret-Genlil 4,,,0.0,29500.0,0.0,0.0,4841.89,176.57,34518.45,hco,takeda,2015,rue gabrielle perret-genlil 4,geneve,höpitaux universitaires de genève,4,
Höpitaux Universitaires de Genève - Direction mödicale,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hco,takeda,2015,rue gabrielle perret-gentil 4,geneve,höpitaux universitaires de genève - direction mödicale,4,
Höpitaux Universitaires de Genève - Service de Cardiologie,Genève,CH,Rue GabrieBe-Perret-Genbl4,,,0.0,0.0,429.76,1492.09,1200.0,0.0,3121.86,hco,takeda,2015,rue gabriebe-perret-genbl4,geneve,höpitaux universitaires de genève - service de cardiologie,4,
Höpitaux Universitaires de Genève - Service des maladies osseuses,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,0.0,0.0,1201.75,1650.0,0.0,0.0,2851.75,hco,takeda,2015,rue gabrielle perret-gentil 4,geneve,höpitaux universitaires de genève - service des maladies osseuses,4,
Höpitaux Universitaires de Genève - Unite Senologie et Oncogynöcologie Chirurgicales,Genève,CH,Boulevard de la Cluse 30,,,0.0,0.0,412.72,490.37,0.0,0.0,903.09,hco,takeda,2015,boulevard de la cluse 30,geneve,höpitaux universitaires de genève - unite senologie et oncogynöcologie chirurgicales,4,
Höpitaux Universitaires de Genève - Unite d'Hömatologie-Oncologie,Genève,CH,Rue Gabrieile-Perret-Gentil4,,,0.0,0.0,666.65,5178.61,0.0,0.0,5845.26,hco,takeda,2015,rue gabrieile-perret-gentil4,geneve,höpitaux universitaires de genève - unite d'hömatologie-oncologie,4,
Höpitaux Universitaires de Genève -Departement de mädecine communautaire et de Premier recours,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hco,takeda,2015,rue gabrielle perret-gentil 4,geneve,höpitaux universitaires de genève -departement de mädecine communautaire et de premier recours,4,
Pharmacie HUG,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,30000.0,,,,,,30000.0,hco,vifor,2017,rue gabrielle perret-gentil 4,geneve,pharmacie hug,4,
Sce Des Maladies Osseuses,Genève,CH,Rue Gabrielle Perret-Gentil 4,,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,amgen,2015,rue gabrielle perret-gentil 4,geneve,sce des maladies osseuses,4,
Sce Des Maladies Osseuses,Genève,CH,Ruegabrielle Perret-Gentil 4,,,5000.0,,,,,,5000.0,hco,amgen,2016,ruegabrielle perret-gentil 4,geneve,sce des maladies osseuses,4,
Sce Des Maladies Osseuses,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,5000.0,,,,,,5000.0,hco,amgen,2017,rue gabrielle-perret-gentil 4,geneve,sce des maladies osseuses,4,
"Service des Maladies Osseuse, HUG",Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pierre,2015,rue gabrielle-perret-gentil 4,geneve,"service des maladies osseuse, hug",4,
UNIVERSITE D'ETE D'EEG Neurologie-EEG HUG,Genève,CH,Rue Gabrielle Perret-Gentil,,,,2500.0,,,,,2500.0,hco,eisai,2016,rue gabrielle perret-gentil,geneve,universite d'ete d'eeg neurologie-eeg hug,4,
Universite D'Ete D'Eeg,Genève,CH,Rue Gabrielle Perret-Gentil,1211,,,3000.0,,,,,3000.0,hco,eisai,2017,rue gabrielle perret-gentil,geneve,universite d'ete d'eeg,4,
Brustzentrum Kantonsspital SG,St. Gallen,CH,Rorschacher Strasse 95,,,,3500.0,,,600.0,,4100.0,hco,astrazeneca,2016,rorschacher strasse 95,saint gallen,brustzentrum kantonsspital sg,5,
Dermatologie und Allergologie,St. Gallen,CH,Rorschacherstrasse 95,9007,,,1851.85,,,,,1851.85,hco,leo,2016,rorschacherstrasse 95,saint gallen,dermatologie und allergologie,5,
"Institut lür Rechtsmedizin, Kantonsspital St Gallen",St. Gallen,CH,Rorschacheratrasse 95,,,,,196.1,235.8,1500.0,,1931.9,hco,menarini,2017,rorschacheratrasse 95,saint gallen,"institut lür rechtsmedizin, kantonsspital st gallen",5,
KANTONSSPITAL ST. GALLEN,ST. GALLEN,CH,RORSCHACHER-STR. 95,,,,,,,1925.92,449.0,2374.92,hco,sandoz,2017,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
KANTONSSPITAL ST. GALLEN,St. Gallen,CH,RORSCHACHER-STR. 95,,,,,,,800.0,,800.0,hco,sandoz,2016,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspita! St. Gallen,St. Gallen,CH,Rorschacherslrasse 95,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,ferring,2015,rorschacherslrasse 95,saint gallen,kantonsspita! st. gallen,5,
Kantonsspital,St. Gallen,CH,Spitalstrasse 31,,,8258.0,0.0,0.0,0.0,0.0,0.0,8258.0,hco,mundipharma,2016,spitalstrasse 31,saint gallen,kantonsspital,5,
Kantonsspital,St. Gallen,CH,Rorschacherstrasse 95,,,16988.8,0.0,0.0,0.0,0.0,0.0,16988.8,hco,mundipharma,2015,rorschacherstrasse 95,saint gallen,kantonsspital,5,
Kantonsspital SG,St. Gallen,CH,Rorschacher Strasse 95,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,2017,rorschacher strasse 95,saint gallen,kantonsspital sg,5,
Kantonsspital Sr. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,6566.58,15280.0,835.01,3873.15,4860.0,,31414.74,hco,takeda,2016,rorschacherstrasse 95,saint gallen,kantonsspital sr. gallen,5,
Kantonsspital St Gallen,St. Gallen,CH,Rorschacher Strasse,9007,,,1080.0,,,2750.0,112.0,3942.0,hco,eisai,2017,rorschacher strasse,saint gallen,kantonsspital st gallen,5,
Kantonsspital St Gallen,St. Gallen,CH,Rorschacherstr 95,,,20000.0,8851.85,715.5,1442.7,2600.0,,33610.05,hco,merck,2016,rorschacherstr 95,saint gallen,kantonsspital st gallen,5,
"Kantonsspital St, Gallen",St. Gallen,CH,Rorschacherstrasse 95,,,,1620.0,,,,,1620.0,hco,lundbeck,2016,rorschacherstrasse 95,saint gallen,"kantonsspital st, gallen",5,
"Kantonsspital St, Gallen",St. Gallen,CH,"Rorschacherstrasse 95, St",,,,1620.0,,,,,1620.0,hco,lundbeck,2017,rorschacherstrasse 95 sankt,saint gallen,"kantonsspital st, gallen",5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,hco,baxter,2017,rorschacher strasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,20000.0,3240.0,,,,,23240.0,hco,vifor,2016,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,0.0,61796.28,0.0,0.0,5960.64,0.0,67756.92,hco,bayer,2015,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,,9007,,,836.0,825.0,1050.0,,252.0,10487.0,hco,allergan,2017,,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 111,,,,2500.0,,,,,2500.0,hco,zambon,2016,rorschacherstrasse 111,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Departement Finanzen - Rorschacherstrasse 95,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,servier,2015,departement finanzen rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,9007,,0.0,12036.0,1182.89,6347.09,9106.98,680.0,29352.96,hco,takeda,2017,rorschacher strasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,17000.0,54500.0,4185.0,8537.0,4900.0,116.0,89238.0,hco,abbvie,2016,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,,1620.0,,,,,1620.0,hco,almirall,2016,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,2000.0,,,,,2000.0,hco,sandoz,2017,rorschacher strasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,0.0,3580.0,0.0,0.0,0.0,0.0,3580.0,hco,almirall,2015,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,7688.88,,,2500.0,,10188.88,hco,shire,2017,rorschacher strasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,,17604.0,1412.42,4670.95,4700.0,,28387.37,hco,vifor,2017,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,,1500.0,,,,,1500.0,hco,teva,2017,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacherstrasse 95,,,0.0,20500.0,0.0,0.0,8238.0,0.0,28738.0,hco,janssen,2017,rorschacherstrasse 95,saint gallen,kantonsspital st. gallen,5,
Kantonsspital St. Gallen,St. Gallen,CH,Rorschacher Strasse 95,,7601002000208,,1570.41,,,,,1570.41,hco,future,2017,rorschacher strasse 95,saint gallen,kantonsspital st. gallen,5,
