name,location,address,type,year,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
CARDIOMAXX Consulting GmbH,Küsnacht ZH,Güstrasse 38a,hco,2017,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0
Association CRAL,Le Mont sur Lausanne,Ch des Buchilles 8,hco,2017,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0
Schweizerische Gesellschaft Zum Studium Des Schmerzens,Zuerich,Sgss Zentralsekretariat,hco,2017,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0
pharmActuel Zürich,Zürich,Hochstrasse 97,hco,2017,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0
Qualitätszirkel Untersee,Eschenz,Mettlenstrasse 1,hco,2017,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0
SWISS UROLOGY,Montreux,Avenue des Planches 15,hco,2017,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0
Fond. Fribourgeois recherche sur cancer,Fribourg,Chemin des Pensionnats 2,hco,2017,0.0,1799.84,0.0,0.0,0.0,0.0,1799.84
Meiltz Alexandre FMH cardiologie,Estavayer-le-Lac,FMH cardiologie,hco,2017,0.0,1750.0,0.0,0.0,0.0,0.0,1750.0
Unité de Néphrologie,Lausanne,Rue Du Bugnon 46,hco,2017,0.0,0.0,0.0,0.0,1750.0,0.0,1750.0
Ärzte Netzwerk Grauholz,Zollikofen,Lüfternweg 1,hco,2017,0.0,0.0,0.0,0.0,1728.0,0.0,1728.0
Schweizerische Gesellschaft für Viszeralchiruroie,Aarau,Bahnhofstrasse 55,hco,2017,0.0,1701.0,0.0,0.0,0.0,0.0,1701.0
Clinique des Grangettes SA,Chêne-Bougeries,Chemin des Grangettes 7,hco,2017,0.0,1700.0,0.0,0.0,0.0,0.0,1700.0
Praxisgemeinschaft Tulpenstrasse AG,Kirchberg SG,Tulpenstrasse 1,hco,2017,0.0,1700.0,0.0,0.0,0.0,0.0,1700.0
T'Score Sa,Payerne,Rue Deguillermaux 10,hco,2017,0.0,0.0,680.5,1015.95,0.0,0.0,1696.45
Apotheke Drogerie Rüegg Hinwil,Hinwil,Dürntnerstrasse 19,hco,2017,0.0,0.0,0.0,0.0,1500.0,177.0,1677.0
Qualitätszirkel Ärzte Niederamt,Lostorf,Stüsslingerstrasse 16,hco,2017,0.0,1665.4,0.0,0.0,0.0,0.0,1665.4
Centre Compétence Rhumatologie SA,Sierre,Place Beaulieu 10,hco,2017,0.0,0.0,0.0,0.0,1650.0,0.0,1650.0
SwAPP,Bern,,hco,2017,0.0,1650.0,0.0,0.0,0.0,0.0,1650.0
Secrétariat Du Cap Ofac,Nyon,Rue Juste-Olivier 16,hco,2017,0.0,1620.0,0.0,0.0,0.0,0.0,1620.0
Lungenliga Thurgau,Weinfelden,Bahnhofstrasse 15,hco,2017,1620.0,0.0,0.0,0.0,0.0,0.0,1620.0
"Schweizerischer Verband Medizinischer Praxis Assistentinnen, Sektion Thurgau",Aadorf,Bohlstrasse 25,hco,2017,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0
Associazione Lugano Meeting Gruppo di Qualità Sud c/o Dr. med. Alessandro Del H Bufalo C,Lugano,Via Riva Vela 12,hco,2017,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0
Praxis für die Frau Spiez,Spiez,Seestrasse 30,hco,2017,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0
Société Médicale du Canton du Jura,Delémont,Rue de TAvenir 12,hco,2017,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0
Praxis für Chiropraktik und Physiotherapie Zürich-Enge,Zürich,Alfred Escher-Strasse 38,hco,2017,0.0,0.0,0.0,0.0,1600.0,0.0,1600.0
Pädiatrische Immunologie Kinderspital Zürich,Zürich,August Forel Strasse 7,hco,2017,0.0,367.2,0.0,1196.0,0.0,0.0,1563.2
Hôpital du Valais,Saxon,Gottefrey 11,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1530.0
Kinderwunschzentrum Baden,Baden-Dättwil,Mellingerstrasse 207,hco,2017,0.0,0.0,622.55,882.55,0.0,0.0,1505.1
palliative.ch,Fribourg,,hco,2017,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Association romande pour la formation continue en oncologie médicale,Vugelles-la-Mothe,Route de l’Arnon 16,hco,2017,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Schweizerischer Fachverband Adipositas im Kindes- und Jugendalter AKJ,Aarau,Herzogstrasse 1,hco,2017,1000.0,500.0,0.0,0.0,0.0,0.0,1500.0
Swiss Association of Obstetric Anästhesia SAOA,Genève,Rue Gabrielle-Perret-Gentil 4,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Chirurgische Praxis Hohmad GmbH,Thun,Hohmadstrasse 1,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Dermatologia EOC,Bellinzona-Mendrisio,ORBV-OBV,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Gastropraxis Luzern GmbH,Luzern,Hirschengraben 33,hco,2017,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Hausärzteverein M.R. S. Gossau,Gossau,Gossau,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Herzpraxis Warteckhof,Basel,Grenzacherstrasse 62,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Institut für histologische und zytologische Diagnostik AG,Aarau,Dammweg 1,hco,2017,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Netzwerk für Fortbildung am oberen Zürichsee,Rapperswil,Alte Jonastrasse 24,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Pathologie Institut Enge,Zürich,"Hardturmstrasse 133, 5. Stock",hco,2017,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Pädiatrischer Notfalldienst Lausanne und Umgebung,Ecublens,Rte du Bois 17,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Rhythmologie Aargau,Aarau,Rain 34,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Schweiz. Gynäkologische Chefärztekonferenz,Fribourg,Chemin des Pensionnats 2,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
STPP - Sociétà Ticinese di Psichiatria e Psicoterapia,Lugano,,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Swiss TSC Network Geschäftsstelle,Zürich,Witellikerstrasse 40,hco,2017,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Universitätskinderspital beider Basel UKBB,Basel,Spitalstrasse 33,hco,2017,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Who is Who im Kreis 2,Zürich,Bodmerstrasse 10,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Zeller Medical,Romanshorn,Seeblickstrasse 4,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
ARGOT Laboratoire SA Lab. de pathologie et cytologie,Lausanne,Rue du Liseron 5,hco,2017,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Association Suisse Romande De Médecine Manuelle,Genève,Av. Vinet 19,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Centro medico,Lugano,Palazzo della stazione,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Circolo Medico Locamo e Ointomi,Ascona,Via Lido 27,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Fondation ADMed PATHOLOGIE AD,Boudevilliers,Landeyeux,hco,2017,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Fondazione Ticino Cuore,Lugano,Via Moncucco 10,hco,2017,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Gesellschaft Aargauischer Anästhesieärztinnen und -ärzte GAAA,Mühlethal,Sekretariat,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
"Gruppenpraxis Bülach, Grabengasse 12",Bülach,Grabengasse 12,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
"Gruppenpraxis Wallisellen, Zentralstrasse 6",Wallisellen,Zentralstrasse 6,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Hautpraxis,Liestal,Mühlegasse 3,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Hôpital de l'Enfance,Lausanne,Chemin de Montétan 16,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Hôpital régional,Martigny,Avenue de la Fusion 27,hco,2017,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Medi W GmbH,Chur,Belmontstrasse 1,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Medizinisches Zentrum Bad Ragaz,Bad Ragaz,PF,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Medizinisches Zentrum Heilbad,St. Moritz,Plazza Paracelsus 2,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
MFE Médecins de famille et de l’enfance Neuchâtel President Dr. med. Vladimir Mayor,Colombier NE,Rue du Verger 9,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Réseau Romand Médecine du Sport,Meyrin,Avenue J.-D.-Maillard 3,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
"Scatizza Andrea, FMH ginecologia e ostetricia",Lugano,Via Pretorio 5,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Schweiz. Gesellschaft für IST-DP Intenisve Dynamische Kurzpsychotherapie,Thun,Bahnhofstrasse 6,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Section of Pharmaceutical Sciences University of Geneva,Genève,Quai E-Ansermet 30,hco,2017,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
SIDB-GICID Schweiz. Interessensgruppe fürDiabetesfachberatung,Düdingen,Haselrain 52,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
sitem-insel AG,Bern,Freiburgstrasse 18,hco,2017,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Spezialärzteverein Zofingen,Zofingen,Kirchplazt 4,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
"Swiss Cardiologists of Tomorrow, SCOT",Zürich,Rämistrasse 100,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Verein kantonaler berner Dermatologen - VKBD,Bern,VKBD,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Vereinigung Kantonal Bernischer Dermatologen (VKBD),Bern,Schanzenstrasse 1,hco,2017,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
"Vilimonovic Nevenka, FMH pédiatrie",Fribourg,FMH pédiatrie Rue du Simplon 8,hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
"Praxis Balsiger, Seibold & Partner Crohn-Colitis",Bern,"Zentrum Hochhaus Lindenhofspital, Bremgartenstrasse",hco,2017,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
ZPTH Zentrum für perioperative Thrombose und Hämostase,Zürich,Seefeldstrasse 224,hco,2017,0.0,0.0,412.0,1076.0,0.0,0.0,1488.0
Ges. für Neurologie und Neurochirurgie Regio Basilensis c/o   Matthias Stallmach,Münchenstein,Emil Frey-Str. 85,hco,2017,0.0,1450.0,0.0,0.0,0.0,0.0,1450.0
Notfall Akademie Schweiz AG,Einsiedeln,Kornhausstrasse 60,hco,2017,0.0,0.0,1440.0,0.0,0.0,0.0,1440.0
Praxis Tulpenstrasse Ag,Kirchberg SG,Tulpenstrasse 1,hco,2017,0.0,1400.0,0.0,0.0,0.0,0.0,1400.0
Ambulatorien Zentrum für Psychotische Erkrankungen,Basel,Kornhausgasse 7,hco,2017,0.0,0.0,0.0,0.0,1400.0,0.0,1400.0
PharmActuel Basel,Binningen,Bleicherweg 5,hco,2017,0.0,1282.0,0.0,0.0,0.0,0.0,1367.0
Centre ophtalmologique du Valais SA,Sion,Avenue de la Gare 11,hco,2017,0.0,0.0,0.0,485.0,750.0,128.0,1363.0
Società Ticinese degli Allergologi ed Immunologi del Canton Ticino (STAI),Pregassona,Via alle vigne 7,hco,2017,350.0,1000.0,0.0,0.0,0.0,0.0,1350.0
SSP SGP Swiss Society of Paediatrics,Fribourg,Rue de l'Hôpital 15,hco,2017,0.0,1350.0,0.0,0.0,0.0,0.0,1350.0
Association Valaisanne du Diabète,Sion,Rue de Condémines 16,hco,2017,800.0,550.0,0.0,0.0,0.0,0.0,1350.0
"Viollier AG Kardiologie, Ambulatorium",Basel,Spalenring 145/147,hco,2017,0.0,0.0,656.0,686.0,0.0,0.0,1342.0
Verein Grundversorger Region Baden,Fislisbach,Bollstrasse 1,hco,2017,0.0,1300.0,0.0,0.0,0.0,0.0,1300.0
Pharmacie Moudonnoise,Moudon,Avenue de la Gare 1a,hco,2017,0.0,0.0,0.0,0.0,1296.0,0.0,1296.0
Rathaus Apotheke St. Gallen AG,St. Gallen,Poststrasse 30,hco,2017,0.0,0.0,0.0,0.0,1296.0,0.0,1296.0
Pharmacie Centrale,La Chaux-de-Fonds,Av. Léopold-Robert 47-49,hco,2017,0.0,1296.0,0.0,0.0,0.0,0.0,1296.0
Praxis Dr. Uzeda Andrés Alvaro,Zürich,Theaterstrasse 18,hco,2017,0.0,0.0,538.57,739.8,0.0,0.0,1278.37
HautZentrum Zürich AG,Zürich,Schaffhauserstrasse 355,hco,2017,0.0,0.0,0.0,0.0,1250.0,0.0,1250.0
Gesundheitszentrum Fricktal AG Fachärztehaus,Frick,Mühlegasse 18,hco,2017,0.0,1250.0,0.0,0.0,0.0,0.0,1250.0
Swiss Residents in Urology (Leer),St. Gallen,,hco,2017,0.0,1233.0,0.0,0.0,0.0,0.0,1233.0
IZZ Immunologie-Zentrum Zürich,Zürich,Walchestrasse 11,hco,2017,0.0,0.0,0.0,1229.12,0.0,0.0,1229.12
Spital Bülach,Bülach,Spitalstrasse 24,hco,2017,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Société Suisse Romande de Rhinologie,Biel/Bienne,c/o Dr. Ariane Baumann - Silbergasse 7,hco,2017,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Verein zur Förderung der Sportorthopädie,Bottmingen,Birsigstrasse 3,hco,2017,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Innovamed,Basel,Missionsstrasse 57,hco,2017,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0
Tidonne,Bellinzona,Viale Stazione 16,hco,2017,700.0,500.0,0.0,0.0,0.0,0.0,1200.0
Circolo Medico Tre Valli,Aquila,Campagna 5,hco,2017,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Hopital Neuchatelois,La Chaux-De-Fonds,Formation Continue,hco,2017,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Qualitätszirkel der Region Solothurn,Subingen,Luzernstrasse 30,hco,2017,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Swiss Medical Network c/o Clinica Sanf Anna,Sorengo,Via Sant' Anna 1,hco,2017,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Centre d'Imagerie de la Servette,Genève,Avenue de Luserna 17,hco,2017,0.0,0.0,610.7,545.3,0.0,0.0,1156.0
Ärztezentrum Flums AG,Flums,Marktstrasse 21,hco,2017,0.0,0.0,334.0,782.0,0.0,0.0,1116.0
Université de Lausanne,Lausanne,Rue Du Bugnon 27,hco,2017,0.0,1111.11,0.0,0.0,0.0,0.0,1111.11
Hautarztpraxis Hauser AG,Rorschach,St. Gallerstrasse 1,hco,2017,0.0,0.0,0.0,0.0,1100.0,0.0,1100.0
Palliative Bern,Bern,Marktgasse 55,hco,2017,600.0,500.0,0.0,0.0,0.0,0.0,1100.0
PSOMA,Bern,Hochfeldstrasse 101,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1080.0
PDAG - Psychiatrische Dienste Aargau AG,Aarau,Bleichemattstrasse 16,hco,2017,0.0,1080.0,0.0,0.0,0.0,0.0,1080.0
Verein MedicaPlus,Visp,Bahnhofstrasse 17,hco,2017,0.0,1080.0,0.0,0.0,0.0,0.0,1080.0
GHOLGroupement Hospitalier de l'ouest Lémanique S.A.,Nyon,Rue du Vieux Marche 10,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1030.0
Praxis für Neuro-Rehabilitation GmbH,Zürich,Mühlegasse 25,hco,2017,0.0,0.0,0.0,0.0,1000.0,23.0,1023.0
Medbase SA,Genève,Place Cornavin 7,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1020.0
STDV - Società Ticinese di Dermatologia e Venerologia,Lugano,Via Carlo Frasca 10,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Repubblica e Cantone Ticino Organizzazione sociopsichiatrica cantonale,Mendrisio,Via Agostino Maspoli 8,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Palliative so,Laufen,Wahlenstrasse 56,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Clinica Santa Chiara SA,Locarno,Via Stefano Franscini 4,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Derma Limmattal AG,Schlieren,Uitikonerstrasse 9,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
Verein Quartier-Ärzte Kreis 9,Zürich,Postfach,hco,2017,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
VZK Vereinigung Zürcher Kinderärzte,Zürich,Breitingerstrasse 13,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Die Schweizer Chirurginnen und Chirurgen,Aarau,,hco,2017,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
Médecins de Famille Valais,Saxon,Gottefrey 11,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Quartierärzte Kreis 9,Zürich,Altstetterstrasse 159,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
SVA Sektion Solothurn,Küttigkofen,Dorfstrasse 48,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Biomedical Research & Training c/o Universitätsspital Basel,Basel,Mittlere Strasse 91,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Clinica Holistica Engiadina SA,Susch,Sot Plaz 40,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Clinica Sant'Anna,Sorengo,Via Sant'Anna 1,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
CSID Centre de Soins Infirmiers pour les Diabétiques,Fribourg,Stadtberg 1,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
"GREC, Groupe Romand dEchographie Clinique",Pully,Avenue de Lavaux 63,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Groupe des rhumatologues vaudois GRV,Lausanne,"10, Avenue de la Gare",hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Hôpital de Malévoz - Service Ambulatoire,Monthey,Route de Morgins 10,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Schweizerische Fachgesellschaft ADHS,Büren an der Aare,Mühlematt 11,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Società Ticinese di Dermatologia e Venereologia,Lugano,Segretario STDV,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Spital Münsingen,Münsingen,Krankenhausweg 18,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Swiss Association of Pharmaceutical Professionals,Bern,Postfach,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Verein zur Durchführung des Wolfsberg Meeting,Aarau,"Kantonsspital Aarau, Tellstrasse, Haus 25",hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Vue Group AG,Baar,Bahnhofstrasse 9,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
"afsain - Aargauische Fachschule für Anästhesie-, Intensiv- und Notfallpflege",Aarau,Tellstrasse 25,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Ambulatorium Wiesendamm,Basel,Wiesendamm 22,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Associazione Reumatologi della Svizzera Italiana c/o Segretario Dr. Mauro Lucini,Vacallo,Roggiana 32,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Atd Associazione Ticinese - Per I Diabetici,Sementina,Via Al ticino 30,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
Berner Diabetes Gesellschaft,Zürich,P.O. box,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
Cabinet Noble,Genève,Avenue Eugène-Pittard 3a,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Cassa dei Medici Agenzia Ticino,Manno,Via Cantonale 2b,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Centre Ophtalmologique de Florissant,Genève,Avenue Krieg 44BIS,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
CMCB Centre Médico-Chirurgical de la Broyé SA,Payeme,Rue de Guillermaux 8,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
"Conférence des médecins pénitent. suisse, Konferenz Schweizer Gefängnisärzte",Prilly,Site de Cery,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Ente Ospedaliero Cantonale,Lugano,Ospedale Regionale Di Lugano Servizio di medicina,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
"Fromm Urs, FMH Psychiatrie und Psychotherapie",Wohlen AG,Zentralstrasse 55a,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Fürsorgeverein Bethesda,Tschugg,Tschugg,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Gastropraxis Bülach,Bülach,Bahnhofstrasse 22,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Gastropraxis Dr. Heinrich Daniel,Bülach,Bahnhofstrasse 22,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
GDG - Groupe des Dermatologues Genevois,Genève,"c/o Dr Alexandre Campanelli, Avenue de la Roseraie 76A",hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Gemeinschaftspraxis,Chur,Gürtelstrasse 62,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Gemeinschaftspraxis Vitasphfcre AG Gesundheitszentrum,Bützberg,Bernstrasse 37,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
Groupe Médicométrie,Fahy,Rue deFrance 83D,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Groupement Pneumologues Vaudois,Lausanne,Boulevard de Grancy 7,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
GVAIC,Lausanne,Rue des Terreaux 23,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
"GVAIC - Dr. med. Gaudenz Hafen, Président",Lausanne,Avenue de Rumine 27,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Herzstiftung Graubünden,Chur,Kantonsspitalgraubünden,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
HESAV - Haute Ecole de Santé Vaud,Lausanne,Avenue de Beaumont 21,hco,2017,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
HNO Praxis Laufen,Laufen,Rampenweg 2,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Hospiz im Park,Arlesheim,,hco,2017,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
"Hôpital cantonal de Fribourg, Clinique de rhumatologie",Fnbourg,Chemin des Pensionate 2-6,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
"Hôpital du Jura, groupement des médecins des Franches-Montagnes",Saignelégier,Rue de l’Hôpital 11,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Institut fiore,St. Gallen,Brauerstrasse 95,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
International Cancer Prevention Institute,Epalinges,Chemin De la Cure 7,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Konferenz der Schweizerischen Gefängnisärzte,Bellinzona,,hco,2017,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
Ligue valaisanne contre le rhumatisme,Sion,Rue Pré-Fleuri 2 C,hco,2017,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
Lindenhofgruppe,Bern,Postfach,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Maison de Santé Chablais,Collombey,Chemin du Verger 3,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Médecins de lamille et de Tentance Neuchâtel,Colombier,Rue de Verger 9,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Orthopädische Klinik Luzern (OKL),Luzern,St. Annastrasse 32,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Osteoclub Ticino,Lugano,"Clinica Luganese Moncucco, Soldini,via",hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Ostschweizer Gesellschaft der ORL Ärzte (OSGORL),St. Gallen,Rorschacherstrasse 150,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
PharmaDavos,Biel/Bienne,Bözingenstrasse 162,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Praxis für Neurologie,Wetzikon ZH,Weststrasse 70,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Schweiz. Gesellschaft für Klinische Neurophysiologie SGKN,Bern,Freiburgstrasse,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Schweizerischer Verband Medizinischer Praxis-AssistentInnen - Sektion ZH/GL,Zürich,,hco,2017,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
Sede cent Oncol. Svizz. Italiana,Bellinzona,Via Ospedale,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Sida.ch,Sion,"Gespoer, Rue de l'Avenir 11",hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
Società ticinese di dermatologia e venereologia c/o Dr. med. Patrizia Carrozza,Bellinzona,Viale Stazione 16,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
"Spitalregion RWS, Departement Anästhesie und Intensivmedizin",Grabs,Spitalstrasse 44,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Spitalverbund Appenzell Ausserrhoden,Herisau,Postfach,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Stiftung wissenschaft. Forschung Gastroenterologie,Zürich,Birmensdorferstrasse 497,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
Stoffwechselzentrum STEPS AG,Biel/Bienne,Mühlebrücke 2,hco,2017,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
SVA Sektion Graubünden,Chur,Ringstrasse 180,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
SVA St. Gallen / Appenzell,Wil,Klosterweg 2,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Teddybär Spital Zürich,Zürich,Steinwiesstrasse 75,hco,2017,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0
SGPHEG (Schweizerische Gesellschaft für pädiatrische Gastroenterologie) Universitäts-Kinderspital,Basel,Spitalstrasse 33,hco,2017,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
